index_seg,MONTH,YEAR,MOTOR VEHICLE THEFT,ROBBERY,ASSAULT W/DANGEROUS WEAPON,THEFT/OTHER,THEFT F/AUTO,BURGLARY,ARSON,SEX ABUSE,HOMICIDE
5249,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,
11649,8.0,2016.0,,,,1.0,1.0,,,,
8359,10.0,2015.0,1.0,,,,,,,,
8683,12.0,2014.0,,1.0,1.0,,,,,,
2428,12.0,2014.0,,1.0,,1.0,1.0,,,,
5479,8.0,2014.0,,,,,1.0,,,,
5758,12.0,2016.0,,1.0,,1.0,1.0,1.0,,,1.0
3834,12.0,2015.0,,,1.0,,1.0,,,,
12913,10.0,2015.0,1.0,1.0,1.0,,,1.0,,,
3484,11.0,2014.0,1.0,,,1.0,1.0,,,,
7420,10.0,2014.0,,,,1.0,1.0,,,,1.0
10863,12.0,2015.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
3707,11.0,2014.0,,,,,1.0,1.0,,,
1806,10.0,2016.0,,,,,1.0,,,,
11753,10.0,2016.0,1.0,,1.0,1.0,1.0,,,,
11175,10.0,2016.0,1.0,,1.0,1.0,1.0,1.0,,,
5818,12.0,2016.0,1.0,2.0,2.0,3.0,1.0,2.0,,,
10548,9.0,2016.0,,1.0,,1.0,1.0,,,,
1973,11.0,2016.0,,,,1.0,1.0,1.0,,,
6907,11.0,2015.0,1.0,1.0,,1.0,1.0,1.0,,,
2002,11.0,2015.0,,,,1.0,1.0,,,,
558,11.0,2016.0,1.0,,,1.0,1.0,,,,
1108,11.0,2014.0,,1.0,,1.0,1.0,1.0,,,
10178,11.0,2016.0,,1.0,1.0,1.0,1.0,1.0,,,
9059,12.0,2015.0,,,,,1.0,1.0,,,1.0
10587,12.0,2016.0,1.0,1.0,,1.0,,,,,
8469,12.0,2016.0,,1.0,,,1.0,,,,
10577,1.0,2014.0,1.0,,,,,,,,
8850,12.0,2016.0,1.0,1.0,,1.0,1.0,,,,
7753,11.0,2014.0,,,,1.0,,,,,
1986,9.0,2014.0,1.0,,,,1.0,,,,
2258,12.0,2014.0,1.0,1.0,,1.0,1.0,,,,
205,12.0,2015.0,1.0,,,1.0,1.0,1.0,,,
1434,6.0,2014.0,,,,,1.0,1.0,,,
6637,12.0,2016.0,,,,1.0,1.0,1.0,,,
10114,9.0,2015.0,,1.0,,1.0,,,,,
9908,12.0,2016.0,1.0,,1.0,1.0,1.0,1.0,,,
2596,12.0,2016.0,1.0,1.0,,1.0,2.0,1.0,,,
3956,12.0,2016.0,1.0,,,1.0,1.0,1.0,,,
8,11.0,2016.0,,,,,1.0,,,,
10416,11.0,2015.0,,1.0,,1.0,1.0,,,,
1609,11.0,2015.0,,,,,1.0,,,,
7438,6.0,2016.0,,,,1.0,,,,,
10871,11.0,2014.0,1.0,1.0,,1.0,1.0,1.0,,,
10980,12.0,2015.0,1.0,,1.0,1.0,1.0,1.0,,,1.0
6125,10.0,2015.0,2.0,1.0,,,1.0,1.0,,,
10516,12.0,2015.0,,1.0,1.0,1.0,1.0,1.0,,,
13240,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,
3792,12.0,2014.0,,,1.0,1.0,,,,,
1110,12.0,2016.0,,,,1.0,1.0,,,,
10260,12.0,2015.0,1.0,,,1.0,1.0,1.0,,,
7589,12.0,2014.0,1.0,1.0,,1.0,1.0,1.0,,,
115,11.0,2014.0,,,1.0,2.0,1.0,1.0,,,1.0
5707,12.0,2014.0,,1.0,1.0,1.0,1.0,,,,
7896,10.0,2016.0,,,,,1.0,,,,
6904,10.0,2015.0,,,,,,1.0,,,
11604,7.0,2015.0,,,1.0,,,,,,
1378,7.0,2014.0,,,,,1.0,,,,
2617,2.0,2014.0,1.0,,,,,,,,
12702,4.0,2014.0,,,,1.0,,,,,
8256,9.0,2016.0,,,,1.0,1.0,1.0,,,
6594,8.0,2014.0,,,1.0,,1.0,,,,
12014,12.0,2014.0,,1.0,,,2.0,1.0,,,
142,10.0,2015.0,,,1.0,,1.0,,,,
3079,11.0,2014.0,1.0,,,1.0,2.0,,,,
11307,11.0,2015.0,1.0,,1.0,1.0,,,,,
3770,11.0,2016.0,,,1.0,1.0,1.0,,,,
7993,10.0,2016.0,,,,,1.0,,,,
9269,12.0,2016.0,,1.0,1.0,1.0,1.0,,,,
8377,12.0,2016.0,1.0,,1.0,,1.0,,,,
10571,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0
13127,10.0,2014.0,,1.0,1.0,,,,,,
11108,10.0,2016.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
5046,5.0,2014.0,,,,1.0,,,,,
10930,6.0,2016.0,,1.0,,,,,,,
6122,10.0,2014.0,,,,1.0,1.0,,,,
8051,10.0,2016.0,,1.0,1.0,1.0,1.0,,,,
321,10.0,2015.0,1.0,,,,1.0,,,,
5523,12.0,2015.0,,,,1.0,1.0,,,,
6446,12.0,2015.0,,1.0,,1.0,1.0,1.0,,,
7856,10.0,2014.0,1.0,1.0,,1.0,1.0,,,,
7194,12.0,2015.0,1.0,1.0,1.0,1.0,1.0,,,,
5888,9.0,2014.0,1.0,1.0,,1.0,1.0,,,,
7595,8.0,2015.0,1.0,,,1.0,1.0,,,,
11434,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
7558,11.0,2015.0,1.0,,,1.0,,,,1.0,
3521,10.0,2016.0,,,,1.0,1.0,,,,
5425,3.0,2016.0,,,,,,1.0,,,
3746,11.0,2016.0,,,,,1.0,,,,
8566,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
6240,10.0,2014.0,1.0,1.0,1.0,,,1.0,,,
9005,11.0,2014.0,1.0,,,1.0,3.0,,1.0,,
8294,12.0,2014.0,1.0,1.0,1.0,1.0,2.0,,,,
9806,12.0,2016.0,1.0,1.0,,,1.0,1.0,,,
7320,12.0,2015.0,,,,,1.0,,,,
7034,8.0,2014.0,,,,,1.0,,,,
10525,11.0,2014.0,,1.0,,,,,,,
3591,12.0,2016.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,
8424,10.0,2016.0,1.0,1.0,,1.0,1.0,,,,
4589,10.0,2014.0,,1.0,,,1.0,,,,
4398,12.0,2016.0,1.0,1.0,1.0,2.0,1.0,,,,
9665,12.0,2016.0,1.0,1.0,,1.0,2.0,1.0,,,
10100,12.0,2016.0,1.0,,,2.0,1.0,1.0,,,
12757,6.0,2015.0,,1.0,1.0,,,,,,
9780,12.0,2015.0,,1.0,1.0,,1.0,1.0,,,
3937,11.0,2016.0,1.0,1.0,,1.0,1.0,1.0,,1.0,
8271,12.0,2016.0,1.0,1.0,,1.0,1.0,,,,
6927,12.0,2014.0,,,,1.0,1.0,1.0,,,
972,6.0,2015.0,,,,1.0,1.0,,,,
6570,12.0,2016.0,1.0,,1.0,1.0,1.0,,,1.0,
8462,6.0,2014.0,,,,,1.0,,,,
2284,12.0,2014.0,,,1.0,1.0,,,,,
5195,10.0,2015.0,1.0,,1.0,,,,,1.0,
6674,11.0,2015.0,,1.0,,,,,,,
2375,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,2.0,,,
9228,12.0,2015.0,,,,,1.0,1.0,,,
8169,11.0,2014.0,,,,,1.0,,,,
5777,10.0,2014.0,1.0,,,,2.0,1.0,,,
3350,8.0,2016.0,,,,,1.0,,,,
2451,8.0,2016.0,,,,,1.0,,,,
5505,12.0,2016.0,1.0,1.0,,,1.0,,,,
1093,6.0,2015.0,,,,1.0,,,,,
9825,12.0,2014.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
5763,12.0,2016.0,,,,2.0,1.0,1.0,,1.0,
9225,1.0,2015.0,,,,1.0,,,,,
4024,1.0,2016.0,,,,,1.0,,,,
1197,10.0,2016.0,,1.0,,1.0,1.0,,,,
2468,9.0,2014.0,1.0,,,1.0,1.0,,,,
1682,12.0,2015.0,,,,,1.0,,,,
5960,12.0,2015.0,,,,,1.0,,,,
6139,12.0,2014.0,,,,1.0,1.0,1.0,,,1.0
12484,12.0,2015.0,1.0,1.0,,1.0,1.0,1.0,,,
11328,8.0,2016.0,,1.0,,1.0,,,,,
5026,10.0,2014.0,1.0,,,,1.0,,,,
9076,12.0,2014.0,,1.0,1.0,1.0,1.0,1.0,,,
10658,12.0,2016.0,,1.0,,,1.0,,,,
295,7.0,2014.0,,,,1.0,,,,,
7213,10.0,2015.0,1.0,1.0,1.0,1.0,,,,,
4517,6.0,2015.0,,,,,1.0,,,,
152,11.0,2015.0,,1.0,1.0,1.0,1.0,,,,
2626,7.0,2015.0,,,,,1.0,,,,
1243,7.0,2015.0,1.0,1.0,,1.0,1.0,,,,
1043,6.0,2015.0,,1.0,,1.0,,,,,
965,12.0,2014.0,,,,,1.0,,,,
12026,7.0,2015.0,1.0,,,,1.0,,,,
3763,6.0,2016.0,,,,1.0,1.0,,,,
7047,11.0,2014.0,,,,1.0,1.0,1.0,,,
11144,11.0,2016.0,1.0,,1.0,1.0,1.0,1.0,,,
2484,12.0,2015.0,,1.0,1.0,1.0,1.0,1.0,,,
11040,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
3069,12.0,2015.0,,,,1.0,2.0,,,,
5935,12.0,2016.0,,1.0,,1.0,1.0,,,,
2885,11.0,2016.0,,,,,1.0,,,,
9959,6.0,2015.0,1.0,1.0,,1.0,,,,,
378,10.0,2014.0,,,,,1.0,,,,
1637,6.0,2015.0,,,,1.0,1.0,,,,
4172,10.0,2015.0,,1.0,1.0,,1.0,,,,
7677,11.0,2016.0,,1.0,1.0,1.0,1.0,1.0,,,
13086,12.0,2014.0,1.0,,1.0,1.0,1.0,1.0,,1.0,
7036,9.0,2016.0,,,,1.0,,,,,
727,12.0,2015.0,,3.0,,3.0,1.0,1.0,,1.0,
5062,5.0,2016.0,,,,,1.0,,,,
5676,12.0,2014.0,1.0,,1.0,1.0,2.0,,,,
9862,12.0,2015.0,,1.0,1.0,1.0,3.0,1.0,,,
7188,10.0,2014.0,,,,1.0,1.0,,,,
4726,12.0,2015.0,1.0,1.0,,1.0,1.0,,,,
3389,12.0,2016.0,1.0,1.0,,2.0,1.0,,,,
1129,10.0,2014.0,1.0,,,1.0,1.0,,,,
1019,12.0,2014.0,,1.0,1.0,1.0,1.0,1.0,,,
11153,12.0,2016.0,1.0,1.0,,1.0,1.0,2.0,,,
9661,12.0,2016.0,1.0,1.0,,1.0,1.0,1.0,,,
9933,11.0,2016.0,1.0,1.0,1.0,1.0,1.0,,,1.0,
8837,11.0,2014.0,1.0,1.0,,1.0,1.0,,,,
12152,12.0,2016.0,1.0,3.0,1.0,1.0,1.0,,,,
1058,12.0,2016.0,,,,1.0,1.0,,,,
9247,12.0,2016.0,2.0,1.0,,1.0,1.0,1.0,,1.0,
3159,9.0,2015.0,,,,,1.0,,,,
5714,9.0,2014.0,,,,,1.0,,,,
7617,10.0,2016.0,1.0,,,1.0,1.0,,,,
7422,11.0,2015.0,1.0,,,,1.0,1.0,,,
7013,6.0,2014.0,1.0,1.0,,,,,,,
546,4.0,2015.0,1.0,,,,,1.0,,,
10848,12.0,2014.0,1.0,,,,,,,,
4402,8.0,2015.0,,,,1.0,,,,,
10944,5.0,2016.0,1.0,,,,,,,,
641,12.0,2015.0,,2.0,1.0,1.0,1.0,1.0,,,
2594,9.0,2014.0,,,,,,1.0,,,
1602,9.0,2016.0,,,,1.0,1.0,1.0,,,
7266,12.0,2014.0,,,,1.0,,1.0,,,
1908,9.0,2016.0,,,,,1.0,,,,
6595,7.0,2016.0,,1.0,,,1.0,,,,
9583,12.0,2015.0,2.0,,1.0,1.0,1.0,1.0,,,
6039,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,
8179,11.0,2016.0,,,,,1.0,1.0,,,
3767,11.0,2016.0,,1.0,,1.0,1.0,,,,
11251,12.0,2016.0,1.0,,,,,,1.0,,
5051,7.0,2014.0,,,,,1.0,,,,
5439,12.0,2015.0,1.0,,,1.0,1.0,2.0,,,
3098,12.0,2014.0,,1.0,1.0,,,1.0,,1.0,
672,12.0,2015.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
5507,8.0,2014.0,,,,,1.0,,,,
8043,4.0,2015.0,,,,,1.0,,,,
1557,12.0,2014.0,,,,1.0,1.0,,,,
6055,4.0,2015.0,,,,,,1.0,,,
9163,5.0,2014.0,,,,,1.0,,,,
4353,10.0,2014.0,,,,,,1.0,,,
8831,8.0,2016.0,,1.0,1.0,,1.0,1.0,,,
10176,9.0,2014.0,,1.0,,1.0,,,,,
10785,10.0,2014.0,,1.0,1.0,,1.0,1.0,,,
6723,10.0,2014.0,,,,,1.0,,,,
7203,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
6888,12.0,2014.0,,,,,,2.0,,,
5668,7.0,2015.0,,,1.0,,1.0,,,,
3440,11.0,2014.0,1.0,,,1.0,1.0,1.0,,,
1876,6.0,2014.0,,,,1.0,,,,,
255,12.0,2014.0,,,,1.0,1.0,,,,
12533,9.0,2015.0,,1.0,,,1.0,,,,
5800,12.0,2016.0,,1.0,,1.0,1.0,,,,
9944,12.0,2014.0,,1.0,,1.0,1.0,,,,
2457,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,
6414,12.0,2015.0,,,1.0,,1.0,1.0,,,
6699,9.0,2014.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0
12676,10.0,2015.0,,,,1.0,1.0,,,,
11452,12.0,2014.0,1.0,1.0,,,1.0,,,,
5980,9.0,2015.0,,1.0,,,,,,,
11658,11.0,2015.0,,,,1.0,1.0,,,,
1659,5.0,2015.0,1.0,,,,,,,,
994,11.0,2016.0,,,,1.0,1.0,,,,
8395,10.0,2016.0,,1.0,,1.0,1.0,,,,
8502,10.0,2014.0,,1.0,,,,,,,
11720,12.0,2015.0,,1.0,1.0,1.0,1.0,1.0,,,
11447,11.0,2014.0,1.0,1.0,1.0,1.0,1.0,,,,
1680,11.0,2015.0,,,,,1.0,1.0,,,
4514,10.0,2015.0,,,,,1.0,,,,
1451,5.0,2015.0,,,1.0,,1.0,,,,
4931,11.0,2016.0,1.0,1.0,1.0,1.0,1.0,,,,1.0
7334,10.0,2014.0,1.0,1.0,,1.0,1.0,1.0,,,
285,9.0,2014.0,1.0,,1.0,1.0,1.0,,,,
3923,10.0,2015.0,,,1.0,1.0,2.0,,,,
10964,5.0,2015.0,1.0,1.0,,,,,,,
10194,12.0,2016.0,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,
2776,11.0,2014.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
10157,12.0,2015.0,1.0,,,,1.0,,,,
2610,8.0,2014.0,1.0,,,,,,,,
282,10.0,2014.0,,,,,1.0,,,,
8200,10.0,2014.0,1.0,,,,1.0,,,,
8245,11.0,2014.0,,1.0,,1.0,1.0,,,,
7383,11.0,2015.0,,,,,1.0,,,1.0,
4899,7.0,2016.0,,,,1.0,1.0,,,,
6514,12.0,2016.0,1.0,1.0,,1.0,1.0,1.0,,,
13077,10.0,2014.0,,1.0,1.0,,,,,,
7652,12.0,2015.0,1.0,1.0,,,,,,,
9713,6.0,2015.0,,,,,2.0,,,,
7396,12.0,2015.0,,1.0,,1.0,1.0,,,,
9553,12.0,2016.0,2.0,1.0,1.0,1.0,1.0,1.0,,,1.0
10749,12.0,2015.0,1.0,1.0,,2.0,,1.0,,,
9870,12.0,2016.0,,,,1.0,1.0,1.0,,,
4593,12.0,2016.0,1.0,1.0,,1.0,1.0,1.0,,,
6321,12.0,2016.0,2.0,1.0,1.0,,1.0,1.0,,,
863,11.0,2015.0,1.0,,,,1.0,,,,
6489,10.0,2014.0,,,1.0,,1.0,,,,
7268,10.0,2014.0,,,1.0,,1.0,,,,
9519,7.0,2016.0,1.0,,,1.0,1.0,,,,1.0
8529,11.0,2014.0,,1.0,1.0,1.0,1.0,,,,
3024,12.0,2014.0,1.0,1.0,,,1.0,,,,
9444,7.0,2016.0,1.0,,,,1.0,,,,
7867,12.0,2015.0,1.0,1.0,,1.0,1.0,,,,
2775,12.0,2014.0,1.0,1.0,,1.0,1.0,,,,
2148,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,
986,12.0,2014.0,1.0,1.0,,1.0,1.0,,,,
1396,10.0,2015.0,1.0,,,,1.0,,,,
2231,11.0,2016.0,,,1.0,1.0,1.0,,,,
8771,9.0,2015.0,1.0,1.0,1.0,1.0,1.0,,,,
8405,4.0,2016.0,,,,,1.0,,,,
280,11.0,2015.0,1.0,,,1.0,1.0,,,,
1175,11.0,2016.0,,,,1.0,1.0,,,,
10293,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
8044,10.0,2014.0,,,,1.0,1.0,,,,
8099,12.0,2016.0,,,,1.0,1.0,1.0,,,
7088,12.0,2014.0,,,1.0,1.0,1.0,1.0,,,
5993,12.0,2014.0,1.0,,,1.0,1.0,1.0,,,
8451,12.0,2016.0,1.0,1.0,1.0,1.0,2.0,,,,
4293,11.0,2015.0,,,,,1.0,,,,
9910,8.0,2016.0,,,,1.0,1.0,,,,
9356,12.0,2015.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0
5806,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
635,11.0,2014.0,1.0,1.0,,1.0,1.0,1.0,,,
5328,8.0,2014.0,,,1.0,1.0,1.0,,,,
9903,11.0,2014.0,,,,,1.0,1.0,,,
10025,6.0,2014.0,,,1.0,,,,,,
261,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,,,,
4544,10.0,2016.0,,,,1.0,,,,,
10868,10.0,2016.0,,1.0,1.0,1.0,1.0,,,,2.0
10710,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
11435,12.0,2015.0,,1.0,,2.0,1.0,,,,
5139,11.0,2015.0,,,,1.0,1.0,,,,
5410,12.0,2016.0,1.0,1.0,,1.0,1.0,,,,
996,12.0,2016.0,,1.0,,1.0,1.0,,,,
12073,10.0,2016.0,,1.0,,,,,,,
10809,5.0,2016.0,,1.0,,1.0,,,,,
1240,12.0,2015.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
7452,7.0,2014.0,,1.0,,1.0,,,,,
8455,10.0,2015.0,,1.0,,1.0,1.0,,,,
12513,10.0,2014.0,,,,,1.0,,,,
3307,5.0,2014.0,,,,1.0,1.0,,,,
10182,12.0,2014.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
1925,12.0,2014.0,,1.0,,1.0,1.0,1.0,,,
5889,10.0,2014.0,1.0,1.0,,,1.0,,,,
9041,10.0,2016.0,1.0,1.0,,1.0,1.0,1.0,,1.0,
4808,12.0,2014.0,,,,1.0,1.0,,,,
9724,10.0,2015.0,1.0,,1.0,1.0,1.0,,,,
7781,9.0,2014.0,1.0,1.0,,1.0,1.0,1.0,,,
3039,3.0,2014.0,,,,,1.0,,,,
4082,11.0,2015.0,,1.0,1.0,1.0,1.0,1.0,,,
496,10.0,2016.0,,,,1.0,1.0,1.0,,,
3128,12.0,2014.0,,1.0,,1.0,1.0,,,,
11613,8.0,2016.0,,,1.0,,1.0,1.0,,,
11776,11.0,2016.0,1.0,,,1.0,1.0,1.0,,,
8284,7.0,2014.0,,,,1.0,,,,,
7485,3.0,2015.0,,,,,1.0,,,,
9695,12.0,2016.0,1.0,1.0,,1.0,2.0,,,,
1525,12.0,2016.0,,,1.0,1.0,2.0,,,,1.0
2432,10.0,2015.0,1.0,,,,1.0,,,,
12664,10.0,2014.0,1.0,1.0,,,1.0,1.0,,,
11466,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,
7574,12.0,2016.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,
11342,7.0,2015.0,,1.0,1.0,1.0,,,,,
8522,12.0,2014.0,1.0,2.0,1.0,1.0,1.0,1.0,,,1.0
6797,7.0,2016.0,,,,,1.0,,,,
2473,7.0,2015.0,,,,1.0,1.0,,,,
9883,12.0,2016.0,1.0,1.0,1.0,2.0,2.0,1.0,,,
2,10.0,2014.0,1.0,,,1.0,1.0,,,,
3313,10.0,2014.0,1.0,,,1.0,1.0,1.0,,,
4827,12.0,2015.0,3.0,,1.0,1.0,1.0,,,,
5225,12.0,2014.0,1.0,1.0,1.0,1.0,1.0,,,,
3712,11.0,2015.0,1.0,,,1.0,1.0,1.0,,,
3613,4.0,2015.0,,,,,1.0,,,,
8342,11.0,2015.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,
11382,12.0,2014.0,1.0,1.0,1.0,,1.0,,,,
9402,10.0,2014.0,1.0,1.0,,,1.0,,,,
11252,1.0,2014.0,,,,,1.0,,,,
13121,3.0,2016.0,1.0,,,,,,,,
12013,7.0,2014.0,,1.0,1.0,,1.0,,,,
357,11.0,2014.0,1.0,1.0,,,1.0,,,,
3867,11.0,2015.0,,1.0,,1.0,1.0,1.0,,,
6651,12.0,2015.0,,,,,1.0,,,,
2119,4.0,2015.0,1.0,,,,,1.0,,,
12434,11.0,2016.0,1.0,,1.0,1.0,1.0,,,,
13067,8.0,2016.0,,,1.0,1.0,,,,,
8583,12.0,2014.0,1.0,,,,1.0,,,,
7798,10.0,2014.0,,1.0,1.0,1.0,1.0,,,1.0,
10908,12.0,2014.0,1.0,1.0,1.0,1.0,,1.0,,,
5701,12.0,2016.0,,1.0,1.0,1.0,1.0,2.0,,,1.0
9539,2.0,2014.0,,,,1.0,,,,,
5315,11.0,2014.0,,1.0,,,,,,,
11527,12.0,2014.0,1.0,1.0,,1.0,1.0,,,,
9940,12.0,2014.0,1.0,,1.0,1.0,1.0,,,,
5631,11.0,2015.0,,,,,1.0,1.0,,,
5845,12.0,2014.0,,,,1.0,1.0,,,,
7004,9.0,2016.0,,,,,2.0,1.0,,,
6538,12.0,2015.0,,1.0,1.0,,1.0,1.0,,,
11515,12.0,2014.0,1.0,1.0,,1.0,1.0,,,,
8662,12.0,2014.0,,,,,1.0,1.0,,,
8288,12.0,2014.0,,,,1.0,1.0,,,,
3517,5.0,2015.0,,,,,1.0,,,,
8388,12.0,2015.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
10124,3.0,2014.0,1.0,,,1.0,,,,,
4046,11.0,2015.0,,,,1.0,1.0,1.0,,,
3725,10.0,2014.0,1.0,1.0,1.0,1.0,1.0,,,,
11423,8.0,2015.0,1.0,,1.0,1.0,1.0,,,,
10149,10.0,2015.0,,1.0,,1.0,1.0,1.0,,,
6374,10.0,2015.0,,,,,1.0,,,,
3162,12.0,2014.0,,1.0,,,1.0,1.0,,,
2693,7.0,2016.0,1.0,1.0,,,,,,,
5396,12.0,2016.0,,1.0,,,1.0,,,,
10388,10.0,2014.0,,,,,1.0,,,,
2481,6.0,2015.0,,1.0,,,1.0,,,,
11,11.0,2015.0,1.0,,,1.0,1.0,,,,
5940,6.0,2015.0,,,,1.0,,,,,
10937,11.0,2016.0,1.0,,1.0,1.0,1.0,,,,
2777,10.0,2014.0,,,,,1.0,1.0,,,
3201,11.0,2016.0,1.0,1.0,1.0,1.0,2.0,1.0,,,
9453,6.0,2014.0,,1.0,,,1.0,,,,
6384,12.0,2015.0,1.0,,,,1.0,,,,
9380,10.0,2015.0,,1.0,,,,,,,
8060,8.0,2016.0,,1.0,,1.0,,,,,
1476,11.0,2016.0,,,,,1.0,1.0,,,
9846,11.0,2014.0,1.0,1.0,,,1.0,,,,
8417,7.0,2016.0,1.0,,1.0,,,,,,
6045,8.0,2014.0,,1.0,1.0,,1.0,,,,
4967,11.0,2015.0,1.0,,,1.0,1.0,,,,
1492,11.0,2014.0,,,,1.0,1.0,2.0,,,
8638,12.0,2015.0,,,,1.0,1.0,,,,
3984,11.0,2016.0,,,,1.0,1.0,1.0,,,
8671,11.0,2015.0,,1.0,,,,1.0,,,
8418,11.0,2015.0,1.0,,1.0,,1.0,1.0,,1.0,
12865,12.0,2014.0,,1.0,1.0,,,1.0,,,
6715,12.0,2014.0,,1.0,1.0,1.0,1.0,,,,
12924,12.0,2014.0,,,,,1.0,,,,
1777,12.0,2014.0,,,,,1.0,,,,
689,9.0,2015.0,,1.0,,,1.0,,,,
8660,8.0,2016.0,,1.0,1.0,1.0,2.0,,,,
6533,12.0,2016.0,1.0,,1.0,1.0,1.0,1.0,,,
4695,5.0,2016.0,,,,1.0,,,,,
12567,10.0,2014.0,,,,,1.0,,,,
10390,10.0,2016.0,,,,1.0,1.0,,,,
2314,12.0,2015.0,,,,,1.0,1.0,,,
11106,12.0,2016.0,,1.0,1.0,3.0,1.0,,,,
3636,12.0,2016.0,1.0,1.0,,1.0,1.0,1.0,,,
9372,10.0,2014.0,1.0,1.0,,1.0,,,,,
303,12.0,2015.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
11278,6.0,2016.0,1.0,,,1.0,,,,,
8400,12.0,2016.0,1.0,2.0,1.0,1.0,1.0,,,,
4944,11.0,2014.0,,1.0,,1.0,,1.0,,1.0,
3700,9.0,2014.0,,1.0,,1.0,2.0,1.0,,,
9476,10.0,2016.0,1.0,,,1.0,1.0,,,,
7770,10.0,2016.0,,,1.0,1.0,1.0,1.0,,,
11071,11.0,2014.0,,1.0,1.0,,,,,,
6718,9.0,2016.0,1.0,,1.0,1.0,1.0,1.0,,,
717,9.0,2016.0,,,,1.0,1.0,,,,
7737,12.0,2015.0,1.0,1.0,,1.0,1.0,1.0,,,
530,12.0,2016.0,1.0,1.0,,1.0,1.0,1.0,,1.0,
5750,12.0,2015.0,,1.0,,1.0,1.0,,,,
893,12.0,2014.0,1.0,1.0,,1.0,1.0,,,,
8508,12.0,2014.0,,1.0,,1.0,1.0,1.0,,1.0,
10299,11.0,2016.0,,1.0,,1.0,1.0,,,,
13056,9.0,2016.0,1.0,1.0,1.0,1.0,,1.0,,,
5343,10.0,2016.0,,,,1.0,,,,,
4055,10.0,2014.0,1.0,1.0,1.0,1.0,1.0,,,,
9110,6.0,2015.0,,,1.0,,,,,,
7590,12.0,2016.0,1.0,1.0,,1.0,1.0,1.0,,,
1035,8.0,2016.0,,1.0,,,1.0,,,,
4692,8.0,2015.0,,,1.0,,,,1.0,,
8563,12.0,2015.0,,1.0,,1.0,1.0,,,1.0,
7958,10.0,2015.0,1.0,1.0,1.0,1.0,1.0,,,,
1496,7.0,2015.0,,1.0,,,1.0,,,,
5578,7.0,2014.0,,,,1.0,,,,,
8154,12.0,2016.0,,,,1.0,1.0,1.0,,,
11778,11.0,2014.0,,1.0,,1.0,1.0,2.0,,1.0,
2562,12.0,2016.0,1.0,,,1.0,1.0,,,,
7048,6.0,2016.0,,,,,1.0,,,,
3044,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,,,,
7417,7.0,2014.0,1.0,,,1.0,1.0,,,,
898,12.0,2016.0,,1.0,,1.0,1.0,1.0,,,
10481,12.0,2016.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
7304,10.0,2015.0,,1.0,,,,,,,
3696,9.0,2016.0,1.0,,,1.0,1.0,,,,
6242,11.0,2016.0,1.0,1.0,1.0,,1.0,,,,
10925,11.0,2016.0,,,,1.0,1.0,1.0,,,
5145,11.0,2014.0,,,,,1.0,,,,
8235,12.0,2015.0,,1.0,1.0,2.0,2.0,1.0,,,1.0
11057,12.0,2016.0,1.0,1.0,,1.0,1.0,1.0,,,
9705,12.0,2015.0,,1.0,1.0,,1.0,1.0,,,
3030,12.0,2014.0,,,,1.0,1.0,,,,
6,11.0,2015.0,,,,,1.0,,,,
7959,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2153,12.0,2014.0,1.0,1.0,1.0,2.0,1.0,1.0,,,
