index_seg,poi_total,crash_total,311_total,311_total_not_parking_meter,v0_total,crime_total,moving_total,parking_total
375,1.0,7.719370860927152,63.0,0.0,0.0,51.0,160.36049058256683,262.0
376,2.0,7.719370860927152,58.0,0.0,0.0,64.0,160.36049058256683,133.0
377,2.0,7.719370860927152,38.0,0.0,0.0,59.0,1.0,11.0
378,3.0,1.0,2.0,0.0,1.0,43.0,160.36049058256683,603.3206537460227
379,0.0,18.0,0.0,0.0,0.0,19.0,1.0,85.0
380,48.0,45.0,66.0,25.0,3.0,89.0,15.0,1375.0
381,42.0,29.0,272.0,253.0,2.0,182.0,34.0,5398.0
382,46.0,12.0,285.0,241.0,4.0,254.0,41.0,8409.0
383,61.0,30.0,272.0,199.0,2.0,482.0,46.0,3067.0
384,54.0,26.0,199.0,131.0,3.0,424.0,21.0,3734.0
385,32.0,9.0,110.0,86.0,1.0,287.0,13.0,603.3206537460227
386,43.0,22.0,102.0,62.0,1.0,329.0,2.0,4909.0
387,34.0,46.0,216.0,185.0,0.0,326.0,52.0,1731.0
388,33.0,26.0,185.0,136.0,1.0,390.0,6.0,1161.0
389,22.0,17.0,44.0,23.0,1.0,346.0,160.36049058256683,603.3206537460227
390,13.0,21.0,27.0,3.0,6.0,322.0,38.0,603.3206537460227
391,22.0,25.0,56.0,21.0,4.0,289.0,1.0,6599.0
392,29.0,22.0,432.0,381.0,1.0,318.0,145.0,6808.0
393,39.0,19.0,515.0,470.0,4.0,454.0,41.0,3068.0
394,32.0,21.0,437.0,390.0,1.0,462.0,26.0,1260.0
395,28.0,20.0,73.0,19.0,1.0,357.0,19.0,1613.0
396,28.0,8.0,61.0,4.0,2.0,293.0,17.0,793.0
397,10.0,20.0,28.0,0.0,1.0,172.0,39.0,603.3206537460227
398,10.0,23.0,26.0,0.0,1.0,210.0,160.36049058256683,948.0
399,6.0,14.0,22.0,0.0,0.0,214.0,13.0,10.0
400,5.0,11.0,44.0,16.0,1.0,293.0,160.36049058256683,1504.0
401,5.0,12.0,44.0,15.0,2.0,352.0,19.0,246.0
402,5.0,11.0,150.0,118.0,1.0,416.0,160.36049058256683,6223.0
403,63.0,48.0,567.0,445.0,2.0,729.0,219.0,1121.0
404,28.0,35.0,132.0,36.0,1.0,515.0,23.0,76.0
405,24.0,4.0,61.0,14.0,1.0,566.0,3.0,1936.0
406,19.0,8.0,71.0,62.0,0.0,323.0,21.0,4606.0
407,5.0,10.0,49.0,0.0,0.0,777.0,1.0,564.0
408,38.0,2.0,125.0,85.0,0.0,266.0,2.0,622.0
409,44.0,7.0,46.0,2.0,1.0,215.0,3.0,363.0
410,10.0,5.0,35.0,0.0,1.0,186.0,2.0,203.0
411,1.0,3.0,39.0,0.0,0.0,157.0,1.0,231.0
412,0.0,3.0,25.0,0.0,0.0,125.0,1.0,167.0
413,1.0,1.0,52.0,0.0,1.0,59.0,1.0,62.0
414,2.0,1.0,31.0,0.0,1.0,58.0,160.36049058256683,603.3206537460227
415,3.0,7.719370860927152,24.0,0.0,0.0,48.0,160.36049058256683,81.0
416,1.0,7.719370860927152,37.0,0.0,0.0,89.0,160.36049058256683,46.0
417,4.0,3.0,36.0,0.0,0.0,77.0,23.0,96.0
418,6.0,1.0,30.0,1.0,0.0,104.0,1.0,250.0
419,4.0,1.0,40.0,1.0,0.0,124.0,1.0,267.0
420,6.0,9.0,52.0,0.0,1.0,158.0,3.0,632.0
421,3.0,5.0,32.0,0.0,1.0,157.0,6.0,305.0
422,4.0,8.0,17.0,0.0,1.0,118.0,4.0,209.0
423,4.0,3.0,19.0,0.0,1.0,70.0,2.0,13.0
424,8.0,2.0,24.0,0.0,0.0,31.0,160.36049058256683,4.0
425,10.0,3.0,6.0,0.0,0.0,21.0,160.36049058256683,29.0
426,11.0,3.0,16.0,0.0,0.0,19.0,1.0,6.0
427,9.0,3.0,20.0,0.0,1.0,25.0,10.0,72.0
428,4.0,7.0,39.0,0.0,1.0,31.0,1.0,37.0
429,1.0,6.0,24.0,0.0,0.0,44.0,160.36049058256683,603.3206537460227
430,2.0,7.719370860927152,22.0,0.0,0.0,47.0,160.36049058256683,34.0
431,3.0,7.719370860927152,20.0,0.0,0.0,78.0,160.36049058256683,603.3206537460227
432,3.0,7.719370860927152,34.0,0.0,0.0,79.0,160.36049058256683,21.0
433,4.0,7.719370860927152,23.0,0.0,0.0,67.0,2.0,7.0
434,3.0,7.719370860927152,24.0,0.0,0.0,74.0,160.36049058256683,19.0
435,3.0,7.719370860927152,13.0,0.0,0.0,76.0,1.0,7.0
436,3.0,2.0,33.0,0.0,0.0,52.0,160.36049058256683,17.0
437,5.0,7.719370860927152,24.0,0.0,0.0,127.0,160.36049058256683,17.0
438,7.0,1.0,29.0,0.0,1.0,54.0,160.36049058256683,2.0
439,4.0,1.0,27.0,0.0,1.0,31.0,160.36049058256683,34.0
440,8.0,1.0,26.0,0.0,0.0,42.0,2.0,27.0
441,9.0,7.719370860927152,16.0,0.0,0.0,60.0,16.0,1.0
442,3.0,7.719370860927152,10.0,0.0,0.0,43.0,1.0,27.0
443,4.0,7.719370860927152,17.0,0.0,0.0,45.0,160.36049058256683,1.0
444,6.0,7.719370860927152,15.0,1.0,0.0,53.0,160.36049058256683,27.0
445,4.0,7.719370860927152,23.0,0.0,0.0,31.0,160.36049058256683,12.0
446,4.0,7.719370860927152,10.0,1.0,0.0,23.0,1.0,8.0
447,4.0,7.719370860927152,13.0,1.0,1.0,25.0,160.36049058256683,55.0
448,3.0,1.0,33.0,0.0,2.0,50.0,160.36049058256683,155.0
449,4.0,2.0,31.0,0.0,2.0,55.0,160.36049058256683,46.0
450,7.0,3.0,32.0,0.0,0.0,92.0,1.0,75.0
451,10.0,3.0,85.0,0.0,1.0,80.0,8.0,53.0
452,10.0,3.0,86.0,0.0,2.0,71.0,160.36049058256683,192.0
453,4.0,5.0,65.0,0.0,1.0,62.0,3.0,271.0
454,5.0,3.0,48.0,1.0,1.0,59.0,1.0,85.0
455,2.0,1.0,32.0,1.0,0.0,51.0,4.0,48.0
456,5.0,1.0,19.0,0.0,0.0,55.0,5.0,39.0
457,6.0,7.719370860927152,74.0,44.0,0.0,50.0,160.36049058256683,13.0
458,8.0,7.719370860927152,4.0,0.0,0.0,52.0,160.36049058256683,23.0
459,7.0,7.719370860927152,7.0,1.0,1.0,59.0,160.36049058256683,118.0
460,4.0,7.719370860927152,25.0,1.0,0.0,70.0,1.0,2.0
461,1.0,1.0,39.0,0.0,0.0,61.0,160.36049058256683,167.0
462,1.0,3.0,63.0,0.0,0.0,71.0,160.36049058256683,143.0
463,1.0,6.0,35.0,0.0,0.0,76.0,4.0,169.0
464,1.0,2.0,52.0,0.0,0.0,57.0,160.36049058256683,160.0
465,1.0,2.0,25.0,4.0,0.0,71.0,6.0,233.0
466,2.0,5.0,32.0,11.0,0.0,104.0,160.36049058256683,434.0
467,9.0,7.0,30.0,7.0,0.0,139.0,1.0,693.0
468,10.0,10.0,22.0,1.0,0.0,150.0,3.0,166.0
469,5.0,2.0,14.0,4.0,0.0,105.0,3.0,9.0
470,6.0,1.0,41.0,25.0,0.0,84.0,160.36049058256683,25.0
471,8.0,3.0,39.0,21.0,0.0,64.0,1.0,3.0
472,7.0,1.0,2.0,0.0,0.0,37.0,160.36049058256683,603.3206537460227
473,5.0,7.719370860927152,18.0,1.0,0.0,35.0,2.0,24.0
474,2.0,1.0,29.0,1.0,0.0,31.0,160.36049058256683,34.0
475,4.0,1.0,24.0,0.0,1.0,42.0,160.36049058256683,2.0
476,1.0,2.0,23.0,0.0,1.0,44.0,160.36049058256683,14.0
477,1.0,2.0,18.0,0.0,0.0,52.0,3.0,1.0
478,1.0,1.0,15.0,0.0,0.0,53.0,160.36049058256683,29.0
479,1.0,2.0,19.0,0.0,0.0,54.0,160.36049058256683,1.0
480,2.0,1.0,31.0,0.0,0.0,70.0,160.36049058256683,20.0
481,6.0,1.0,27.0,0.0,0.0,91.0,6.0,8.0
482,5.0,1.0,28.0,0.0,1.0,101.0,160.36049058256683,22.0
483,3.0,7.719370860927152,11.0,0.0,1.0,103.0,2.0,3.0
484,3.0,7.719370860927152,16.0,0.0,0.0,90.0,160.36049058256683,36.0
485,3.0,2.0,17.0,0.0,1.0,81.0,1.0,5.0
486,4.0,1.0,12.0,0.0,1.0,70.0,160.36049058256683,10.0
487,3.0,7.719370860927152,21.0,0.0,0.0,76.0,160.36049058256683,11.0
488,3.0,7.719370860927152,24.0,0.0,0.0,48.0,160.36049058256683,6.0
489,4.0,7.719370860927152,23.0,0.0,2.0,47.0,160.36049058256683,33.0
490,3.0,1.0,24.0,0.0,0.0,25.0,6.0,603.3206537460227
491,3.0,7.719370860927152,31.0,0.0,0.0,29.0,160.36049058256683,30.0
492,0.0,1.0,68.0,0.0,0.0,73.0,33.670360110803315,60.0
493,0.0,3.9464831804281344,17.0,0.0,0.0,30.0,33.670360110803315,31.0
494,2.0,3.9464831804281344,13.0,0.0,0.0,62.0,33.670360110803315,3.0
495,4.0,3.9464831804281344,39.0,0.0,0.0,76.0,33.670360110803315,20.0
496,3.0,3.9464831804281344,12.0,0.0,0.0,56.0,33.670360110803315,255.05136612021855
497,54.0,13.0,502.0,268.0,0.0,427.0,16.0,19129.0
498,40.0,10.0,125.0,58.0,1.0,405.0,3.0,3399.0
499,55.0,27.0,104.0,75.0,1.0,830.0,1.0,8252.0
500,29.0,28.0,973.0,943.0,5.0,793.0,32.0,1907.0
501,19.0,4.0,41.0,14.0,1.0,488.0,16.0,3493.0
502,11.0,4.0,62.0,0.0,1.0,458.0,1.0,796.0
503,6.0,4.0,48.0,0.0,2.0,353.0,3.0,107.0
504,38.0,10.0,44.0,1.0,0.0,325.0,7.0,1809.0
505,44.0,6.0,55.0,20.0,2.0,454.0,60.0,768.0
506,45.0,5.0,147.0,101.0,2.0,439.0,8.0,968.0
507,19.0,5.0,95.0,50.0,2.0,436.0,10.0,379.0
508,3.0,7.719370860927152,39.0,0.0,1.0,231.0,6.0,35.0
509,32.0,38.0,53.0,22.0,3.0,4.0,9.0,5993.0
510,67.0,47.0,201.0,131.0,7.0,81.0,12.0,11644.0
511,53.0,24.0,186.0,142.0,4.0,178.0,8.0,4906.0
512,52.0,27.0,274.0,194.0,2.0,889.0,7.0,6392.0
513,69.0,17.0,528.0,482.0,1.0,875.0,24.0,3872.0
514,72.0,37.0,986.0,935.0,0.0,775.0,50.0,3104.0
515,41.0,36.0,511.0,486.0,1.0,289.0,12.0,2064.0
516,43.0,13.0,76.0,56.0,2.0,241.0,160.36049058256683,603.3206537460227
517,37.0,28.0,262.0,242.0,2.0,284.0,5.0,1211.0
518,45.0,32.0,188.0,165.0,2.0,351.0,32.0,1014.0
519,37.0,14.0,123.0,81.0,3.0,275.0,34.0,603.3206537460227
520,47.0,17.0,82.0,14.0,4.0,322.0,7.0,2000.0
521,46.0,6.0,64.0,13.0,0.0,332.0,19.0,1524.0
522,35.0,6.0,48.0,4.0,1.0,285.0,289.0,668.0
523,20.0,6.0,52.0,0.0,1.0,197.0,16.0,786.0
524,20.0,3.0,46.0,0.0,0.0,178.0,5.0,26.0
525,28.0,2.0,43.0,0.0,0.0,202.0,160.36049058256683,327.0
526,22.0,2.0,24.0,1.0,1.0,199.0,2.0,33.0
527,17.0,8.0,27.0,0.0,1.0,516.0,5.0,5863.0
528,23.0,19.0,89.0,55.0,2.0,708.0,37.0,2389.0
529,22.0,18.0,54.0,26.0,0.0,660.0,7.0,2160.0
530,14.0,2.0,30.0,2.0,2.0,554.0,39.0,1290.0
531,14.0,3.0,33.0,0.0,1.0,466.0,3.0,426.0
532,5.0,8.0,19.0,0.0,1.0,333.0,160.36049058256683,1229.0
533,5.0,7.719370860927152,25.0,4.0,0.0,244.0,160.36049058256683,221.0
534,3.0,7.719370860927152,12.0,2.0,0.0,230.0,160.36049058256683,603.3206537460227
535,16.0,7.719370860927152,2.0,2.0,0.0,16.0,160.36049058256683,603.3206537460227
536,14.0,7.719370860927152,2.0,2.0,0.0,39.0,160.36049058256683,5.0
537,4.0,7.719370860927152,13.0,0.0,0.0,54.0,1.0,6.0
538,3.0,7.719370860927152,11.0,0.0,1.0,55.0,160.36049058256683,15.0
539,0.0,4.0,49.0,0.0,0.0,113.0,5.0,248.0
540,0.0,3.0,39.0,0.0,0.0,109.0,1.0,211.0
541,0.0,4.0,25.0,0.0,0.0,110.0,1.0,3.0
542,0.0,2.0,44.0,0.0,0.0,94.0,160.36049058256683,101.0
543,0.0,2.0,52.0,1.0,0.0,88.0,3.0,194.0
544,1.0,1.0,30.0,0.0,1.0,87.0,160.36049058256683,49.0
545,5.0,7.719370860927152,34.0,0.0,1.0,77.0,4.0,20.0
546,4.0,7.719370860927152,42.0,0.0,0.0,62.0,160.36049058256683,1.0
547,2.0,1.0,34.0,0.0,0.0,80.0,160.36049058256683,300.0
548,4.0,8.0,38.0,1.0,0.0,165.0,1.0,472.0
549,11.0,10.0,24.0,1.0,0.0,161.0,3.0,355.0
550,9.0,8.0,35.0,2.0,0.0,154.0,16.0,321.0
551,8.0,6.0,45.0,2.0,0.0,132.0,160.36049058256683,206.0
552,7.0,2.0,18.0,0.0,0.0,42.0,3.0,7.0
553,9.0,4.0,20.0,0.0,0.0,46.0,10.0,113.0
554,11.0,10.0,33.0,0.0,0.0,34.0,5.0,286.0
555,6.0,2.0,14.0,0.0,0.0,28.0,1.0,23.0
556,3.0,1.0,14.0,0.0,0.0,48.0,160.36049058256683,603.3206537460227
557,2.0,2.0,12.0,0.0,0.0,61.0,160.36049058256683,13.0
558,3.0,1.0,12.0,0.0,0.0,197.0,160.36049058256683,93.0
559,3.0,2.0,16.0,0.0,0.0,126.0,160.36049058256683,21.0
560,3.0,7.719370860927152,15.0,1.0,0.0,148.0,160.36049058256683,70.0
561,3.0,7.719370860927152,15.0,1.0,0.0,138.0,2.0,5.0
562,6.0,7.719370860927152,20.0,0.0,0.0,269.0,160.36049058256683,2.0
563,6.0,3.0,41.0,0.0,0.0,98.0,160.36049058256683,328.0
564,7.0,1.0,34.0,0.0,0.0,98.0,160.36049058256683,74.0
565,4.0,7.719370860927152,18.0,0.0,0.0,77.0,160.36049058256683,104.0
566,3.0,7.719370860927152,23.0,0.0,0.0,41.0,160.36049058256683,7.0
567,3.0,1.0,9.0,0.0,0.0,45.0,160.36049058256683,12.0
568,4.0,7.719370860927152,39.0,0.0,0.0,138.0,160.36049058256683,263.0
569,3.0,7.719370860927152,29.0,0.0,0.0,153.0,160.36049058256683,84.0
570,4.0,3.9464831804281344,16.0,0.0,0.0,233.0,33.670360110803315,13.0
571,49.0,20.0,21.0,10.0,3.0,40.0,3.0,1368.0
572,64.0,12.0,62.0,20.0,2.0,342.0,41.0,485.0
573,75.0,22.0,90.0,51.0,0.0,663.0,7.0,5044.0
574,43.0,9.0,231.0,206.0,1.0,690.0,10.0,5266.0
575,17.0,9.0,154.0,136.0,2.0,716.0,5.0,28.0
576,24.0,11.0,83.0,60.0,0.0,295.0,11.0,4075.0
577,27.0,13.0,473.0,440.0,3.0,305.0,11.0,5941.0
578,20.0,22.0,698.0,667.0,2.0,405.0,25.0,603.3206537460227
579,28.0,15.0,61.0,30.0,2.0,325.0,160.36049058256683,3491.0
580,41.0,8.0,81.0,16.0,1.0,447.0,4.0,3308.0
581,17.0,6.0,57.0,3.0,0.0,441.0,3.0,1597.0
582,14.0,9.0,58.0,2.0,2.0,345.0,3.0,1364.0
583,12.0,5.0,44.0,0.0,2.0,273.0,160.36049058256683,1566.0
584,10.0,3.0,53.0,0.0,0.0,246.0,1.0,352.0
585,6.0,1.0,32.0,2.0,0.0,152.0,160.36049058256683,828.0
586,8.0,4.0,42.0,3.0,1.0,195.0,160.36049058256683,569.0
587,6.0,7.719370860927152,32.0,2.0,0.0,217.0,3.0,69.0
588,3.0,1.0,20.0,1.0,0.0,278.0,160.36049058256683,328.0
589,24.0,11.0,32.0,2.0,0.0,621.0,1.0,2580.0
590,13.0,1.0,30.0,0.0,0.0,421.0,3.0,1642.0
591,9.0,3.0,17.0,2.0,1.0,335.0,34.0,111.0
592,6.0,3.0,74.0,0.0,0.0,364.0,5.0,1417.0
593,4.0,2.0,64.0,0.0,0.0,212.0,160.36049058256683,196.0
594,8.0,2.0,14.0,0.0,0.0,174.0,9.0,278.0
595,6.0,5.0,23.0,0.0,0.0,115.0,2.0,603.3206537460227
596,6.0,4.0,57.0,0.0,1.0,173.0,160.36049058256683,55.0
597,68.0,23.0,194.0,135.0,5.0,374.0,10.0,17310.0
598,64.0,22.0,177.0,136.0,1.0,506.0,29.0,1456.0
599,45.0,19.0,113.0,86.0,1.0,544.0,9.0,5864.0
600,58.0,44.0,187.0,139.0,3.0,626.0,36.0,5846.0
601,32.0,10.0,47.0,24.0,0.0,220.0,13.0,603.3206537460227
602,44.0,15.0,292.0,251.0,2.0,225.0,14.0,1540.0
603,45.0,19.0,166.0,89.0,3.0,241.0,14.0,2343.0
604,24.0,12.0,103.0,55.0,3.0,309.0,160.36049058256683,4016.0
605,24.0,12.0,28.0,9.0,4.0,270.0,160.36049058256683,603.3206537460227
606,55.0,8.0,72.0,9.0,3.0,366.0,2.0,296.0
607,61.0,18.0,97.0,2.0,3.0,371.0,18.0,1678.0
608,29.0,10.0,40.0,2.0,2.0,315.0,5.0,951.0
609,22.0,4.0,45.0,0.0,1.0,277.0,5.0,598.0
610,25.0,15.0,48.0,1.0,1.0,239.0,10.0,87.0
611,23.0,10.0,47.0,1.0,1.0,157.0,16.0,2275.0
612,17.0,11.0,40.0,1.0,2.0,207.0,14.0,705.0
613,7.0,6.0,31.0,2.0,1.0,151.0,5.0,72.0
614,6.0,5.0,13.0,3.0,1.0,207.0,12.0,622.0
615,8.0,7.0,21.0,5.0,1.0,231.0,11.0,54.0
616,4.0,8.0,57.0,4.0,3.0,380.0,160.36049058256683,3097.0
617,30.0,13.0,147.0,38.0,4.0,578.0,11.0,1940.0
618,35.0,13.0,51.0,5.0,2.0,546.0,82.0,1021.0
619,13.0,9.0,80.0,0.0,2.0,458.0,2.0,1537.0
620,18.0,18.0,69.0,14.0,5.0,390.0,5.0,633.0
621,15.0,18.0,54.0,14.0,3.0,308.0,11.0,978.0
622,11.0,8.0,56.0,0.0,3.0,279.0,5.0,284.0
623,10.0,8.0,57.0,0.0,4.0,200.0,11.0,390.0
624,9.0,18.0,52.0,0.0,5.0,245.0,3.0,522.0
625,11.0,14.0,33.0,0.0,3.0,183.0,3.0,664.0
626,19.0,17.0,76.0,0.0,0.0,219.0,11.0,564.0
627,24.0,20.0,48.0,0.0,3.0,282.0,3.0,723.0
628,26.0,13.0,60.0,0.0,5.0,316.0,15.0,984.0
629,7.0,5.0,32.0,1.0,1.0,91.0,160.36049058256683,36.0
630,7.0,4.0,30.0,0.0,3.0,92.0,5.0,8.0
631,4.0,5.0,49.0,0.0,2.0,61.0,5.0,603.3206537460227
632,3.0,5.0,34.0,0.0,1.0,65.0,160.36049058256683,603.3206537460227
633,7.0,8.0,36.0,0.0,0.0,82.0,160.36049058256683,19.0
634,7.0,11.0,52.0,0.0,1.0,46.0,5.0,71.0
635,5.0,4.0,45.0,0.0,0.0,55.0,1.0,34.0
636,2.0,3.0,36.0,1.0,0.0,51.0,125.0,66.0
637,3.0,7.0,24.0,1.0,0.0,54.0,1.0,125.0
638,3.0,6.0,40.0,0.0,0.0,58.0,1.0,138.0
639,5.0,4.0,49.0,0.0,0.0,106.0,3.0,176.0
640,5.0,6.0,90.0,0.0,0.0,142.0,7.0,155.0
641,5.0,11.0,93.0,0.0,0.0,140.0,4.0,346.0
642,10.0,13.0,64.0,0.0,0.0,166.0,9.0,68.0
643,10.0,13.0,51.0,0.0,1.0,137.0,28.0,176.0
644,5.0,12.0,40.0,0.0,1.0,80.0,6.0,6.0
645,3.0,4.0,27.0,0.0,0.0,79.0,1.0,157.0
646,8.0,8.0,21.0,0.0,0.0,48.0,9.0,82.0
647,50.0,37.0,34.0,8.0,1.0,111.0,18.0,600.0
648,56.0,45.0,55.0,16.0,1.0,268.0,27.0,292.0
649,56.0,60.0,127.0,57.0,0.0,280.0,36.0,643.0
650,73.0,51.0,117.0,68.0,4.0,269.0,267.0,389.0
651,54.0,25.0,55.0,28.0,4.0,205.0,160.36049058256683,573.0
652,90.0,36.0,88.0,18.0,2.0,236.0,30.0,988.0
653,81.0,68.0,76.0,16.0,3.0,435.0,41.0,4677.0
654,81.0,82.0,243.0,135.0,3.0,529.0,70.0,6143.0
655,82.0,46.0,129.0,49.0,4.0,544.0,120.0,1473.0
656,54.0,36.0,216.0,146.0,5.0,363.0,27.0,11290.0
657,71.0,50.0,451.0,331.0,3.0,581.0,105.0,2242.0
658,52.0,42.0,278.0,176.0,2.0,567.0,43.0,12261.0
659,50.0,20.0,352.0,291.0,1.0,535.0,120.0,127.0
660,46.0,13.0,374.0,299.0,2.0,683.0,2.0,2808.0
661,45.0,24.0,148.0,60.0,3.0,547.0,54.0,2324.0
662,49.0,12.0,255.0,149.0,2.0,473.0,2.0,3965.0
663,43.0,19.0,265.0,191.0,1.0,548.0,51.0,2718.0
664,40.0,17.0,96.0,23.0,2.0,493.0,48.0,4982.0
665,52.0,16.0,241.0,158.0,2.0,602.0,187.0,3876.0
666,57.0,21.0,248.0,160.0,4.0,612.0,9.0,2547.0
667,49.0,26.0,112.0,49.0,4.0,831.0,153.0,1679.0
668,42.0,62.0,134.0,63.0,3.0,717.0,13.0,2110.0
669,49.0,97.0,241.0,138.0,1.0,715.0,119.0,4789.0
670,41.0,21.0,157.0,85.0,1.0,496.0,37.0,4758.0
671,45.0,22.0,153.0,114.0,2.0,463.0,23.0,1694.0
672,25.0,19.0,28.0,9.0,3.0,341.0,17.0,1818.0
673,25.0,7.0,85.0,35.0,3.0,262.0,1.0,65.0
674,22.0,6.0,93.0,24.0,1.0,386.0,61.0,1390.0
675,20.0,5.0,23.0,0.0,2.0,304.0,21.0,69.0
676,13.0,2.0,4.0,0.0,1.0,194.0,6.0,603.3206537460227
677,11.0,14.0,29.0,0.0,2.0,281.0,3.0,174.0
678,12.0,10.0,26.0,0.0,1.0,187.0,160.36049058256683,603.3206537460227
679,17.0,12.0,46.0,22.0,1.0,214.0,30.0,787.0
680,9.0,8.0,57.0,29.0,1.0,184.0,26.0,603.3206537460227
681,27.0,14.0,57.0,9.0,1.0,200.0,11.0,175.0
682,12.0,4.0,24.0,3.0,0.0,217.0,22.0,148.0
683,21.0,16.0,35.0,0.0,4.0,250.0,9.0,416.0
684,5.0,3.0,5.0,0.0,0.0,36.0,160.36049058256683,603.3206537460227
685,6.0,7.719370860927152,27.0,0.0,0.0,51.0,1.0,88.0
686,7.0,7.719370860927152,29.0,0.0,0.0,35.0,160.36049058256683,2.0
687,4.0,1.0,24.0,0.0,0.0,38.0,2.0,69.0
688,4.0,7.719370860927152,22.0,0.0,0.0,37.0,160.36049058256683,9.0
689,5.0,1.0,22.0,0.0,0.0,38.0,160.36049058256683,39.0
690,3.0,2.0,13.0,0.0,0.0,38.0,3.0,13.0
691,3.0,7.719370860927152,13.0,0.0,0.0,40.0,160.36049058256683,10.0
692,4.0,7.719370860927152,9.0,0.0,0.0,31.0,160.36049058256683,67.0
693,4.0,7.719370860927152,22.0,0.0,0.0,36.0,160.36049058256683,12.0
694,6.0,2.0,5.0,0.0,0.0,17.0,160.36049058256683,603.3206537460227
695,5.0,7.719370860927152,0.0,0.0,0.0,14.0,160.36049058256683,8.0
696,5.0,7.719370860927152,1.0,0.0,0.0,14.0,160.36049058256683,603.3206537460227
697,5.0,7.719370860927152,3.0,0.0,0.0,19.0,160.36049058256683,2.0
698,3.0,7.719370860927152,12.0,0.0,0.0,26.0,1.0,25.0
699,4.0,7.719370860927152,13.0,0.0,0.0,32.0,160.36049058256683,25.0
700,7.0,7.719370860927152,19.0,0.0,0.0,35.0,160.36049058256683,1.0
701,6.0,1.0,32.0,0.0,0.0,34.0,1.0,11.0
702,3.0,7.719370860927152,43.0,0.0,0.0,34.0,160.36049058256683,7.0
703,3.0,7.719370860927152,26.0,0.0,0.0,24.0,160.36049058256683,603.3206537460227
704,4.0,1.0,11.0,0.0,0.0,47.0,160.36049058256683,52.0
705,4.0,3.0,30.0,0.0,0.0,69.0,2.0,170.0
706,5.0,1.0,17.0,0.0,0.0,81.0,160.36049058256683,31.0
707,4.0,1.0,7.0,0.0,0.0,46.0,4.0,1.0
708,3.0,1.0,1.0,0.0,0.0,34.0,160.36049058256683,603.3206537460227
709,3.0,1.0,18.0,0.0,0.0,131.0,33.670360110803315,258.0
710,2.0,3.9464831804281344,8.0,0.0,0.0,86.0,33.670360110803315,246.0
711,3.0,3.0,17.0,0.0,0.0,122.0,1.0,80.0
712,7.0,4.0,25.0,0.0,0.0,210.0,33.670360110803315,173.0
713,13.0,3.9464831804281344,6.0,0.0,0.0,9.0,33.670360110803315,255.05136612021855
714,27.0,7.719370860927152,2.0,1.0,4.0,59.0,160.36049058256683,603.3206537460227
715,25.0,10.0,11.0,0.0,5.0,6.0,160.36049058256683,4091.0
716,45.0,50.0,55.0,9.0,1.0,16.0,115.0,453.0
717,4.0,1.0,18.0,0.0,1.0,110.0,11.0,123.0
718,3.0,7.719370860927152,21.0,0.0,0.0,95.0,2.0,2.0
719,3.0,7.719370860927152,9.0,0.0,0.0,88.0,160.36049058256683,1.0
720,4.0,1.0,29.0,0.0,2.0,85.0,22.0,72.0
721,4.0,7.719370860927152,26.0,0.0,0.0,61.0,160.36049058256683,461.0
722,4.0,7.719370860927152,27.0,5.0,1.0,77.0,1.0,107.0
723,14.0,2.0,43.0,2.0,0.0,313.0,2.0,760.0
724,0.0,27.0,0.0,0.0,0.0,4.0,10292.0,138.71428571428572
725,60.0,2.0,45.0,14.0,5.0,119.0,5.0,7691.0
726,57.0,20.0,120.0,71.0,2.0,633.0,14.0,3161.0
727,43.0,19.0,271.0,233.0,1.0,567.0,17.0,7529.0
728,47.0,40.0,1079.0,1021.0,1.0,638.0,21.0,4180.0
729,37.0,39.0,398.0,360.0,2.0,157.0,19.0,603.3206537460227
730,63.0,21.0,116.0,70.0,1.0,236.0,160.36049058256683,3747.0
731,76.0,38.0,338.0,281.0,0.0,233.0,43.0,1432.0
732,68.0,35.0,188.0,148.0,1.0,314.0,23.0,5955.0
733,49.0,33.0,774.0,729.0,3.0,257.0,13.0,761.0
734,41.0,17.0,100.0,66.0,1.0,244.0,39.0,1627.0
735,60.0,15.0,67.0,9.0,2.0,268.0,14.0,1270.0
736,45.0,18.0,94.0,8.0,2.0,242.0,9.0,568.0
737,22.0,2.0,27.0,2.0,5.0,158.0,2.0,352.0
738,26.0,7.0,59.0,1.0,2.0,275.0,1.0,1181.0
739,15.0,9.0,26.0,0.0,0.0,351.0,11.0,172.0
740,15.0,3.0,40.0,0.0,0.0,317.0,3.0,553.0
741,17.0,7.0,41.0,1.0,0.0,308.0,13.0,90.0
742,11.0,2.0,22.0,1.0,0.0,292.0,160.36049058256683,2245.0
743,10.0,16.0,117.0,58.0,1.0,502.0,11.0,3684.0
744,10.0,11.0,86.0,58.0,2.0,666.0,11.0,48.0
745,20.0,23.0,50.0,26.0,2.0,649.0,1.0,2738.0
746,29.0,24.0,61.0,22.0,2.0,606.0,11.0,2645.0
747,20.0,9.0,24.0,1.0,2.0,479.0,32.0,1192.0
748,33.0,13.0,61.0,3.0,2.0,393.0,1.0,394.0
749,28.0,11.0,47.0,3.0,4.0,187.0,13.0,603.3206537460227
750,15.0,13.0,21.0,0.0,1.0,331.0,16.0,1657.0
751,18.0,10.0,77.0,0.0,0.0,280.0,7.0,396.0
752,18.0,10.0,25.0,0.0,0.0,222.0,105.0,268.0
753,13.0,9.0,27.0,0.0,1.0,218.0,12.0,459.0
