index_seg,d_btw_cntr_SgAsEg,ud_bridge_SgAsEg,ud_btw_cntr_SgAsEg
10783,1022.32758779,0.0,985.599501088
10784,24711.6179728,0.0,22164.8648028
10785,30994.2866483,0.0,25370.8532359
10786,18703.7651798,0.0,18826.7235171
10787,11057.174168,0.0,12244.0475148
10788,239.484448884,0.0,59.3333333333
10789,24987.8578168,0.0,25590.8739678
10790,8460.00202514,0.0,9105.10624796
10791,9066.66770246,0.0,8453.85936556
10792,28051.6535875,0.0,49860.8380441
10793,19780.4159179,0.0,38033.8112819
10794,159723.702638,0.0,158435.807626
10795,82362.0105343,0.0,81293.7898368
10796,61850.5240043,0.0,61237.4449177
10797,8455.19404762,0.0,8494.35438596
10798,14043.6122097,0.0,10996.3803095
10799,48301.7537797,0.0,42239.9692388
10800,158946.30351,0.0,164362.21301
10801,431964.448273,0.0,440269.427898
10802,778371.926736,0.0,791761.464147
10803,494366.571528,0.0,442734.961122
10804,453008.614776,0.0,401221.82179
10805,428705.447817,0.0,376866.043671
10806,840687.858869,0.0,736894.417268
10807,330128.577025,0.0,222481.881487
10808,220994.303839,0.0,117364.714306
10809,190767.407103,0.0,86231.9537031
10810,161567.269783,0.0,56282.2305221
10811,161703.709881,0.0,56373.981399
10812,131269.543664,0.0,116126.21269
10813,97280.1498843,0.0,77191.1539525
10814,66718.6897643,0.0,58662.6978007
10815,16934.0,1.0,17016.0
10816,4315.65627635,0.0,1554.36676423
10817,11480.3409762,0.0,4138.53455515
10818,122991.495818,0.0,31184.019673
10819,16934.0,1.0,17016.0
10820,130542.225816,0.0,45870.086926
10821,102489.146008,0.0,21482.1237296
10822,3659056.98913,0.0,3827263.91342
10823,7008.73398288,0.0,10087.8581125
10824,13344.0184658,0.0,7959.99416226
10825,25316.9419232,0.0,13989.085537
10826,314145.542766,0.0,15473.1444798
10827,452952.394495,0.0,287574.265499
10828,504740.301391,0.0,448260.966805
10829,49678.9976853,0.0,69713.2940368
10830,40285.5016496,0.0,82089.6575594
10831,31486.9237137,0.0,49441.7978341
10832,9173.46544309,0.0,16127.7079908
10833,781.854733948,0.0,504.797092982
10834,454608.659234,0.0,82879.1627344
10835,10358.7410905,0.0,3284.35562474
10836,9381.75266676,0.0,4216.75189609
10837,23614.2140212,0.0,16271.9070139
10838,54083.9077983,0.0,28595.3903299
10839,15804.4676185,0.0,30992.7720027
10840,46596.4866024,0.0,13506.6273629
10841,42791.7335272,0.0,64498.3026029
10842,46805.0126486,0.0,44835.7340778
10843,16934.0,1.0,17016.0
10844,68846.2294941,0.0,32620.8489075
10845,71209.1319928,0.0,1595.29028667
10846,558761.567286,0.0,514734.899991
10847,108789.211634,0.0,477999.454136
10848,16934.0,1.0,17016.0
10849,50392.1389604,0.0,50531.9478778
10850,37055.903903,0.0,27947.5887036
10851,7574.17148698,0.0,9745.65675443
10852,15847.305167,0.0,1535.82510596
10853,16934.0,1.0,17016.0
10854,55234.5962491,0.0,635.295696272
10855,24920.1680937,0.0,14301.4409891
10856,20593.5083877,0.0,11141.7182227
10857,23089.9427504,0.0,20467.7838113
10858,8118.46444907,0.0,4425.62258787
10859,16934.0,1.0,17016.0
10860,29191.6676667,0.0,28902.6830604
10861,73795.187296,0.0,76741.5167882
10862,222130.338999,0.0,184633.046706
10863,1575374.628,0.0,1939552.18876
10864,3486482.85319,0.0,2555761.41482
10865,322812.855209,0.0,272191.870177
10866,359036.415618,0.0,454349.118261
10867,432982.678296,0.0,555718.429398
10868,375115.534539,0.0,536743.115515
10869,345714.306042,0.0,498596.742779
10870,322896.289257,0.0,486657.306944
10871,39078.5702563,0.0,36540.658195
10872,123081.732829,0.0,162465.250517
10873,16929.0,0.0,5789.75962626
10874,32414.8502384,0.0,42404.808247
10875,54562.2494527,0.0,56021.1929814
10876,32879.4226526,0.0,28264.8705419
10877,870.677344877,0.0,802.883155733
10878,52463.8138543,0.0,43020.9206827
10879,21523.4813717,0.0,11642.6476668
10880,16934.0,1.0,17016.0
10881,13095.5600906,0.0,3590.39950966
10882,16622.5961031,0.0,14323.2656708
10883,19613.9367948,0.0,9351.00776949
10884,26485.5667604,0.0,10030.6826111
10885,4290.74962511,0.0,4328.16987226
10886,8466.08333333,0.0,4376.13912737
10887,31964.020584,0.0,30363.0690044
10888,57564.794792,0.0,14423.4587723
10889,97763.8194981,0.0,457.972690033
10890,64299.172964,0.0,26934.2962958
10891,40517.3673551,0.0,11501.6749855
10892,15358.395359,0.0,7814.99040023
10893,25984.4861267,0.0,24406.6400247
10894,1351.31016825,0.0,1195.51878651
10895,13027.2601862,0.0,8854.10130524
10896,24114.9338088,0.0,17066.9146897
10897,16934.0,1.0,17016.0
10898,49322.4791149,0.0,44475.4611946
10899,7114.68467299,0.0,12987.2487049
10900,7246.90824559,0.0,9301.63257676
10901,1333.25362103,0.0,3540.69268598
10902,53122.6776553,0.0,45923.1834939
10903,11642.3757793,0.0,14187.9876191
10904,4222.37180766,0.0,8057.58789475
10905,2386.72920541,0.0,3855.97420215
10906,1987.79375425,0.0,2738.53691148
10907,684477.314775,0.0,648987.369626
10908,145183.629734,0.0,167315.627412
10909,169289.112961,0.0,144686.456185
10910,103003.14385,0.0,82966.4929237
10911,45342.203172,0.0,26827.7637694
10912,93279.3758772,0.0,96616.4686785
10913,43584.7383862,0.0,37422.0033514
10914,14485.2140307,0.0,22353.8061046
10915,299548.875608,0.0,490842.784564
10916,509224.943309,0.0,243429.020337
10917,56242.2933477,0.0,53143.6669628
10918,30503.4085427,0.0,28275.8840066
10919,15448.2375022,0.0,11874.7602171
10920,16934.0,1.0,17016.0
10921,40454.739969,0.0,83542.5904873
10922,25327.0378123,0.0,67527.7217734
10923,19514.3945323,0.0,52829.6183197
10924,33337.5202217,0.0,36750.8054479
10925,15003.2535276,0.0,20241.5353312
10926,23426.3103708,0.0,14606.7893396
10927,16934.0,1.0,17016.0
10928,16934.0,1.0,17016.0
10929,4214.04986419,0.0,4257.81395511
10930,110583.923071,0.0,112099.735814
10931,21780.7002988,0.0,21990.981085
10932,332344.520779,0.0,178986.67527
10933,12156.1573913,0.0,12074.6913408
10934,2211.92448878,0.0,1930.23145054
10935,73917.1636491,0.0,113225.953339
10936,13556.018298,0.0,27984.2440551
10937,5109.60723487,0.0,1986.86708947
10938,12043.6691188,0.0,36140.3849012
10939,24560.2957202,0.0,16259.7840104
10940,46821.9750545,0.0,23070.2364113
10941,1028.60192994,0.0,883.161120964
10942,10393.6292579,0.0,6468.85869759
10943,5401.23803361,0.0,10828.8867852
10944,9203.51732051,0.0,7887.00661934
10945,362783.133545,0.0,2892.24920488
10946,412644.510623,0.0,10539.4947841
10947,48676.2672094,0.0,18754.8846794
10948,856783.92221,0.0,255360.091467
10949,841264.685377,0.0,239346.244852
10950,903654.874183,0.0,463068.179401
10951,131795.926651,0.0,213707.418765
10952,142388.176013,0.0,184768.073904
10953,128912.642565,0.0,159476.807952
10954,70171.7037616,0.0,93225.7327471
10955,31438.1494906,0.0,21800.8316682
10956,26890.2231257,0.0,20012.9687018
10957,756.542076973,0.0,3008.5308748
10958,16934.0,1.0,17016.0
10959,8460.00202514,0.0,9105.10624796
10960,24237.7649422,0.0,14329.6972023
10961,539585.324862,0.0,468090.514801
10962,30912.274117,0.0,27379.2742657
10963,39307.7649035,0.0,32797.7151403
10964,97507.8247698,0.0,157217.218741
10965,100329.623415,0.0,82502.6921849
10966,70592.0088502,0.0,90336.0049929
10967,77721.8184407,0.0,105885.316101
10968,25420.076739,0.0,25254.5694898
10969,38943.0417901,0.0,36322.8085785
10970,9702.52666571,0.0,5908.76029114
10971,9089.05999654,0.0,462.4092269
10972,8965.66908734,0.0,5602.06242163
10973,7358.78917796,0.0,9187.01224581
10974,11873.391491,0.0,20993.466724
10975,65560.0059998,0.0,44072.3044308
10976,76680.0362848,0.0,64188.9633217
10977,57386.5999067,0.0,47326.79054
10978,27913.4626865,0.0,23470.1282636
10979,45286.6890892,0.0,45965.8502074
10980,771.304518577,0.0,754.45964378
10981,57949.9280972,0.0,59871.1694408
10982,41374.4604629,0.0,76564.5828404
10983,292096.528416,0.0,612521.023064
10984,3485.91118144,0.0,47270.2341028
10985,129917.307118,0.0,67092.6011804
10986,16934.0,1.0,17016.0
10987,16934.0,1.0,17016.0
10988,12362.2384069,0.0,8546.06630845
10989,22613.8150709,0.0,17256.6359529
10990,25946.9469812,0.0,9464.14049498
10991,16934.0,1.0,17016.0
10992,12478.1727209,0.0,24326.1829419
10993,7087.06736292,0.0,6111.42323429
10994,48613.8027479,0.0,43429.6352599
10995,1522923.53111,0.0,110641.546538
10996,597975.542542,0.0,72387.8601269
10997,91919.5453014,0.0,65708.7943865
10998,114655.858579,0.0,83941.1726987
10999,16133.1898738,0.0,58281.536017
11000,26588.1871767,0.0,41370.5200432
11001,21858.8886271,0.0,16338.3715915
11002,36365.5087013,0.0,46386.7684809
11003,16934.0,1.0,17016.0
11004,26743.941241,0.0,28615.4187838
11005,157997.098338,0.0,70421.8159736
11006,2069.06359831,0.0,942081.995882
11007,11274.8362121,0.0,10577.2901006
11008,66442.0841473,0.0,56998.9390251
11009,41136.7532533,0.0,38547.2099103
11010,16934.0,1.0,17016.0
11011,44486.0345028,0.0,18691.2513392
11012,92041.5438428,0.0,12574.458892
11013,133614.775879,0.0,8549.56726136
11014,71381.8729416,0.0,608.226373598
11015,11040.1167125,0.0,7632.94837886
11016,16934.0,1.0,17016.0
11017,7173.68586571,0.0,6990.53030383
11018,52027.1204665,0.0,130615.539688
11019,40894.8198515,0.0,55442.1388657
11020,49748.4574791,0.0,60406.5368024
11021,228363.77171,0.0,127711.522438
11022,64946.3630307,0.0,55399.4785828
11023,57945.4804614,0.0,45616.9609319
11024,24382.640906,0.0,21997.2749841
11025,10681.699208,0.0,10649.1287791
11026,24892.6930255,0.0,20759.262788
11027,27517.1705843,0.0,124388.895461
11028,41536.335486,0.0,48812.1237176
11029,43744.8075359,0.0,66126.1437372
11030,194084.282691,0.0,74966.8141863
11031,30633.8266651,0.0,27426.8839297
11032,42638.7489243,0.0,32100.0512512
11033,31261.0069397,0.0,24526.2188208
11034,21685.5827074,0.0,15312.192665
11035,8469.0,0.0,16083.0714286
11036,16934.0,1.0,17016.0
11037,36781.641488,0.0,34925.6946289
11038,12349.7128577,0.0,13103.019949
11039,203545.954658,0.0,78695.675204
11040,361348.379616,0.0,85100.8154553
11041,343615.935339,0.0,55399.2357099
11042,541728.577561,0.0,267117.632527
11043,16962.2818539,0.0,8801.28600302
11044,21521.6811358,0.0,11486.1728914
11045,14637.1878963,0.0,6342.62396853
11046,16934.0,1.0,17016.0
11047,29544.7301744,0.0,39208.6982011
11048,15750.2937161,0.0,7263.76493349
11049,26536.9131539,0.0,25497.2559224
11050,25746.1569345,0.0,32713.783055
11051,3788.27269339,0.0,2015.15579829
11052,380764.473116,0.0,163111.226619
11053,373664.923936,0.0,170943.114256
11054,40149.049438,0.0,24856.6128772
11055,140379.167732,0.0,42377.9517837
11056,127336.366195,0.0,62268.7799594
11057,140030.739782,0.0,72038.1612155
11058,217384.864397,0.0,113075.662144
11059,191130.301318,0.0,88033.4501892
11060,113379.15878,0.0,30744.6552599
11061,57019.7137072,0.0,26815.927832
11062,47291.2937313,0.0,40270.7120791
11063,27240.9701764,0.0,13086.1715441
11064,8816.70981854,0.0,8987.39650998
11065,12680.250954,0.0,19173.3226375
11066,620227.986761,0.0,528020.917132
11067,213403.218035,0.0,178829.560569
11068,190880.0954,0.0,154462.396524
11069,45175.4438824,0.0,53202.2013671
11070,16934.0,1.0,17016.0
11071,16934.0,1.0,17016.0
11072,29043.7885065,0.0,14910.825311
11073,27163.964929,0.0,7004.96387339
11074,21296.559868,0.0,20862.1930798
11075,220400.913923,0.0,304089.180161
11076,194296.128033,0.0,241382.782729
11077,31797.8609443,0.0,15509.4561098
11078,33430.4180508,0.0,30275.5831905
11079,19726.7094656,0.0,12550.1555927
11080,5960.94871296,0.0,8191.85850261
11081,12018.845514,0.0,12956.6686911
11082,22095.2362512,0.0,382107.313275
11083,18216.9213254,0.0,150928.454772
11084,42543.0316549,0.0,45605.6232618
11085,19199.6180068,0.0,68965.2251718
11086,8855.16959203,0.0,46168.4258974
11087,8760.02494396,0.0,15048.1323876
11088,16131.2133402,0.0,22147.1781803
11089,8765.08588572,0.0,15214.5458197
11090,4902.67147771,0.0,8193.41833146
11091,8167.73977901,0.0,17319.4288736
11092,20659.7005423,0.0,24453.2961711
11093,53066.7050782,0.0,39928.61941
11094,83704.3623123,0.0,125751.426904
11095,515.906039222,0.0,536.045267478
11096,9306.46341328,0.0,8973.99342971
11097,16934.0,1.0,17016.0
11098,175230.554488,0.0,191357.189517
11099,276521.68788,0.0,314012.003984
11100,112704.244366,0.0,170775.199269
11101,321614.836561,0.0,275950.025916
11102,1377368.31827,0.0,1507600.14048
11103,349750.666098,0.0,257582.643079
11104,313530.698441,0.0,221878.902082
11105,270515.001091,0.0,223986.290583
11106,214853.711005,0.0,169513.681932
11107,113797.566024,0.0,74096.1344418
11108,115182.587492,0.0,87962.2291924
11109,16473.7629022,0.0,21794.2712033
11110,16934.0,1.0,17016.0
11111,16934.0,1.0,17016.0
11112,15635.7733484,0.0,31210.5049753
11113,18036.0616654,0.0,11643.7929015
11114,16934.0,1.0,17016.0
11115,109512.198173,0.0,94146.2726517
11116,118990.231477,0.0,100034.133695
11117,37077.2335562,0.0,27548.3157432
11118,16934.0,1.0,17016.0
11119,16934.0,1.0,17016.0
11120,50790.0,1.0,51036.0
11121,30328.15261,0.0,38619.7871141
11122,19798.5336244,0.0,47797.4685917
11123,55551.252275,0.0,60214.881533
11124,22012.3898691,0.0,7463.7249293
11125,58542.7910522,0.0,29678.3347479
11126,43476.3494771,0.0,20181.8847864
11127,23603.0193353,0.0,5120.62434548
11128,19454.1653728,0.0,31470.6150492
11129,19446.1653728,0.0,3262.0330692
11130,18265.4399482,0.0,264772.509334
11131,156447.595437,0.0,224138.598481
11132,79741.122056,0.0,74434.5672104
11133,11328.6194488,0.0,23532.6333877
11134,51204.6557664,0.0,33812.2907819
11135,58906.2967226,0.0,70674.4593583
11136,52768.7491128,0.0,92964.5891923
11137,109858.58473,0.0,199596.184107
11138,35751.9629299,0.0,14416.0732535
11139,31969.0098146,0.0,31932.7904575
11140,15542.8215265,0.0,9712.57861988
11141,486379.37796,0.0,201483.559674
11142,240663.235155,0.0,271165.690515
11143,502258.410326,0.0,64485.0170103
11144,172484.044713,0.0,24224.4763785
11145,47606.7902109,0.0,49823.1389803
11146,9387.78818433,0.0,6672.65703776
11147,7590.53350181,0.0,5901.38512521
11148,4574.46032455,0.0,3388.24240008
11149,9416.91971326,0.0,5539.74249717
11150,34291.0672725,0.0,35175.5538919
11151,15651.1265805,0.0,16388.3158347
11152,19074.4436333,0.0,18499.4232877
11153,26899.9712945,0.0,21205.6274826
11154,61882.4268102,0.0,26952.6016089
11155,62815.9644578,0.0,59727.4467232
11156,59500.8362306,0.0,81983.760266
11157,16934.0,1.0,17016.0
11158,8447.87407914,0.0,8485.23070555
11159,29002.5200125,0.0,29300.0832159
11160,9077.43027754,0.0,9115.55168303
11161,435.26803964,0.0,421.560572108
11162,16204.3671085,0.0,17255.511897
11163,16934.0,1.0,17016.0
11164,71065.3115594,0.0,8762.42358685
11165,50004.4236251,0.0,300.342145746
11166,70112.7381403,0.0,93379.6448181
11167,100821.478187,0.0,104533.719528
11168,37790.2473687,0.0,28713.7163047
11169,23927.2890326,0.0,18180.0320355
11170,16937.0,0.0,28238.2403737
11171,33864.0,1.0,34028.0
11172,6274.24016206,0.0,6287.26362988
11173,52504.3063532,0.0,52636.0724544
11174,17789.0258772,0.0,17641.0835492
11175,16934.0,1.0,17016.0
11176,8576.66152378,0.0,10143.6727974
11177,9318.15773363,0.0,10630.6464183
11178,13266.9034157,0.0,11095.089195
11179,7155.65860145,0.0,6415.40910822
11180,16934.0,1.0,17016.0
11181,479603.128972,0.0,731636.818374
11182,113152.350185,0.0,68237.8663882
11183,69030.4610733,0.0,56329.6451405
11184,44046.5592887,0.0,303603.161236
11185,84368.2725961,0.0,195648.703893
11186,201853.874548,0.0,223985.151346
11187,92214.5940384,0.0,153999.527748
11188,33272.8282484,0.0,57935.0023844
11189,11699.4779771,0.0,47398.6141016
11190,106591.00235,0.0,103513.895973
11191,520630.476526,0.0,137245.905053
11192,439129.073167,0.0,191409.555627
11193,491047.269779,0.0,236090.807531
11194,548424.478299,0.0,264304.863691
11195,176131.554353,0.0,92277.7868949
11196,3773.86608477,0.0,1988.20247454
11197,12501.9381174,0.0,14446.4402454
11198,32562.7397622,0.0,44587.407732
11199,441551.978344,0.0,596277.192164
11200,26575.2555008,0.0,19366.6724656
11201,24431.8404735,0.0,30214.0871817
11202,36445.715758,0.0,35980.0513983
11203,39298.3591393,0.0,48339.6419557
11204,40110.5554088,0.0,48332.5815757
11205,31052.2617202,0.0,36187.4479931
11206,16030.9275259,0.0,24363.0951577
11207,41478.2304359,0.0,52255.2527975
11208,44632.1182426,0.0,73373.4889565
11209,93426.8754476,0.0,85700.231087
11210,76562.0251163,0.0,68090.0565835
11211,16934.0,1.0,17016.0
11212,671996.65827,0.0,22572.3711592
11213,674763.328064,0.0,24381.0061035
11214,125180.394878,0.0,13088.8356789
11215,93785.1172733,0.0,70293.2636449
11216,100320.325909,0.0,71444.7675292
11217,9116.24091705,0.0,6255.3140613
11218,4247.39857308,0.0,4516.99467694
11219,102703.347952,0.0,104247.474657
11220,12173.8853556,0.0,10405.9585726
11221,10590.9209543,0.0,9709.94261072
11222,11818.4365474,0.0,7866.26591473
11223,298962.586591,0.0,95374.8425707
11224,276970.387592,0.0,82180.6188546
11225,254481.668347,0.0,67811.641473
11226,290157.796646,0.0,118760.482167
11227,16242.689383,0.0,50.2897546898
11228,12629.9996943,0.0,7750.25172633
11229,384858.962478,0.0,497089.03458
11230,20836.1343287,0.0,23159.3523648
11231,12701.6605006,0.0,13500.5219656
11232,5547.64804683,0.0,4614.14862624
11233,14945.3939315,0.0,15468.0622996
11234,37493.3018649,0.0,30820.2547339
11235,41786.7091286,0.0,31204.5207518
11236,35770.3568064,0.0,26550.0806472
11237,22386.7108475,0.0,11807.5119138
11238,18140.6228053,0.0,8323.66602609
11239,3389.94593273,0.0,6376.09202801
11240,24388.6565449,0.0,24640.0100023
11241,967.775597957,0.0,792.302278423
11242,16934.0,1.0,17016.0
11243,30144.1152613,0.0,30710.8462105
11244,36728.6443227,0.0,42386.5371506
11245,3397.5845247,0.0,231.157333866
11246,24976.00666,0.0,1588.2084503
11247,25608.0089775,0.0,19616.6954601
11248,56534.9099476,0.0,75158.6587018
11249,31450.3249244,0.0,49562.7695368
11250,16550.7893409,0.0,29437.9112756
11251,8690.40298898,0.0,3918.37544774
11252,7230.19360226,0.0,14991.6761135
11253,30258.4275888,0.0,24308.8274822
11254,11826.5180872,0.0,9876.96051855
11255,14925.6764291,0.0,37818.8821869
11256,10366.0183723,0.0,11253.501578
11257,52099.217354,0.0,75350.7732286
11258,360886.555432,0.0,162570.440789
11259,215483.430326,0.0,170085.441298
11260,57022.8200124,0.0,118914.285546
11261,11030.4804293,0.0,10500.7028617
11262,29717.4867925,0.0,30860.9607208
11263,170901.463074,0.0,185308.450393
11264,540478.954378,0.0,475498.129043
11265,43817.4143142,0.0,109459.71144
11266,41045.0572788,0.0,188170.126064
11267,27233.3001243,0.0,276675.838341
11268,1425.97823358,0.0,749.354257544
11269,222374.735111,0.0,238971.719626
11270,58721.6716343,0.0,59012.8409067
11271,207623.268237,0.0,53964.1372756
11272,54435.9934984,0.0,21319.2325405
11273,69328.2145863,0.0,23951.3529496
11274,35322.8180145,0.0,11554.512082
11275,26282.6660438,0.0,10513.6898819
11276,186794.281488,0.0,136444.857668
11277,86112.8704688,0.0,67066.4073835
11278,24006.8512737,0.0,16794.3105085
11279,14366.0055196,0.0,5981.57709317
11280,39773.5649938,0.0,26567.3368034
11281,16934.0,1.0,17016.0
11282,39342.5034344,0.0,16195.3987622
11283,107836.697746,0.0,92389.7152494
11284,146806.387205,0.0,125201.746635
11285,8076.58741316,0.0,30939.0124831
11286,30317.308738,0.0,196768.547686
11287,113325.352102,0.0,52170.2800271
11288,148252.257113,0.0,122296.147805
11289,7779.22068981,0.0,11510.3218259
11290,12341.3058883,0.0,6605.60356506
11291,9244.99046607,0.0,3394.97537932
11292,27640.0109833,0.0,9886.98990932
11293,83480.3023323,0.0,48839.0748491
11294,62055.8166475,0.0,46759.0658777
11295,63626.2214457,0.0,36574.7396181
11296,36427.6241503,0.0,15566.9937941
11297,16766.5585026,0.0,5930.88451057
11298,20938.7689172,0.0,18616.7205942
11299,38553.6114562,0.0,1428.40935984
11300,61318.8265254,0.0,38804.913758
11301,123517.400061,0.0,114197.815048
11302,248783.307466,0.0,369504.439625
11303,176337.707737,0.0,222894.290484
11304,10848.0073134,0.0,17071.3811795
11305,5987.81490086,0.0,3374.80404475
11306,8101.92149351,0.0,10535.6229602
11307,16934.0,1.0,17016.0
11308,37236.0785575,0.0,65890.8175499
