,index_seg,art,outdoors and recreation,retail shop,professional service,food,nightlife spot,residence,schools&university,cycling facilities,transportation,poi_total
5938,6162,0,1,0,1,0,0,0,0,9,0,11
5939,6163,0,1,0,1,0,0,0,0,13,0,15
5940,6164,0,2,4,4,1,0,0,0,14,2,27
5941,6166,0,1,0,0,0,0,0,2,0,1,4
5942,6167,0,0,0,0,0,0,0,0,0,1,1
5943,6168,0,0,0,0,0,0,1,0,3,0,4
5944,6169,0,1,0,0,0,0,1,0,3,0,5
5945,6170,0,0,0,0,0,0,0,0,0,1,1
5946,6171,0,2,0,0,0,0,0,1,0,4,7
5947,6172,0,1,1,0,0,0,0,0,7,1,10
5948,6173,0,0,1,0,0,0,0,0,1,2,4
5949,6175,0,4,0,0,0,0,0,0,0,0,4
5950,6176,0,2,0,0,0,0,0,0,2,2,6
5951,6177,0,0,0,0,0,0,0,0,0,4,4
5952,6178,0,0,0,0,0,0,0,0,0,1,1
5953,6180,0,1,0,0,0,0,0,0,0,1,2
5954,6181,0,3,1,0,0,0,0,0,0,2,6
5955,6182,0,0,0,0,0,0,0,2,0,2,4
5956,6183,0,0,1,0,0,0,0,0,0,0,1
5957,6184,0,0,1,0,0,0,0,0,0,0,1
5958,6186,0,0,0,0,0,0,0,0,1,0,1
5959,6187,0,1,0,0,0,0,0,0,1,0,2
5960,6188,0,2,0,0,0,0,0,2,0,0,4
5961,6189,0,2,0,0,0,0,0,0,7,0,9
5962,6190,0,1,0,0,0,0,0,0,6,0,7
5963,6191,0,1,0,0,0,0,0,0,4,0,5
5964,6192,0,1,0,0,0,0,0,0,5,0,6
5965,6193,0,2,0,0,0,0,0,1,10,3,16
5966,6194,0,8,0,0,0,0,0,0,6,8,22
5967,6195,0,2,0,1,0,0,1,0,5,1,10
5968,6196,0,2,0,3,0,0,0,0,1,4,10
5969,6197,0,0,2,1,0,0,0,0,1,5,9
5970,6198,0,0,1,0,2,0,0,0,1,4,8
5971,6199,0,1,0,0,0,0,0,0,0,2,3
5972,6200,0,1,1,0,0,0,0,0,0,4,6
5973,6201,0,1,1,0,0,0,0,0,0,6,8
5974,6202,0,1,1,0,0,0,0,0,0,1,3
5975,6203,0,1,0,0,0,0,0,0,0,1,2
5976,6204,0,3,2,0,0,0,0,0,1,3,9
5977,6205,0,1,1,0,0,0,1,0,1,2,6
5978,6206,0,1,0,0,0,0,1,0,0,0,2
5979,6207,0,0,0,0,0,1,1,0,0,5,7
5980,6208,0,1,0,0,0,0,1,0,0,4,6
5981,6209,0,1,0,0,0,0,2,0,1,1,5
5982,6210,0,0,1,2,2,0,2,0,1,5,13
5983,6211,0,1,0,0,1,0,1,0,0,1,4
5984,6212,0,2,0,0,0,0,1,0,1,1,5
5985,6213,0,2,0,0,0,0,0,0,1,0,3
5986,6214,2,3,0,5,0,0,2,0,20,0,32
5987,6215,0,3,0,1,1,0,0,0,9,0,14
5988,6216,0,0,0,0,0,1,1,0,1,0,3
5989,6217,0,0,0,1,0,0,2,0,1,0,4
5990,6218,0,0,0,1,0,0,3,0,1,1,6
5991,6219,0,0,1,0,0,0,0,0,2,0,3
5992,6220,0,2,0,1,0,0,0,0,3,1,7
5993,6221,0,2,0,2,0,0,0,0,2,1,7
5994,6222,0,1,0,0,0,0,0,0,1,0,2
5995,6223,0,1,0,0,0,0,0,0,1,0,2
5996,6224,0,0,0,0,0,0,0,0,2,0,2
5997,6225,0,0,0,0,0,1,2,0,1,0,4
5998,6226,0,2,0,0,1,0,0,1,0,0,4
5999,6227,0,2,0,0,1,0,0,0,0,0,3
6000,6228,0,0,0,0,0,0,0,0,2,0,2
6001,6229,0,2,1,0,1,0,0,0,6,0,10
6002,6230,0,1,0,0,1,0,0,0,5,0,7
6003,6231,0,2,0,0,0,0,0,0,0,2,4
6004,6233,0,0,0,0,0,0,0,0,0,1,1
6005,6235,0,0,0,0,0,0,0,0,1,1,2
6006,6239,0,0,0,1,0,0,0,0,0,0,1
6007,6242,0,1,0,0,0,0,0,0,0,0,1
6008,6243,0,0,0,2,0,0,0,0,0,0,2
6009,6245,0,0,0,0,0,0,0,0,0,1,1
6010,6247,0,1,0,1,0,0,0,0,4,0,6
6011,6248,0,3,0,0,0,0,0,0,6,0,9
6012,6249,0,2,0,0,0,0,0,0,6,0,8
6013,6250,0,2,0,0,0,0,0,0,4,1,7
6014,6251,0,3,0,0,0,0,0,0,4,1,8
6015,6252,0,5,0,0,0,0,0,0,7,0,12
6016,6253,0,3,0,0,0,0,1,0,3,2,9
6017,6254,0,1,0,0,0,0,1,0,3,0,5
6018,6255,0,3,0,0,0,0,0,0,2,0,5
6019,6256,0,2,1,0,0,0,0,0,1,3,7
6020,6258,0,0,0,0,0,0,1,0,0,5,6
6021,6259,0,1,0,0,0,0,0,0,3,0,4
6022,6260,0,1,0,0,0,0,0,0,5,0,6
6023,6261,0,0,0,0,0,0,0,0,3,0,3
6024,6262,0,1,0,0,0,0,0,0,3,0,4
6025,6264,0,0,2,1,0,0,0,0,2,2,7
6026,6265,0,0,1,0,0,0,0,0,1,2,4
6027,6267,0,4,0,0,0,0,0,0,2,0,6
6028,6268,0,4,0,0,0,0,0,0,1,3,8
6029,6269,0,0,0,0,0,0,0,0,0,2,2
6030,6270,0,0,0,0,0,0,0,0,0,1,1
6031,6275,0,1,0,0,0,0,0,0,0,0,1
6032,6276,0,1,0,0,0,0,0,0,0,0,1
6033,6278,0,1,1,0,0,1,0,0,1,0,4
6034,6281,0,2,0,0,0,0,0,0,0,0,2
6035,6282,0,1,0,0,0,0,0,0,0,1,2
6036,6283,0,1,0,0,0,0,0,0,0,2,3
6037,6284,0,1,0,0,0,0,0,0,1,0,2
6038,6285,0,0,0,0,0,0,0,1,2,0,3
6039,6286,0,0,0,0,0,0,0,1,1,0,2
6040,6287,0,1,0,0,0,0,0,0,0,1,2
6041,6289,0,1,0,0,0,0,0,0,0,0,1
6042,6290,0,10,0,0,0,0,0,0,0,1,11
6043,6291,0,2,0,1,0,0,0,0,1,0,4
6044,6293,0,2,0,0,0,0,0,0,0,0,2
6045,6294,0,0,1,0,0,0,0,0,0,1,2
6046,6296,0,0,0,0,0,0,0,0,0,1,1
6047,6297,0,1,0,0,0,0,0,0,0,1,2
6048,6298,0,0,0,0,0,0,1,1,0,3,5
6049,6299,0,0,0,0,0,0,0,0,0,1,1
6050,6301,0,0,0,0,0,0,0,0,1,1,2
6051,6302,0,0,0,0,0,0,0,0,1,1,2
6052,6303,0,0,0,1,0,0,0,0,0,0,1
6053,6304,0,1,0,0,0,0,0,2,0,0,3
6054,6305,0,1,0,0,0,0,0,1,0,0,2
6055,6306,0,1,0,0,0,0,0,1,1,4,7
6056,6307,0,0,0,0,0,0,0,0,0,1,1
6057,6308,0,0,0,0,0,0,0,1,0,0,1
6058,6309,0,4,0,0,0,0,0,1,0,1,6
6059,6310,0,4,0,0,0,0,0,0,0,1,5
6060,6311,0,8,0,0,0,0,0,0,0,2,10
6061,6312,0,4,0,0,0,0,0,0,0,1,5
6062,6313,0,0,0,0,0,0,0,0,3,0,3
6063,6314,0,0,0,0,0,0,0,0,3,0,3
6064,6315,0,0,0,0,0,0,0,0,2,0,2
6065,6317,0,1,0,0,0,0,0,0,0,0,1
6066,6318,0,1,0,0,0,0,0,0,1,0,2
6067,6319,0,0,0,0,0,0,0,0,1,0,1
6068,6321,0,0,0,0,0,0,0,1,0,0,1
6069,6322,0,0,0,0,0,0,0,1,0,0,1
6070,6323,0,0,0,1,0,0,0,1,0,0,2
6071,6324,0,0,0,0,0,0,0,1,0,0,1
6072,6326,0,0,0,0,0,0,0,0,1,0,1
6073,6328,0,0,0,0,0,0,0,0,0,1,1
6074,6329,0,0,0,0,0,0,0,0,1,1,2
6075,6330,0,1,0,0,0,0,0,0,13,1,15
6076,6331,0,1,0,1,0,0,0,0,13,1,16
6077,6332,0,1,0,1,0,0,0,0,13,1,16
6078,6333,0,2,0,0,0,0,0,0,14,4,20
6079,6334,0,1,0,0,0,0,0,0,13,3,17
6080,6335,0,1,0,0,0,0,0,0,24,4,29
6081,6336,0,0,0,3,1,0,0,0,3,1,8
6082,6337,0,5,0,0,0,0,0,0,0,1,6
6083,6338,0,2,0,3,0,0,0,0,28,0,33
6084,6339,0,1,0,13,2,0,0,0,27,3,46
6085,6340,2,3,0,9,2,0,0,0,20,4,40
6086,6342,0,2,0,0,0,0,0,0,0,0,2
6087,6343,0,2,0,0,0,0,0,0,0,0,2
6088,6344,0,0,0,0,0,0,0,1,0,0,1
6089,6345,0,0,0,1,0,0,0,0,2,2,5
6090,6346,0,0,0,1,0,0,0,0,0,1,2
6091,6348,0,0,0,1,0,0,0,0,0,0,1
6092,6349,0,0,0,1,0,0,0,0,0,0,1
6093,6350,0,1,0,1,0,0,0,1,0,0,3
6094,6351,0,1,0,1,0,0,0,0,0,0,2
6095,6352,0,1,0,0,0,0,0,1,0,0,2
6096,6353,0,1,0,1,0,0,0,0,0,3,5
6097,6354,0,0,0,0,0,0,0,0,0,1,1
6098,6355,0,0,0,0,0,1,0,0,2,2,5
6099,6356,0,1,0,0,0,0,0,0,0,1,2
6100,6357,0,1,0,0,0,0,0,0,0,0,1
6101,6358,0,1,0,0,0,0,0,0,0,0,1
6102,6359,0,0,0,0,0,0,0,0,1,0,1
6103,6360,0,0,0,0,0,0,0,0,1,0,1
6104,6361,0,0,0,0,0,0,0,0,1,0,1
6105,6362,0,0,0,0,0,0,0,0,1,0,1
6106,6363,0,1,0,0,0,0,0,0,0,0,1
6107,6364,0,0,0,0,0,0,0,0,1,0,1
6108,6365,0,0,0,0,0,0,0,0,1,0,1
6109,6366,0,1,0,0,0,0,0,0,0,0,1
6110,6368,0,0,0,0,1,0,0,0,0,0,1
6111,6370,0,1,0,0,0,0,0,0,0,0,1
6112,6371,0,3,0,0,0,0,0,0,0,0,3
6113,6372,0,3,0,0,0,0,0,0,1,0,4
6114,6373,0,0,0,0,0,0,0,0,1,0,1
6115,6375,0,0,0,0,0,0,0,0,0,1,1
6116,6376,0,0,2,0,1,0,0,0,3,4,10
6117,6377,0,0,6,0,0,0,0,0,3,6,15
6118,6378,0,0,2,1,2,0,0,0,1,5,11
6119,6379,0,0,0,0,0,0,1,0,1,1,3
6120,6380,0,2,0,0,0,0,1,0,0,0,3
6121,6381,0,1,0,0,0,0,0,0,2,0,3
6122,6382,0,1,1,1,2,0,0,0,0,1,6
6123,6383,0,2,1,0,0,0,0,0,0,2,5
6124,6384,0,0,0,0,0,0,0,0,0,1,1
6125,6389,0,1,0,0,0,0,0,0,0,0,1
6126,6390,0,2,0,0,0,0,0,0,4,2,8
6127,6391,0,1,0,0,0,0,0,1,5,1,8
6128,6392,0,2,0,0,0,0,0,1,1,1,5
6129,6393,0,1,0,0,0,0,0,0,0,0,1
6130,6395,0,0,2,0,0,1,1,0,1,3,8
6131,6396,0,0,1,1,0,1,3,0,2,3,11
6132,6397,0,0,0,1,0,0,4,0,2,0,7
6133,6398,0,0,0,0,0,0,4,0,2,0,6
6134,6399,0,1,0,0,0,0,2,0,1,1,5
6135,6400,0,0,0,0,0,0,1,0,0,1,2
6136,6401,0,2,0,0,0,0,1,0,1,0,4
6137,6402,0,0,0,0,0,0,0,0,0,1,1
6138,6403,0,2,0,0,0,0,0,0,1,0,3
6139,6404,0,0,0,0,0,0,0,1,1,0,2
6140,6405,0,0,0,0,0,0,0,2,0,1,3
6141,6406,0,1,0,0,0,0,0,2,0,0,3
6142,6407,0,3,0,1,0,0,0,2,0,0,6
6143,6408,0,3,0,0,0,0,0,0,1,1,5
6144,6409,0,2,0,0,0,0,0,0,0,0,2
6145,6411,0,2,0,0,0,0,0,0,0,0,2
6146,6412,0,1,0,0,0,0,0,0,0,0,1
6147,6413,0,1,0,0,0,0,0,0,2,0,3
6148,6414,0,1,0,0,0,0,0,0,1,2,4
6149,6415,0,0,0,0,0,0,0,1,0,0,1
6150,6416,0,0,0,0,0,0,0,1,0,0,1
6151,6417,0,1,0,0,0,0,0,0,4,1,6
6152,6418,0,0,0,0,0,1,0,0,0,0,1
6153,6419,1,1,0,1,0,0,0,0,4,2,9
6154,6420,1,0,0,0,0,0,0,0,0,1,2
6155,6421,0,0,0,0,0,0,0,0,3,0,3
6156,6422,0,0,0,0,1,0,0,0,3,1,5
6157,6423,0,2,0,0,1,0,0,0,0,1,4
6158,6424,0,2,0,0,0,0,0,0,0,0,2
6159,6425,0,1,0,0,0,0,0,0,1,0,2
6160,6426,0,2,0,0,0,0,0,0,1,0,3
6161,6427,0,3,0,0,0,0,0,0,1,0,4
6162,6428,0,1,0,0,0,0,0,0,2,0,3
6163,6429,0,2,0,0,0,0,0,0,3,4,9
6164,6430,0,1,1,0,0,0,0,0,1,8,11
6165,6431,0,0,1,0,0,0,0,0,0,4,5
6166,6432,0,0,2,0,0,0,0,0,0,2,4
6167,6433,0,0,1,0,0,0,0,0,1,3,5
6168,6434,0,0,0,0,0,0,0,0,1,0,1
6169,6435,0,1,0,0,0,0,0,0,0,0,1
6170,6436,0,1,0,0,0,0,0,0,0,0,1
6171,6437,0,2,0,0,0,0,0,0,0,0,2
6172,6438,0,0,0,1,0,0,0,0,2,3,6
6173,6440,0,0,0,0,0,0,0,0,1,0,1
6174,6441,0,3,0,0,0,0,0,1,0,2,6
6175,6442,0,1,0,0,0,0,0,2,0,2,5
6176,6443,0,0,0,0,0,0,0,1,0,0,1
6177,6446,0,0,0,1,0,0,0,0,0,0,1
6178,6447,0,1,0,1,0,0,0,0,0,0,2
6179,6448,0,1,0,1,0,0,1,0,0,0,3
6180,6449,0,1,0,0,0,0,1,0,0,0,2
6181,6452,1,0,0,0,0,0,0,0,0,0,1
6182,6454,0,2,0,0,0,0,0,0,1,0,3
6183,6455,0,0,0,0,0,0,0,0,0,1,1
6184,6456,0,2,0,0,0,0,0,0,0,0,2
6185,6457,0,2,0,0,0,0,0,0,5,3,10
6186,6458,0,3,1,0,0,0,0,1,0,1,6
6187,6459,0,2,0,0,0,0,0,0,0,0,2
6188,6461,0,0,0,0,0,0,0,0,0,3,3
6189,6462,0,0,0,0,0,0,0,0,0,2,2
6190,6464,0,2,0,0,0,0,0,0,0,0,2
6191,6465,1,3,3,1,1,0,0,0,0,1,10
6192,6468,0,0,0,0,0,0,1,0,0,0,1
6193,6469,0,0,0,0,0,0,1,0,0,1,2
6194,6470,0,0,0,0,0,0,2,0,0,3,5
6195,6471,0,1,0,0,0,0,1,0,0,0,2
6196,6472,0,1,0,0,0,0,1,0,0,1,3
6197,6473,0,3,0,0,0,0,0,0,3,1,7
6198,6474,0,2,0,0,0,0,0,0,2,2,6
6199,6475,0,0,0,0,0,0,0,1,0,1,2
6200,6476,0,1,0,0,0,0,0,0,0,1,2
6201,6477,0,2,0,0,0,0,0,0,0,1,3
6202,6480,0,0,0,0,0,0,1,0,0,0,1
6203,6481,0,0,0,0,0,0,0,1,0,1,2
6204,6482,0,0,0,0,0,0,0,1,0,0,1
6205,6483,0,0,0,1,0,0,0,0,1,0,2
6206,6484,0,0,0,0,0,0,0,0,2,0,2
6207,6485,0,0,0,0,0,0,0,0,2,0,2
6208,6486,0,0,0,1,0,0,0,0,2,0,3
6209,6487,0,0,2,1,1,0,0,0,2,0,6
6210,6488,0,0,1,1,0,0,0,0,1,5,8
6211,6489,0,1,0,0,0,0,1,0,0,0,2
6212,6492,0,0,0,1,0,0,0,0,0,0,1
6213,6493,0,1,0,1,0,0,0,0,0,1,3
6214,6494,0,2,0,1,0,0,0,0,0,1,4
6215,6495,0,1,0,1,0,0,0,0,0,1,3
6216,6496,0,1,0,2,0,0,0,0,0,1,4
6217,6498,0,0,0,0,0,0,0,0,2,0,2
6218,6499,0,0,0,0,0,0,0,0,2,0,2
6219,6500,0,0,0,0,0,0,0,0,1,0,1
6220,6501,0,1,0,0,0,0,0,0,1,0,2
6221,6502,0,0,1,1,0,0,0,0,2,1,5
6222,6503,0,0,0,1,0,0,0,0,2,0,3
6223,6504,0,0,0,0,0,0,0,0,3,0,3
6224,6505,0,1,1,0,1,0,0,0,4,2,9
6225,6506,0,0,2,0,0,0,0,0,1,0,3
6226,6507,0,0,0,1,0,0,1,0,2,0,4
6227,6508,0,0,0,1,0,1,2,0,2,2,8
6228,6509,0,1,0,0,0,0,1,0,2,2,6
6229,6510,0,0,0,0,0,0,0,0,2,4,6
6230,6511,0,1,0,0,0,0,0,0,0,4,5
6231,6512,0,1,0,0,0,0,0,0,0,1,2
6232,6513,0,1,0,0,0,0,0,0,0,1,2
6233,6514,0,1,0,0,0,0,0,0,0,1,2
6234,6515,0,3,0,1,0,0,0,0,4,0,8
6235,6519,0,1,0,0,0,0,0,0,1,0,2
6236,6520,0,1,0,0,0,0,0,0,2,0,3
6237,6521,0,1,0,0,0,0,0,0,1,0,2
6238,6522,0,0,0,0,0,0,0,0,0,1,1
6239,6523,0,0,0,0,0,0,0,0,0,1,1
6240,6529,0,2,0,0,0,0,0,0,0,0,2
6241,6530,0,2,0,0,0,0,0,0,1,1,4
6242,6531,0,0,0,1,0,0,1,0,2,3,7
6243,6532,0,2,0,1,0,0,0,0,1,0,4
6244,6533,0,3,2,1,1,2,1,2,1,3,16
6245,6534,0,0,0,0,0,0,4,0,4,0,8
6246,6535,0,1,0,0,0,0,0,0,0,0,1
6247,6536,0,1,0,0,0,0,0,1,0,0,2
6248,6537,0,0,0,0,0,0,0,2,0,0,2
6249,6538,0,0,0,0,0,0,0,1,0,0,1
6250,6539,0,1,0,0,0,0,0,0,0,0,1
6251,6540,0,2,0,0,0,0,2,0,0,0,4
6252,6541,0,0,0,0,0,0,2,0,0,0,2
6253,6542,0,0,0,0,0,0,1,0,0,0,1
6254,6543,0,2,0,0,0,0,1,0,0,0,3
6255,6544,0,3,1,0,0,0,0,0,0,4,8
6256,6548,0,1,0,0,0,0,0,0,0,1,2
6257,6549,0,0,0,0,0,0,0,0,1,0,1
6258,6551,0,1,0,0,0,0,0,0,1,0,2
6259,6552,0,1,0,0,0,0,0,0,1,0,2
6260,6553,0,0,0,1,0,0,0,0,0,0,1
6261,6554,0,2,0,1,0,0,0,0,0,0,3
6262,6555,0,0,0,0,0,0,0,0,0,2,2
6263,6557,0,0,0,0,0,0,0,0,3,1,4
6264,6558,0,0,0,0,0,1,0,0,3,0,4
6265,6559,0,0,0,0,0,1,0,0,2,0,3
6266,6560,0,2,0,0,0,0,0,0,0,0,2
6267,6561,0,1,0,0,0,1,0,1,4,2,9
6268,6562,0,1,0,0,0,0,2,0,1,1,5
6269,6563,0,2,0,0,0,0,0,0,1,0,3
6270,6564,0,3,0,0,0,0,0,0,3,0,6
6271,6565,0,4,0,0,0,0,0,0,3,2,9
6272,6566,0,1,2,0,1,0,0,0,1,5,10
6273,6568,0,1,0,0,0,0,0,0,0,0,1
6274,6569,0,1,0,0,0,0,0,1,0,0,2
6275,6570,0,0,0,0,0,0,0,0,0,2,2
6276,6571,0,2,0,0,0,0,0,0,0,2,4
6277,6572,0,1,0,0,0,0,0,0,0,0,1
6278,6573,0,1,0,0,0,0,0,0,0,0,1
6279,6575,0,2,0,0,1,0,0,0,0,3,6
6280,6576,0,2,0,0,1,0,0,0,0,2,5
6281,6577,0,1,0,0,0,0,0,0,0,0,1
6282,6578,0,1,1,1,0,0,0,0,1,0,4
6283,6579,0,1,0,1,0,0,0,0,3,0,5
6284,6580,0,1,0,0,0,0,0,0,1,0,2
6285,6584,0,0,0,0,0,0,1,0,0,4,5
6286,6585,0,0,0,0,0,0,0,0,0,4,4
6287,6587,0,3,0,0,0,0,0,0,0,0,3
6288,6588,0,4,0,0,0,0,0,0,0,1,5
6289,6592,0,0,1,0,0,0,0,0,0,1,2
6290,6593,0,1,0,0,0,0,0,0,0,0,1
6291,6594,0,3,0,0,0,0,0,0,0,0,3
6292,6595,0,2,0,0,0,0,0,0,0,0,2
6293,6596,0,0,0,0,0,0,0,0,1,0,1
6294,6597,0,0,0,0,0,0,0,0,1,0,1
6295,6601,0,0,0,0,0,0,0,0,0,1,1
6296,6604,0,1,0,0,0,0,0,0,3,1,5
6297,6606,0,0,0,0,0,0,1,0,0,1,2
6298,6607,0,0,0,0,0,0,1,0,0,1,2
6299,6608,0,0,0,0,0,0,1,0,0,1,2
6300,6609,0,0,0,0,0,0,1,0,0,1,2
6301,6610,0,0,0,0,0,0,1,0,0,1,2
6302,6611,0,3,0,0,0,0,1,0,1,0,5
6303,6612,0,0,0,0,0,0,1,0,0,1,2
6304,6613,0,2,0,0,0,0,1,0,0,3,6
6305,6614,0,0,0,0,0,0,0,0,0,1,1
6306,6615,0,0,0,0,0,0,0,0,0,1,1
6307,6616,0,0,0,0,0,1,0,0,2,3,6
6308,6617,0,0,0,0,0,1,0,0,2,0,3
6309,6619,0,0,0,0,0,0,0,0,2,0,2
6310,6620,0,0,0,0,0,0,0,0,2,0,2
6311,6621,0,1,0,0,0,0,0,0,2,0,3
6312,6622,0,0,1,0,0,0,0,0,3,3,7
6313,6623,0,0,2,0,0,0,0,0,2,3,7
6314,6624,0,0,0,0,0,0,0,0,2,1,3
6315,6625,0,0,0,1,0,0,0,0,2,1,4
6316,6626,0,0,0,1,0,0,0,0,2,1,4
6317,6627,0,1,0,0,0,0,0,0,3,0,4
6318,6628,0,1,0,0,0,0,0,0,3,0,4
6319,6629,1,1,0,3,0,0,0,0,6,2,13
6320,6630,1,1,0,1,0,0,0,0,5,3,11
6321,6631,0,2,0,1,0,0,0,0,2,3,8
6322,6632,0,0,0,1,0,0,0,0,2,1,4
6323,6633,0,0,0,0,0,0,0,0,2,1,3
6324,6634,1,0,0,1,0,0,0,0,0,0,2
6325,6635,1,0,0,0,0,0,0,0,0,0,1
6326,6637,0,2,0,0,0,0,0,0,0,0,2
6327,6638,0,2,0,0,0,0,0,0,0,0,2
6328,6641,0,0,0,0,0,0,0,1,4,1,6
6329,6642,0,0,0,0,0,0,0,0,4,0,4
6330,6644,0,0,0,0,0,0,0,0,0,1,1
6331,6645,0,2,1,3,3,0,0,0,19,5,33
6332,6646,0,1,0,9,2,0,0,0,15,3,30
6333,6647,1,1,0,2,2,0,1,0,12,1,20
6334,6648,1,3,1,1,1,0,1,0,8,1,17
6335,6649,0,1,0,4,0,0,0,1,14,1,21
6336,6650,0,1,0,4,0,0,0,1,13,3,22
6337,6651,0,2,0,0,0,0,0,0,0,0,2
6338,6652,0,3,0,0,0,0,0,0,0,0,3
6339,6653,0,0,0,1,1,1,0,1,0,6,10
6340,6656,0,2,1,0,3,0,0,1,0,3,10
6341,6657,0,0,1,1,0,0,0,0,1,5,8
6342,6658,0,2,1,0,0,0,0,0,0,0,3
6343,6659,0,4,0,0,1,0,0,3,0,5,13
6344,6660,0,0,0,0,0,0,0,0,0,3,3
6345,6661,0,1,0,0,0,0,0,0,0,3,4
6346,6663,0,1,0,0,0,0,0,0,0,0,1
6347,6664,0,2,0,0,0,0,0,0,0,0,2
6348,6665,0,0,0,0,0,0,0,0,1,0,1
6349,6666,0,0,0,0,0,0,0,0,1,0,1
6350,6668,0,1,0,0,0,0,0,0,0,1,2
6351,6669,0,1,0,0,0,0,0,0,0,0,1
6352,6670,0,0,0,0,0,0,0,1,3,1,5
6353,6671,0,0,0,0,0,0,0,1,0,0,1
6354,6672,0,1,0,1,0,0,0,1,0,0,3
6355,6673,0,2,0,0,0,0,0,0,0,2,4
6356,6674,0,5,0,0,0,0,0,0,0,1,6
6357,6675,0,9,0,0,0,0,0,0,1,0,10
6358,6676,0,0,0,0,0,0,0,0,0,1,1
6359,6677,0,0,0,0,0,0,0,0,0,2,2
6360,6678,0,1,0,0,0,0,0,0,0,0,1
6361,6679,0,1,0,0,0,0,0,0,0,0,1
6362,6680,0,1,0,0,0,0,0,0,0,0,1
6363,6682,0,0,0,0,0,0,0,0,0,1,1
6364,6683,0,2,0,0,0,0,0,1,0,0,3
6365,6684,0,3,0,0,0,0,0,0,1,1,5
6366,6685,0,0,0,0,0,0,0,0,2,0,2
6367,6686,0,0,0,0,0,0,0,1,2,0,3
6368,6687,0,1,1,2,0,0,0,2,2,1,9
6369,6688,0,0,0,1,0,0,0,1,4,1,7
6370,6689,0,0,0,0,0,0,0,1,4,0,5
6371,6690,0,0,0,0,0,0,0,0,2,0,2
6372,6691,0,0,0,0,0,0,0,0,1,0,1
6373,6692,0,1,0,0,0,0,0,0,1,0,2
6374,6693,0,2,0,0,0,0,0,1,2,0,5
6375,6694,0,2,0,0,0,0,0,1,2,0,5
6376,6695,0,1,0,0,0,0,0,0,1,0,2
6377,6696,0,1,0,0,0,0,0,0,2,0,3
6378,6697,0,1,0,0,0,0,0,0,6,0,7
6379,6698,0,0,0,1,0,0,0,0,3,1,5
6380,6699,0,1,0,0,0,0,0,0,2,0,3
6381,6700,0,0,0,0,0,0,0,1,0,6,7
6382,6702,0,1,0,3,0,0,0,4,8,0,16
6383,6703,0,1,0,4,0,0,0,0,6,0,11
6384,6704,0,3,0,0,1,0,0,2,10,3,19
6385,6705,0,0,1,0,1,0,0,0,7,6,15
6386,6706,0,0,1,0,0,1,0,0,3,8,13
6387,6707,0,0,0,0,0,0,0,0,2,1,3
6388,6708,0,0,3,0,1,0,0,0,5,1,10
6389,6709,0,0,3,0,1,0,1,0,6,1,12
6390,6710,0,0,0,0,0,0,0,1,3,0,4
6391,6711,0,2,0,1,0,0,0,1,1,2,7
6392,6712,0,1,0,0,0,0,0,0,1,3,5
6393,6713,0,0,0,0,0,0,0,0,1,0,1
6394,6714,0,2,0,0,0,0,0,0,2,1,5
6395,6715,0,2,0,0,0,0,0,0,2,1,5
6396,6716,0,1,2,0,0,0,0,0,3,1,7
6397,6717,0,0,1,0,0,0,0,0,5,4,10
6398,6718,0,0,0,0,0,0,0,0,6,2,8
6399,6719,0,0,0,0,0,0,0,0,5,1,6
6400,6720,0,2,0,0,0,0,0,0,0,0,2
6401,6721,0,1,0,0,0,0,0,0,0,0,1
6402,6722,0,1,1,1,0,0,0,0,0,3,6
6403,6723,0,2,0,1,0,0,0,0,0,3,6
6404,6724,0,1,0,0,0,0,0,0,0,0,1
6405,6725,0,0,1,1,0,0,0,0,4,0,6
6406,6726,0,0,0,0,0,0,0,0,1,0,1
6407,6727,0,1,0,0,0,0,0,0,0,0,1
6408,6729,0,1,1,0,0,0,0,0,0,0,2
6409,6731,0,1,0,0,0,0,0,0,0,0,1
6410,6732,0,1,0,0,0,0,0,0,0,0,1
6411,6733,0,1,0,0,0,0,0,0,0,0,1
6412,6734,0,1,0,0,0,0,0,0,0,0,1
6413,6735,0,0,0,0,0,0,0,0,0,0,0
6414,6736,0,0,0,0,0,0,0,2,0,2,4
6415,6737,0,0,0,0,0,0,0,0,0,3,3
6416,6738,0,0,0,0,0,0,0,0,0,1,1
6417,6739,0,0,0,0,0,0,0,0,0,1,1
6418,6740,0,0,0,0,0,0,1,1,0,0,2
6419,6742,0,3,0,0,0,0,0,0,1,0,4
6420,6743,0,2,0,1,0,0,0,0,1,1,5
6421,6744,0,0,0,1,0,0,0,1,0,3,5
6422,6745,0,0,0,0,0,0,0,0,0,2,2
6423,6746,0,0,0,0,0,0,0,0,0,1,1
6424,6748,0,0,0,0,0,0,0,1,1,2,4
6425,6749,0,2,0,0,0,0,0,0,0,0,2
6426,6750,0,2,0,0,0,0,0,0,0,0,2
6427,6753,0,3,1,0,0,0,0,0,5,2,11
6428,6754,0,2,0,0,0,0,0,0,2,1,5
6429,6755,0,2,0,0,0,0,0,0,2,1,5
6430,6756,0,1,1,0,0,0,0,0,0,1,3
6431,6757,0,0,0,0,0,0,0,1,0,0,1
6432,6758,0,1,0,0,0,0,0,0,0,0,1
6433,6759,0,1,3,0,2,1,0,1,0,6,14
6434,6760,0,0,0,0,0,0,0,0,0,7,7
