index_seg,YEAR,MONTH,crime_total,METHOD_GUN,METHOD_KNIFE,METHOD_OTHERS,OFFENSE_ARSON,OFFENSE_ASSAULT W/DANGEROUS WEAPON,OFFENSE_BURGLARY,OFFENSE_HOMICIDE,OFFENSE_MOTOR VEHICLE THEFT,OFFENSE_ROBBERY,OFFENSE_SEX ABUSE,OFFENSE_THEFT F/AUTO,OFFENSE_THEFT/OTHER
349,2015.0,3.0,1,0,0,1,0,0,0,0,1,0,0,0,0
349,2015.0,4.0,1,0,0,1,0,0,0,0,0,0,0,1,0
349,2015.0,5.0,3,0,0,3,0,0,0,0,0,0,0,3,0
349,2015.0,6.0,2,0,0,2,0,0,0,0,0,0,0,1,1
349,2015.0,7.0,2,0,0,2,0,0,0,0,0,0,0,2,0
349,2015.0,8.0,1,1,0,0,0,1,0,0,0,0,0,0,0
349,2015.0,9.0,4,0,0,4,0,0,0,0,0,1,0,2,1
349,2015.0,10.0,3,0,0,3,0,0,0,0,0,0,0,3,0
349,2015.0,11.0,1,0,0,1,0,0,0,0,1,0,0,0,0
349,2015.0,12.0,2,0,0,2,0,0,0,0,0,0,0,2,0
349,2016.0,1.0,2,0,0,2,0,0,0,0,0,0,0,1,1
349,2016.0,2.0,2,0,0,2,0,0,0,0,0,0,0,2,0
349,2016.0,3.0,1,0,0,1,0,0,0,0,0,0,0,1,0
349,2016.0,5.0,5,0,0,5,0,0,0,0,0,0,0,4,1
349,2016.0,7.0,3,0,0,3,0,0,0,0,0,0,0,2,1
349,2016.0,8.0,1,0,0,1,0,0,0,0,0,0,0,1,0
349,2016.0,10.0,1,0,0,1,0,0,0,0,0,0,0,1,0
349,2016.0,11.0,1,0,0,1,0,0,0,0,0,0,0,1,0
349,2016.0,12.0,7,1,0,6,0,1,0,0,0,0,0,6,0
349,2017.0,4.0,1,0,0,1,0,0,1,0,0,0,0,0,0
349,2017.0,5.0,1,0,0,1,0,0,0,0,0,0,0,1,0
350,2014.0,1.0,1,0,0,1,0,0,0,0,0,0,0,1,0
350,2015.0,7.0,1,0,0,1,0,0,0,0,0,1,0,0,0
350,2015.0,9.0,1,0,0,1,0,0,0,0,0,0,0,1,0
350,2015.0,11.0,1,0,0,1,0,0,0,0,1,0,0,0,0
351,2014.0,7.0,1,0,0,1,0,0,0,0,0,1,0,0,0
351,2014.0,9.0,1,0,0,1,0,0,1,0,0,0,0,0,0
351,2014.0,11.0,1,0,0,1,0,0,0,0,0,0,0,0,1
351,2015.0,7.0,1,0,0,1,0,0,0,0,0,1,0,0,0
351,2015.0,8.0,1,0,0,1,0,0,0,0,0,0,0,1,0
351,2016.0,3.0,1,0,0,1,0,0,0,0,0,0,0,0,1
351,2016.0,4.0,2,0,0,2,0,0,0,0,1,0,0,1,0
351,2016.0,6.0,1,0,0,1,0,0,0,0,0,0,0,1,0
351,2016.0,8.0,1,0,0,1,0,0,0,0,0,0,0,1,0
351,2016.0,9.0,1,0,0,1,0,0,0,0,0,0,0,1,0
352,2014.0,10.0,1,0,0,1,0,0,0,0,0,1,0,0,0
352,2014.0,12.0,1,0,0,1,0,0,0,0,0,0,0,1,0
352,2015.0,3.0,1,0,1,0,0,1,0,0,0,0,0,0,0
352,2015.0,4.0,2,0,0,2,0,0,0,0,0,1,0,1,0
352,2015.0,10.0,1,0,0,1,0,0,0,0,0,0,0,1,0
352,2016.0,4.0,1,0,0,1,0,0,0,0,0,0,0,1,0
352,2016.0,7.0,1,0,0,1,0,0,0,0,0,0,0,1,0
352,2016.0,11.0,1,0,0,1,0,0,0,0,0,0,0,1,0
352,2016.0,12.0,4,0,0,4,0,0,0,0,0,0,0,4,0
353,2015.0,4.0,2,0,0,2,0,0,0,0,0,1,0,1,0
353,2015.0,10.0,1,0,0,1,0,0,0,0,0,0,1,0,0
353,2016.0,4.0,1,0,0,1,0,0,0,0,0,0,0,1,0
353,2016.0,12.0,2,0,0,2,0,0,0,0,0,0,0,2,0
354,2014.0,2.0,1,0,0,1,0,0,0,0,0,0,0,0,1
354,2014.0,3.0,1,0,0,1,0,0,0,0,0,0,0,1,0
354,2014.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,1
354,2014.0,10.0,1,0,0,1,0,0,0,0,0,1,0,0,0
354,2014.0,11.0,1,0,0,1,0,0,0,0,0,0,0,1,0
354,2015.0,5.0,1,0,0,1,0,0,0,0,0,0,0,0,1
354,2016.0,2.0,2,0,0,2,0,0,0,0,0,0,0,2,0
354,2016.0,10.0,1,0,0,1,0,0,0,0,0,1,0,0,0
354,2016.0,12.0,1,0,0,1,0,0,0,0,0,0,0,1,0
355,2014.0,2.0,1,0,0,1,0,0,0,0,0,0,0,0,1
355,2014.0,3.0,3,0,0,3,0,0,0,0,1,0,0,0,2
355,2014.0,10.0,1,0,0,1,0,0,0,0,0,0,0,1,0
355,2014.0,11.0,4,0,0,4,0,0,0,0,0,0,0,2,2
355,2014.0,12.0,3,0,0,3,0,0,0,0,0,0,0,0,3
355,2015.0,2.0,1,0,0,1,0,0,0,0,0,0,0,0,1
355,2015.0,4.0,1,0,0,1,0,0,0,0,0,0,0,1,0
355,2015.0,5.0,2,0,0,2,0,0,1,0,0,0,0,1,0
355,2015.0,6.0,1,0,0,1,0,0,0,0,0,0,0,1,0
355,2015.0,10.0,2,0,0,2,0,0,0,0,0,0,0,2,0
355,2015.0,11.0,1,0,0,1,0,0,0,0,0,0,0,1,0
355,2015.0,12.0,1,0,0,1,0,0,0,0,0,0,0,1,0
355,2016.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,1
355,2016.0,2.0,5,0,0,5,0,0,0,0,0,0,0,3,2
355,2016.0,4.0,2,0,0,2,0,0,0,0,0,0,0,1,1
355,2016.0,5.0,1,0,0,1,0,0,0,0,0,0,0,1,0
355,2016.0,8.0,2,0,0,2,0,0,0,0,0,0,0,0,2
355,2016.0,10.0,2,0,0,2,0,0,0,0,0,0,0,1,1
355,2016.0,11.0,2,0,0,2,0,0,0,0,0,0,0,2,0
355,2017.0,5.0,1,0,0,1,0,0,0,0,0,0,0,1,0
356,2014.0,7.0,1,0,0,1,0,0,0,0,0,0,0,1,0
356,2015.0,6.0,1,0,0,1,0,0,0,0,0,0,0,1,0
356,2015.0,9.0,2,0,0,2,0,0,0,0,0,0,0,2,0
357,2014.0,6.0,1,1,0,0,0,0,0,0,0,1,0,0,0
357,2014.0,11.0,1,0,0,1,0,0,0,0,0,0,0,1,0
357,2015.0,4.0,1,0,0,1,0,0,0,0,1,0,0,0,0
359,2015.0,5.0,1,0,0,1,0,0,0,0,0,0,0,1,0
359,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,1,0
360,2014.0,5.0,1,0,0,1,0,0,0,0,0,0,0,1,0
360,2014.0,10.0,1,0,0,1,0,0,0,0,0,0,0,1,0
360,2015.0,7.0,1,0,1,0,0,1,0,0,0,0,0,0,0
360,2015.0,8.0,1,1,0,0,0,1,0,0,0,0,0,0,0
361,2014.0,4.0,2,0,0,2,0,0,0,0,0,0,0,1,1
361,2014.0,5.0,1,0,0,1,0,0,0,0,0,0,0,1,0
361,2014.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,1
361,2014.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,1
361,2014.0,10.0,2,0,0,2,0,0,0,0,0,0,0,2,0
361,2014.0,11.0,2,1,0,1,0,1,0,0,0,0,0,1,0
361,2015.0,4.0,1,0,0,1,0,0,0,0,0,0,0,1,0
361,2015.0,7.0,1,0,1,0,0,1,0,0,0,0,0,0,0
361,2015.0,8.0,1,1,0,0,0,1,0,0,0,0,0,0,0
361,2015.0,10.0,2,0,0,2,0,0,0,0,0,0,0,1,1
361,2015.0,11.0,1,1,0,0,0,0,0,1,0,0,0,0,0
361,2016.0,1.0,1,0,0,1,0,0,0,0,0,0,0,1,0
361,2016.0,2.0,1,0,0,1,0,0,0,0,0,0,0,1,0
361,2016.0,10.0,1,0,0,1,0,0,0,0,0,0,0,1,0
361,2016.0,12.0,1,0,0,1,0,0,0,0,0,0,0,0,1
362,2014.0,1.0,6,0,0,6,0,0,0,0,0,0,0,6,0
362,2014.0,2.0,2,0,0,2,0,0,0,0,0,1,0,0,1
362,2014.0,4.0,1,0,0,1,0,0,0,0,0,0,0,1,0
362,2014.0,5.0,1,0,0,1,0,0,0,0,0,0,0,1,0
362,2014.0,6.0,3,0,0,3,0,0,0,2,0,0,0,1,0
362,2014.0,7.0,5,0,0,5,0,0,0,0,1,0,0,4,0
362,2014.0,8.0,1,0,1,0,0,1,0,0,0,0,0,0,0
362,2014.0,10.0,4,0,0,4,0,0,0,0,1,0,0,3,0
362,2014.0,12.0,2,0,0,2,0,0,0,0,1,1,0,0,0
362,2015.0,2.0,2,0,0,2,0,0,1,0,0,0,0,1,0
362,2015.0,3.0,1,0,0,1,0,0,0,0,0,0,0,1,0
362,2015.0,4.0,2,0,0,2,0,0,1,0,0,0,0,1,0
362,2015.0,5.0,1,0,0,1,0,0,0,0,0,0,0,1,0
362,2015.0,6.0,3,0,0,3,0,0,0,0,0,0,0,3,0
362,2015.0,7.0,3,0,0,3,0,0,0,0,0,0,0,3,0
362,2015.0,8.0,2,0,0,2,0,0,0,0,0,0,0,2,0
362,2015.0,9.0,1,0,0,1,0,0,0,0,0,1,0,0,0
362,2015.0,10.0,3,0,0,3,0,0,1,0,0,0,0,2,0
362,2015.0,11.0,3,0,0,3,0,0,0,0,0,0,0,2,1
362,2016.0,1.0,1,0,0,1,0,0,0,0,0,0,0,1,0
362,2016.0,2.0,1,0,0,1,0,0,0,0,0,0,0,1,0
362,2016.0,3.0,1,0,1,0,0,1,0,0,0,0,0,0,0
362,2016.0,4.0,4,0,0,4,0,0,0,0,0,0,0,4,0
362,2016.0,5.0,2,0,0,2,0,0,0,0,0,0,0,2,0
362,2016.0,6.0,6,1,0,5,0,0,0,0,1,1,0,4,0
362,2016.0,7.0,1,0,0,1,0,0,0,0,0,0,0,1,0
362,2016.0,8.0,2,0,0,2,0,0,0,0,0,0,0,2,0
362,2016.0,9.0,2,0,0,2,0,0,0,0,0,0,0,2,0
362,2016.0,10.0,6,0,0,6,0,0,0,0,0,0,0,6,0
362,2016.0,11.0,4,0,0,4,0,0,0,0,0,0,0,4,0
362,2016.0,12.0,3,0,0,3,0,0,0,0,0,0,0,3,0
362,2017.0,5.0,2,0,0,2,0,0,0,0,0,0,0,2,0
363,2014.0,1.0,2,0,0,2,0,0,0,0,0,0,0,2,0
363,2014.0,6.0,2,0,0,2,0,0,0,0,0,0,0,1,1
363,2014.0,7.0,3,0,1,2,0,0,0,0,0,1,0,2,0
363,2014.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,1
363,2014.0,9.0,1,0,0,1,0,0,0,0,0,0,0,0,1
363,2014.0,10.0,2,0,0,2,0,0,1,0,0,0,0,0,1
363,2014.0,11.0,1,0,0,1,0,0,0,0,0,0,0,1,0
363,2014.0,12.0,3,0,0,3,0,0,2,0,1,0,0,0,0
363,2015.0,2.0,1,0,0,1,0,0,0,0,0,0,0,1,0
363,2015.0,6.0,2,1,0,1,0,0,0,0,0,0,1,1,0
363,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,1,0
363,2015.0,8.0,2,0,0,2,0,1,0,0,0,0,0,1,0
363,2015.0,9.0,2,0,0,2,0,0,0,0,0,0,0,1,1
363,2015.0,10.0,2,0,0,2,0,0,0,0,0,0,0,2,0
363,2015.0,11.0,4,0,0,4,0,0,1,0,0,0,0,2,1
363,2015.0,12.0,6,0,0,6,0,0,1,0,0,0,1,1,3
363,2016.0,2.0,2,0,1,1,0,1,0,0,0,0,0,0,1
363,2016.0,3.0,1,0,0,1,0,0,0,0,0,0,0,1,0
363,2016.0,4.0,1,0,0,1,0,0,0,0,0,0,0,1,0
363,2016.0,5.0,2,0,0,2,0,0,1,0,0,0,0,0,1
363,2016.0,6.0,1,0,0,1,0,0,0,0,0,0,0,0,1
363,2016.0,7.0,2,0,0,2,0,0,0,0,0,0,0,0,2
363,2016.0,9.0,1,0,0,1,0,0,0,0,0,0,0,0,1
363,2016.0,10.0,5,0,0,5,0,0,0,0,0,0,0,0,5
363,2016.0,12.0,4,0,0,4,0,0,0,0,0,0,0,1,3
363,2017.0,4.0,1,0,0,1,0,0,0,0,0,0,0,0,1
364,2014.0,1.0,1,0,0,1,0,0,0,0,0,0,0,1,0
364,2014.0,2.0,1,0,0,1,0,0,0,0,0,0,0,1,0
364,2014.0,3.0,1,0,0,1,0,0,0,0,0,0,0,1,0
364,2014.0,4.0,1,0,0,1,0,0,0,0,0,0,0,1,0
364,2014.0,5.0,1,0,0,1,0,0,0,0,0,0,0,1,0
364,2014.0,6.0,1,0,0,1,0,0,0,0,0,0,0,1,0
364,2014.0,7.0,2,0,1,1,0,0,0,0,0,1,0,1,0
364,2014.0,8.0,3,0,0,3,0,0,0,0,0,0,0,2,1
364,2014.0,9.0,3,0,0,3,0,0,0,0,0,0,0,2,1
364,2014.0,10.0,1,0,0,1,0,0,0,0,0,0,0,1,0
364,2014.0,11.0,1,0,0,1,0,0,0,0,0,0,0,1,0
364,2014.0,12.0,1,0,0,1,0,0,0,0,0,0,0,1,0
364,2015.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,1
364,2015.0,2.0,1,0,0,1,0,0,0,0,0,0,0,1,0
364,2015.0,3.0,2,0,0,2,0,0,0,0,0,0,0,2,0
364,2015.0,4.0,1,0,0,1,0,0,0,0,0,0,0,1,0
364,2015.0,5.0,1,0,0,1,0,0,0,0,0,0,0,1,0
364,2015.0,6.0,3,0,0,3,0,0,0,0,0,1,0,2,0
364,2015.0,7.0,3,0,0,3,0,0,0,0,0,0,0,3,0
364,2015.0,8.0,2,0,0,2,0,1,0,0,0,0,0,1,0
364,2015.0,9.0,1,0,0,1,0,0,0,0,0,0,0,0,1
364,2015.0,11.0,2,0,0,2,0,0,0,0,0,0,0,2,0
364,2016.0,2.0,2,0,0,2,0,0,0,0,0,0,0,2,0
364,2016.0,4.0,2,0,0,2,0,0,0,0,0,0,0,2,0
364,2016.0,5.0,1,0,0,1,0,0,1,0,0,0,0,0,0
364,2016.0,6.0,1,0,0,1,0,0,0,0,0,0,0,1,0
364,2016.0,7.0,1,0,0,1,0,0,0,0,0,0,0,1,0
364,2016.0,9.0,2,0,0,2,0,0,0,0,0,0,0,2,0
364,2016.0,10.0,2,0,0,2,0,0,0,0,0,0,0,2,0
364,2016.0,11.0,1,0,0,1,0,0,0,0,0,0,0,1,0
364,2017.0,4.0,1,0,0,1,0,0,0,0,0,0,0,1,0
365,2012.0,3.0,1,0,0,1,0,0,0,0,0,0,0,1,0
365,2014.0,1.0,3,0,0,3,0,0,0,0,0,0,0,3,0
365,2014.0,2.0,2,0,0,2,0,0,0,0,0,0,0,2,0
365,2014.0,3.0,1,0,0,1,0,0,0,0,0,0,0,1,0
365,2014.0,4.0,2,0,0,2,0,0,0,0,0,0,0,2,0
365,2014.0,5.0,3,0,0,3,0,0,0,0,0,0,0,3,0
365,2014.0,6.0,5,0,0,5,0,0,0,0,0,0,0,5,0
365,2014.0,7.0,3,0,0,3,0,0,0,0,0,0,0,3,0
365,2014.0,8.0,5,0,0,5,0,0,0,0,0,0,0,5,0
365,2014.0,9.0,3,0,0,3,0,0,0,0,0,0,0,3,0
365,2014.0,10.0,7,0,0,7,0,0,2,0,1,0,0,4,0
365,2014.0,11.0,2,0,0,2,0,0,0,0,0,0,0,1,1
365,2014.0,12.0,1,0,0,1,0,0,0,0,0,0,0,1,0
365,2015.0,1.0,5,0,0,5,0,0,1,0,0,0,0,4,0
365,2015.0,3.0,2,0,0,2,0,0,0,0,0,0,0,2,0
365,2015.0,4.0,2,0,0,2,0,0,0,0,0,0,0,2,0
365,2015.0,5.0,3,0,0,3,0,0,0,0,0,0,0,3,0
365,2015.0,6.0,6,0,0,6,0,0,0,0,0,0,0,5,1
365,2015.0,7.0,3,0,0,3,0,0,0,0,0,0,0,2,1
365,2015.0,8.0,2,0,0,2,0,0,0,0,0,0,0,2,0
365,2015.0,9.0,1,0,0,1,0,0,0,0,0,0,0,1,0
365,2015.0,10.0,1,0,0,1,0,0,0,0,0,0,0,1,0
365,2015.0,11.0,4,0,0,4,0,0,0,0,0,0,0,4,0
365,2015.0,12.0,3,0,0,3,0,0,0,0,0,0,0,3,0
365,2016.0,1.0,2,0,0,2,0,0,0,0,0,0,0,2,0
365,2016.0,2.0,5,0,0,5,0,0,0,0,0,0,0,4,1
365,2016.0,3.0,2,0,0,2,0,0,0,0,1,0,0,1,0
365,2016.0,4.0,7,0,0,7,0,0,0,0,0,0,0,6,1
365,2016.0,5.0,3,0,0,3,0,0,0,0,0,0,0,3,0
365,2016.0,6.0,5,0,0,5,0,0,0,0,1,0,0,3,1
365,2016.0,7.0,6,1,0,5,0,0,0,0,0,1,0,3,2
365,2016.0,8.0,3,0,0,3,0,0,0,0,0,0,0,3,0
365,2016.0,9.0,4,0,0,4,0,0,0,0,0,0,0,3,1
365,2016.0,10.0,15,1,0,14,0,0,0,0,0,1,0,10,4
365,2016.0,11.0,7,0,0,7,0,0,0,0,0,0,0,6,1
365,2016.0,12.0,6,0,0,6,0,1,0,0,0,0,0,5,0
365,2017.0,4.0,2,0,0,2,0,0,0,0,1,0,0,1,0
365,2017.0,5.0,5,0,0,5,0,0,0,0,0,0,0,5,0
366,2014.0,4.0,1,0,0,1,0,0,0,0,0,0,0,1,0
366,2014.0,6.0,1,0,0,1,0,0,0,0,0,0,0,1,0
366,2015.0,1.0,1,0,0,1,0,0,0,0,0,0,0,1,0
366,2015.0,2.0,1,0,0,1,0,0,0,0,0,0,0,1,0
366,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,1,0
367,2013.0,12.0,2,0,0,2,0,0,0,0,0,0,0,2,0
367,2014.0,2.0,1,0,0,1,0,0,0,0,0,0,0,1,0
367,2014.0,4.0,2,0,0,2,0,0,0,0,0,0,0,2,0
367,2014.0,7.0,1,0,0,1,0,0,0,0,1,0,0,0,0
367,2015.0,3.0,2,0,0,2,0,0,0,0,0,0,0,2,0
367,2016.0,10.0,1,0,0,1,0,0,0,0,0,0,0,1,0
368,2013.0,12.0,1,0,0,1,0,0,0,0,0,0,0,1,0
368,2014.0,2.0,1,0,0,1,0,0,0,0,0,0,0,1,0
368,2014.0,4.0,2,0,0,2,0,0,0,0,0,0,0,2,0
368,2015.0,3.0,1,0,0,1,0,0,0,0,0,0,0,1,0
368,2015.0,5.0,1,0,0,1,0,0,0,0,1,0,0,0,0
368,2015.0,12.0,1,0,0,1,0,0,0,0,0,0,0,1,0
368,2016.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,1
369,2014.0,3.0,1,0,0,1,0,0,0,0,1,0,0,0,0
369,2014.0,4.0,1,1,0,0,0,0,0,0,0,1,0,0,0
369,2014.0,7.0,1,0,0,1,0,0,0,0,0,0,0,1,0
369,2014.0,8.0,1,0,0,1,0,0,0,0,0,0,0,1,0
369,2014.0,11.0,1,0,0,1,0,0,1,0,0,0,0,0,0
369,2014.0,12.0,1,0,0,1,0,0,0,0,1,0,0,0,0
369,2015.0,4.0,1,0,0,1,0,0,0,0,1,0,0,0,0
369,2016.0,10.0,1,0,0,1,0,0,0,0,0,0,0,0,1
370,2014.0,3.0,1,0,0,1,0,0,0,0,1,0,0,0,0
370,2014.0,4.0,1,1,0,0,0,0,0,0,0,1,0,0,0
370,2014.0,6.0,1,0,0,1,0,0,0,0,0,0,0,0,1
370,2015.0,11.0,1,1,0,0,0,1,0,0,0,0,0,0,0
370,2015.0,12.0,1,0,1,0,0,0,0,1,0,0,0,0,0
370,2017.0,4.0,2,0,0,2,0,0,0,0,0,0,0,0,2
370,2017.0,5.0,1,0,0,1,0,0,0,0,0,0,0,1,0
371,2014.0,6.0,1,0,0,1,0,0,0,0,0,0,1,0,0
371,2014.0,7.0,1,1,0,0,0,1,0,0,0,0,0,0,0
371,2014.0,11.0,1,0,0,1,0,0,0,0,0,0,0,0,1
371,2015.0,1.0,1,0,0,1,0,0,0,0,0,1,0,0,0
371,2016.0,4.0,1,0,0,1,0,0,0,0,0,0,0,0,1
371,2016.0,5.0,1,0,0,1,0,0,0,0,0,0,0,1,0
371,2016.0,6.0,1,0,0,1,0,0,0,0,0,0,0,1,0
371,2016.0,10.0,1,0,0,1,0,0,0,0,0,0,0,1,0
372,2014.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,1
372,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,1
373,2014.0,5.0,1,0,0,1,0,0,0,0,0,0,0,0,1
373,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,1
374,2014.0,1.0,1,0,0,1,0,0,0,0,0,0,0,1,0
374,2014.0,10.0,1,0,0,1,0,0,1,0,0,0,0,0,0
375,2015.0,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0
375,2015.0,2.0,1,0,0,1,0,0,0,0,0,0,0,0,1
375,2015.0,3.0,2,0,0,2,0,0,0,0,0,0,0,0,2
375,2015.0,7.0,1,1,0,0,0,1,0,0,0,0,0,0,0
375,2015.0,9.0,1,0,0,1,0,0,1,0,0,0,0,0,0
375,2015.0,12.0,1,0,0,1,0,0,0,0,0,0,0,1,0
375,2016.0,9.0,1,0,0,1,0,0,0,0,0,1,0,0,0
376,2014.0,4.0,1,1,0,0,0,1,0,0,0,0,0,0,0
376,2014.0,5.0,1,0,0,1,0,0,0,0,0,0,0,1,0
376,2014.0,6.0,2,1,1,0,0,1,0,0,0,1,0,0,0
376,2014.0,11.0,1,0,0,1,0,0,1,0,0,0,0,0,0
377,2014.0,7.0,1,0,0,1,0,0,0,0,1,0,0,0,0
378,2014.0,10.0,1,0,0,1,0,0,0,0,0,0,0,1,0
379,2014.0,6.0,1,0,0,1,0,0,0,0,0,0,0,0,1
379,2015.0,2.0,1,0,0,1,0,0,0,0,0,0,0,1,0
380,2014.0,6.0,1,0,0,1,0,0,0,0,0,0,0,0,1
380,2015.0,2.0,1,0,0,1,0,0,0,0,0,0,0,1,0
380,2015.0,7.0,1,0,0,1,0,0,0,0,0,1,0,0,0
381,2014.0,7.0,1,0,0,1,0,0,0,0,0,0,0,1,0
381,2014.0,8.0,1,0,0,1,0,0,0,0,0,0,0,1,0
381,2015.0,4.0,1,0,0,1,0,0,0,0,0,0,0,0,1
382,2014.0,7.0,1,0,0,1,0,0,0,0,0,0,0,1,0
382,2014.0,8.0,1,0,0,1,0,0,0,0,0,0,0,1,0
382,2014.0,10.0,1,0,0,1,0,0,0,0,0,0,0,0,1
382,2015.0,1.0,2,0,0,2,0,0,0,0,0,0,0,2,0
382,2015.0,4.0,3,0,0,3,0,0,0,0,0,0,0,1,2
382,2015.0,5.0,2,0,0,2,0,0,0,0,0,0,0,2,0
382,2015.0,6.0,1,0,0,1,0,0,0,0,0,0,0,1,0
382,2015.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,1
382,2016.0,2.0,1,0,0,1,0,0,0,0,0,0,0,0,1
382,2016.0,3.0,2,0,0,2,0,0,0,0,0,0,0,2,0
382,2016.0,5.0,4,0,0,4,0,0,0,0,0,0,0,4,0
382,2016.0,6.0,2,0,0,2,0,0,0,0,0,0,0,2,0
383,2014.0,1.0,1,0,0,1,0,0,0,0,0,0,0,1,0
383,2014.0,3.0,1,0,0,1,0,0,0,0,0,1,0,0,0
383,2014.0,4.0,1,0,0,1,0,0,0,0,0,1,0,0,0
383,2014.0,7.0,3,0,0,3,0,0,0,0,0,0,0,1,2
383,2014.0,8.0,3,0,0,3,0,0,0,0,0,0,0,1,2
383,2014.0,9.0,1,0,0,1,0,0,0,0,0,0,0,0,1
383,2014.0,12.0,1,0,0,1,0,0,0,0,0,0,0,0,1
383,2015.0,1.0,1,0,0,1,0,0,1,0,0,0,0,0,0
383,2015.0,2.0,1,0,0,1,0,0,0,0,1,0,0,0,0
383,2015.0,5.0,2,0,0,2,0,0,0,0,0,0,0,2,0
383,2015.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,1
383,2015.0,11.0,1,0,0,1,0,0,0,0,0,0,0,0,1
383,2016.0,4.0,1,0,0,1,0,0,0,0,0,0,0,1,0
383,2016.0,6.0,2,0,0,2,0,0,0,0,0,0,0,2,0
383,2016.0,7.0,1,0,0,1,0,0,0,0,0,0,0,1,0
383,2017.0,5.0,2,0,0,2,0,0,0,0,0,0,0,2,0
384,2014.0,1.0,1,0,0,1,0,0,0,0,0,0,0,1,0
384,2014.0,3.0,2,0,0,2,0,0,0,0,0,1,0,1,0
384,2014.0,4.0,2,0,0,2,0,0,0,0,0,1,0,1,0
384,2014.0,5.0,2,0,0,2,0,0,0,0,0,0,0,0,2
384,2014.0,7.0,4,0,0,4,0,0,0,0,0,1,0,0,3
384,2014.0,8.0,2,0,0,2,0,0,0,0,0,0,0,0,2
384,2014.0,9.0,1,0,0,1,0,0,0,0,0,0,0,0,1
384,2014.0,11.0,1,0,0,1,0,0,0,0,0,0,0,0,1
384,2015.0,1.0,1,0,0,1,0,0,0,0,0,0,0,1,0
384,2015.0,6.0,1,0,1,0,0,1,0,0,0,0,0,0,0
384,2015.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,1
384,2015.0,10.0,2,0,0,2,0,0,0,0,0,0,0,0,2
384,2015.0,11.0,2,0,0,2,0,0,0,0,0,1,0,1,0
384,2016.0,12.0,1,0,0,1,0,0,0,0,0,0,0,1,0
385,2014.0,3.0,1,0,0,1,0,0,0,0,0,0,0,1,0
385,2014.0,4.0,1,0,0,1,0,0,0,0,0,0,0,1,0
385,2014.0,5.0,1,0,0,1,0,0,0,0,0,0,0,0,1
385,2014.0,7.0,1,0,0,1,0,0,0,0,0,1,0,0,0
385,2015.0,1.0,1,0,0,1,0,0,0,0,0,0,0,1,0
385,2015.0,6.0,1,0,1,0,0,1,0,0,0,0,0,0,0
385,2015.0,10.0,1,0,0,1,0,0,0,0,0,0,0,0,1
385,2015.0,11.0,1,0,0,1,0,0,0,0,0,1,0,0,0
386,2014.0,2.0,3,0,0,3,0,0,0,0,0,0,0,2,1
386,2014.0,3.0,2,0,0,2,0,0,0,0,0,0,0,0,2
386,2014.0,5.0,1,0,0,1,0,0,0,0,0,0,0,0,1
386,2014.0,6.0,2,0,0,2,0,0,0,0,0,0,0,1,1
386,2014.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,1
386,2014.0,11.0,1,0,0,1,0,0,0,0,0,0,0,0,1
386,2014.0,12.0,1,0,0,1,0,0,0,0,0,0,0,0,1
386,2015.0,2.0,1,0,0,1,0,0,0,0,0,0,0,0,1
386,2015.0,6.0,1,0,0,1,0,0,0,0,0,0,0,0,1
386,2015.0,7.0,1,0,0,1,0,0,0,0,1,0,0,0,0
386,2015.0,8.0,2,0,0,2,0,0,0,0,0,0,0,0,2
386,2015.0,9.0,1,0,0,1,0,0,0,0,0,0,0,0,1
386,2015.0,10.0,1,0,0,1,0,0,0,0,0,0,0,0,1
386,2015.0,12.0,1,0,0,1,0,0,0,0,0,0,0,1,0
386,2016.0,6.0,1,0,0,1,0,0,0,0,0,1,0,0,0
386,2016.0,7.0,2,0,0,2,0,0,0,0,0,0,0,1,1
386,2016.0,8.0,2,0,0,2,0,0,0,0,0,0,0,0,2
386,2016.0,9.0,1,0,0,1,0,0,0,0,0,0,0,0,1
386,2016.0,10.0,1,0,0,1,0,0,0,0,0,0,0,0,1
386,2016.0,11.0,1,0,0,1,0,0,0,0,0,0,0,0,1
386,2016.0,12.0,1,0,0,1,0,0,0,0,1,0,0,0,0
386,2017.0,4.0,1,0,0,1,0,0,0,0,0,0,0,1,0
387,2014.0,1.0,1,0,0,1,0,0,0,0,0,0,0,1,0
