index_seg,poi_total,crash_total,311_total,311_total_not_parking_meter,crime_total,moving_total,parking_total
2460,7.0,2.8656716417910446,1.0,0.0,0.0,107.65974025974026,131.71708185053382
2461,9.0,2.8656716417910446,2.0,0.0,0.0,107.65974025974026,131.71708185053382
2462,4.0,1.0,8.0,0.0,0.0,107.65974025974026,131.71708185053382
2463,3.0,1.0,15.0,0.0,7.0,107.65974025974026,1.0
2464,3.0,2.8656716417910446,0.0,0.0,7.0,107.65974025974026,131.71708185053382
2465,2.0,1.3478260869565215,18.0,0.0,8.0,2.1333333333333333,8.0
2466,8.0,2.8656716417910446,2.0,0.0,0.0,107.65974025974026,131.71708185053382
2467,1.0,3.3020408163265307,24.0,0.0,13.0,3.0,86.0
2468,6.0,6.0,22.0,11.0,22.0,1.0,53.0
2469,10.0,1.0,21.0,9.0,18.0,13.0,30.0
2470,4.0,1.0,9.0,1.0,16.0,362.893864013267,251.40252454417958
2471,2.0,3.3020408163265307,6.0,1.0,18.0,362.893864013267,17.0
2472,6.0,3.3020408163265307,2.0,1.0,15.0,362.893864013267,18.0
2473,6.0,3.3020408163265307,4.0,0.0,15.0,362.893864013267,20.0
2474,6.0,1.0,8.0,1.0,11.0,362.893864013267,2.0
2475,1.0,3.3020408163265307,2.0,0.0,3.0,362.893864013267,4.0
2476,6.0,3.3020408163265307,1.0,0.0,9.0,362.893864013267,72.0
2477,3.0,3.3020408163265307,3.0,0.0,17.0,1.0,251.40252454417958
2478,3.0,3.3020408163265307,6.0,0.0,19.0,362.893864013267,55.0
2479,3.0,3.3020408163265307,18.0,0.0,19.0,362.893864013267,14.0
2480,3.0,3.3020408163265307,35.0,0.0,13.0,362.893864013267,39.0
2481,13.0,3.3020408163265307,11.0,0.0,5.0,1.0,251.40252454417958
2482,13.0,3.3020408163265307,4.0,0.0,9.0,362.893864013267,10.0
2483,1.0,3.3020408163265307,16.0,0.0,23.0,1.0,25.0
2484,8.0,1.0,19.0,1.0,49.0,2.0,170.0
2485,6.0,1.0,13.0,1.0,35.0,1.0,237.0
2486,6.0,1.0,7.0,0.0,52.0,92.87821782178214,115.0
2487,3.0,1.0,3.0,0.0,68.0,1.0,134.0
2488,10.0,4.0,7.0,1.0,67.0,92.87821782178214,136.0
2489,12.0,2.0,18.0,1.0,62.0,12.0,137.0
2490,9.0,2.0,39.0,0.0,39.0,1.0,27.0
2491,2.0,2.241291147331416,1.0,0.0,3.0,92.87821782178214,2.0
2492,6.0,2.241291147331416,8.0,0.0,4.0,92.87821782178214,6.0
2493,4.0,2.241291147331416,4.0,0.0,13.0,92.87821782178214,272.0
2494,11.0,1.0,12.0,1.0,22.0,92.87821782178214,2.0
2495,9.0,1.0,22.0,1.0,21.0,92.87821782178214,7.0
2496,5.0,2.241291147331416,11.0,0.0,6.0,92.87821782178214,8.0
2497,4.0,2.241291147331416,6.0,0.0,4.0,92.87821782178214,280.31601801222257
2498,4.0,2.241291147331416,19.0,1.0,5.0,1.0,40.0
2499,5.0,2.241291147331416,3.0,0.0,4.0,92.87821782178214,280.31601801222257
2500,5.0,2.241291147331416,12.0,1.0,16.0,92.87821782178214,370.0
2501,80.0,5.0,80.0,31.0,205.0,12.0,1423.0
2502,48.0,6.0,40.0,15.0,176.0,17.0,170.0
2503,47.0,2.0,30.0,9.0,190.0,92.87821782178214,253.0
2504,43.0,7.0,33.0,9.0,108.0,411.0,871.0
2505,45.0,7.0,48.0,14.0,143.0,13.0,534.0
2506,46.0,5.0,45.0,9.0,125.0,27.0,279.0
2507,60.0,4.0,33.0,7.0,154.0,2.0,1394.0
2508,42.0,5.0,53.0,8.0,145.0,10.0,1294.0
2509,49.0,2.0,27.0,13.0,109.0,2.0,475.0
2510,38.0,5.0,29.0,9.0,79.0,3.0,1448.0
2511,44.0,1.0,40.0,17.0,53.0,18.0,198.0
2512,26.0,1.0,13.0,4.0,59.0,5.0,74.0
2513,30.0,4.0,16.0,6.0,67.0,4.0,1196.0
2514,30.0,1.0,30.0,13.0,51.0,2.0,310.0
2515,27.0,1.0,16.0,2.0,43.0,92.87821782178214,402.0
2516,10.0,2.241291147331416,2.0,1.0,25.0,1.0,280.31601801222257
2517,3.0,2.0,0.0,0.0,42.0,37.07777777777777,3.0
2518,4.0,1.0,17.0,0.0,27.0,92.87821782178214,531.0
2519,14.0,2.0,10.0,0.0,1.0,107.65974025974026,131.71708185053382
2520,1.0,1.6744186046511629,9.0,0.0,4.0,1.0,157.8586956521739
2521,17.0,1.0,8.0,1.0,250.0,92.87821782178214,1361.0
2522,5.0,2.241291147331416,6.0,0.0,200.0,92.87821782178214,7.0
2523,3.0,2.241291147331416,14.0,0.0,9.0,92.87821782178214,6.0
2524,22.0,2.0357142857142856,0.0,0.0,11.0,4.827586206896552,22.92
2525,16.0,2.0357142857142856,0.0,0.0,7.0,4.827586206896552,22.92
2526,17.0,2.0357142857142856,11.0,0.0,8.0,4.827586206896552,2.0
2527,19.0,1.0,8.0,0.0,8.0,4.827586206896552,22.92
2528,22.0,1.0,4.0,0.0,11.0,1.0,22.92
2529,17.0,2.0357142857142856,0.0,0.0,9.0,4.827586206896552,22.92
2530,20.0,2.0357142857142856,9.0,0.0,10.0,4.827586206896552,22.92
2531,23.0,2.0357142857142856,6.0,0.0,11.0,4.827586206896552,22.92
2532,7.0,2.241291147331416,10.0,0.0,5.0,92.87821782178214,280.31601801222257
2533,6.0,2.241291147331416,5.0,0.0,2.0,92.87821782178214,280.31601801222257
2534,4.0,2.8656716417910446,4.0,0.0,9.0,107.65974025974026,3.0
2535,4.0,2.241291147331416,12.0,0.0,0.0,92.87821782178214,280.31601801222257
2536,5.0,2.241291147331416,13.0,0.0,2.0,92.87821782178214,280.31601801222257
2537,4.0,2.241291147331416,5.0,0.0,1.0,1.0,1.0
2538,5.0,2.241291147331416,13.0,0.0,5.0,92.87821782178214,7.0
2539,11.0,2.241291147331416,19.0,0.0,21.0,2.0,76.0
2540,15.0,2.241291147331416,14.0,0.0,20.0,92.87821782178214,280.31601801222257
2541,14.0,2.0,15.0,0.0,18.0,92.87821782178214,9.0
2542,7.0,2.241291147331416,18.0,0.0,1.0,1.0,280.31601801222257
2543,8.0,2.241291147331416,12.0,0.0,0.0,92.87821782178214,280.31601801222257
2544,7.0,2.241291147331416,1.0,0.0,3.0,92.87821782178214,280.31601801222257
2545,6.0,2.241291147331416,12.0,0.0,5.0,6.0,8.0
2546,5.0,2.241291147331416,21.0,0.0,6.0,92.87821782178214,8.0
2547,4.0,2.241291147331416,27.0,0.0,3.0,92.87821782178214,2.0
2548,6.0,2.241291147331416,24.0,0.0,13.0,3.0,34.0
2549,5.0,2.241291147331416,10.0,1.0,29.0,92.87821782178214,280.31601801222257
2550,15.0,2.241291147331416,9.0,4.0,36.0,92.87821782178214,501.0
2551,44.0,2.241291147331416,24.0,19.0,152.0,92.87821782178214,280.31601801222257
2552,43.0,2.241291147331416,32.0,26.0,145.0,92.87821782178214,3.0
2553,21.0,1.0,16.0,12.0,142.0,1.0,2.0
2554,6.0,1.0,2.0,0.0,11.0,92.87821782178214,280.31601801222257
2555,8.0,1.0,9.0,0.0,7.0,92.87821782178214,2.0
2556,5.0,2.241291147331416,11.0,0.0,7.0,92.87821782178214,280.31601801222257
2557,4.0,2.241291147331416,11.0,0.0,16.0,92.87821782178214,142.0
2558,6.0,1.0,12.0,0.0,21.0,92.87821782178214,280.31601801222257
2559,8.0,2.0,5.0,0.0,18.0,92.87821782178214,11.0
2560,5.0,2.241291147331416,2.0,0.0,7.0,92.87821782178214,4.0
2561,4.0,2.241291147331416,6.0,0.0,4.0,92.87821782178214,280.31601801222257
2562,8.0,2.0,18.0,0.0,140.0,362.893864013267,772.0
2563,3.0,2.241291147331416,13.0,0.0,10.0,92.87821782178214,32.0
2564,4.0,2.241291147331416,7.0,0.0,6.0,92.87821782178214,19.0
2565,3.0,1.0,2.0,0.0,8.0,107.65974025974026,4.0
2566,4.0,1.0,11.0,0.0,5.0,107.65974025974026,131.71708185053382
2567,3.0,2.8656716417910446,9.0,0.0,3.0,107.65974025974026,131.71708185053382
2568,8.0,2.8656716417910446,14.0,0.0,1.0,1.0,131.71708185053382
2569,8.0,2.8656716417910446,19.0,0.0,6.0,107.65974025974026,2.0
2570,6.0,2.8656716417910446,24.0,0.0,4.0,1.0,131.71708185053382
2571,6.0,2.8656716417910446,17.0,0.0,4.0,107.65974025974026,131.71708185053382
2572,5.0,2.8656716417910446,9.0,0.0,1.0,107.65974025974026,131.71708185053382
2573,5.0,1.0,41.0,0.0,1.0,107.65974025974026,131.71708185053382
2574,2.0,2.8656716417910446,51.0,0.0,1.0,107.65974025974026,14.0
2575,1.0,2.8656716417910446,10.0,0.0,1.0,2.0,131.71708185053382
2576,1.0,2.8656716417910446,11.0,0.0,1.0,107.65974025974026,131.71708185053382
2577,12.0,2.8656716417910446,12.0,0.0,1.0,107.65974025974026,131.71708185053382
2578,4.0,2.8656716417910446,3.0,0.0,5.0,107.65974025974026,131.71708185053382
2579,2.0,2.8656716417910446,2.0,0.0,3.0,107.65974025974026,4.0
2580,20.0,2.8656716417910446,3.0,1.0,15.0,107.65974025974026,269.0
2581,9.0,2.8656716417910446,3.0,1.0,26.0,107.65974025974026,143.0
2582,3.0,2.8656716417910446,1.0,0.0,7.0,107.65974025974026,2.0
2583,3.0,2.8656716417910446,1.0,0.0,11.0,107.65974025974026,131.71708185053382
2584,1.0,1.6666666666666667,2.0,0.0,7.0,37.07777777777777,110.0
2585,3.0,2.241291147331416,0.0,0.0,3.0,92.87821782178214,280.31601801222257
2586,2.0,2.241291147331416,0.0,0.0,2.0,92.87821782178214,280.31601801222257
2587,2.0,2.5625,8.0,0.0,6.0,970.7333333333332,250.0
2588,16.0,1.0,11.0,0.0,12.0,1.0,280.31601801222257
2589,23.0,2.0,12.0,0.0,12.0,2.0,65.0
2590,6.0,2.241291147331416,4.0,0.0,9.0,1.0,2.0
2591,2.0,2.241291147331416,14.0,0.0,7.0,2.0,43.0
2592,4.0,2.241291147331416,17.0,0.0,6.0,92.87821782178214,18.0
2593,7.0,2.241291147331416,7.0,0.0,7.0,65.0,20.0
2594,4.0,2.241291147331416,12.0,0.0,1.0,92.87821782178214,280.31601801222257
2595,3.0,2.241291147331416,6.0,0.0,0.0,92.87821782178214,280.31601801222257
2596,3.0,1.0,10.0,0.0,53.0,37.07777777777777,157.0
2597,2.0,1.6666666666666667,12.0,0.0,63.0,37.07777777777777,65.0
2598,4.0,1.6666666666666667,11.0,0.0,48.0,2.0,2.0
2599,3.0,1.0,2.0,1.0,15.0,37.07777777777777,2.0
2600,3.0,2.241291147331416,16.0,0.0,23.0,92.87821782178214,52.0
2601,3.0,2.241291147331416,7.0,0.0,6.0,1.0,280.31601801222257
2602,3.0,2.241291147331416,3.0,0.0,2.0,92.87821782178214,6.0
2603,3.0,2.241291147331416,6.0,0.0,2.0,92.87821782178214,14.0
2604,6.0,2.241291147331416,6.0,0.0,1.0,92.87821782178214,280.31601801222257
2605,16.0,3.0,14.0,0.0,71.0,32.0,19.0
2606,8.0,2.241291147331416,11.0,0.0,14.0,1.0,280.31601801222257
2607,9.0,2.241291147331416,8.0,0.0,12.0,92.87821782178214,280.31601801222257
2608,9.0,2.8656716417910446,3.0,0.0,0.0,32.0,131.71708185053382
2609,4.0,2.8656716417910446,0.0,0.0,0.0,1.0,131.71708185053382
2610,21.0,2.8656716417910446,25.0,0.0,9.0,1.0,131.71708185053382
2611,4.0,2.241291147331416,0.0,0.0,28.0,1.0,401.0
2612,12.0,2.241291147331416,3.0,0.0,36.0,92.87821782178214,11.0
2613,4.0,2.241291147331416,13.0,0.0,12.0,92.87821782178214,22.0
2614,3.0,2.241291147331416,19.0,0.0,7.0,92.87821782178214,280.31601801222257
2615,3.0,2.241291147331416,6.0,0.0,6.0,92.87821782178214,14.0
2616,1.0,2.8656716417910446,5.0,0.0,0.0,107.65974025974026,36.0
2617,2.0,2.8656716417910446,1.0,0.0,2.0,107.65974025974026,34.0
2618,4.0,1.0,9.0,0.0,6.0,2.0,131.71708185053382
2619,2.0,2.241291147331416,0.0,0.0,60.0,3.0,42.0
2620,3.0,2.241291147331416,11.0,0.0,98.0,92.87821782178214,347.0
2621,10.0,2.241291147331416,1.0,0.0,70.0,1.0,396.0
2622,14.0,1.0,5.0,0.0,64.0,92.87821782178214,281.0
2623,9.0,2.0,6.0,1.0,99.0,1.0,280.31601801222257
2624,15.0,2.0,7.0,0.0,87.0,92.87821782178214,1.0
2625,4.0,2.241291147331416,7.0,0.0,5.0,92.87821782178214,56.0
2626,2.0,1.0,19.0,0.0,5.0,92.87821782178214,280.31601801222257
2627,1.0,2.241291147331416,7.0,0.0,3.0,92.87821782178214,18.0
2628,1.0,1.0,13.0,0.0,7.0,92.87821782178214,280.31601801222257
2629,2.0,1.0,11.0,0.0,8.0,2.0,71.0
2630,1.0,2.241291147331416,7.0,0.0,6.0,92.87821782178214,280.31601801222257
2631,5.0,2.241291147331416,9.0,0.0,4.0,3.0,78.0
2632,0.0,2.5625,1.0,0.0,9.0,970.7333333333332,11.0
2633,23.0,1.0,17.0,0.0,200.0,37.07777777777777,2111.0
2634,18.0,2.0,12.0,0.0,235.0,1.0,61.0
2635,44.0,17.0,86.0,31.0,165.0,3405.0,2598.0
2636,27.0,7.0,15.0,6.0,149.0,10.0,280.31601801222257
2637,30.0,4.0,0.0,0.0,17.0,25.0,280.31601801222257
2638,19.0,2.0,6.0,1.0,53.0,7.0,16.0
2639,22.0,1.0,14.0,0.0,173.0,92.87821782178214,1.0
2640,23.0,3.0,39.0,10.0,165.0,11.0,798.0
2641,37.0,5.0,38.0,13.0,239.0,20.0,616.0
2642,44.0,5.0,34.0,7.0,146.0,34.0,1311.0
2643,92.0,12.0,57.0,15.0,331.0,70.0,1423.0
2644,64.0,16.0,44.0,19.0,292.0,42.0,1668.0
2645,46.0,10.0,23.0,9.0,243.0,11.0,1606.0
2646,52.0,9.0,45.0,19.0,145.0,26.0,1254.0
2647,49.0,6.0,43.0,19.0,90.0,5.0,390.0
2648,41.0,6.0,30.0,9.0,96.0,14.0,1039.0
2649,47.0,7.0,25.0,8.0,85.0,6.0,329.0
2650,13.0,3.0,16.0,1.0,112.0,4.0,11.0
2651,11.0,3.0,11.0,0.0,74.0,1.0,1.0
2652,13.0,2.0,10.0,0.0,61.0,12.0,2.0
2653,13.0,1.0,11.0,0.0,67.0,7.0,9.0
2654,11.0,2.0,8.0,0.0,65.0,2.0,2.0
2655,14.0,3.3020408163265307,18.0,0.0,59.0,4.0,1.0
2656,11.0,1.0,8.0,0.0,62.0,362.893864013267,3.0
2657,10.0,8.0,25.0,0.0,79.0,6.0,4.0
2658,7.0,3.0,13.0,0.0,59.0,362.893864013267,251.40252454417958
2659,17.0,2.0,4.0,0.0,70.0,1.0,4.0
2660,5.0,3.3020408163265307,3.0,0.0,83.0,1.0,251.40252454417958
2661,5.0,3.3020408163265307,14.0,0.0,91.0,362.893864013267,251.40252454417958
2662,7.0,5.0,14.0,0.0,127.0,7.0,12.0
2663,10.0,17.0,20.0,1.0,136.0,18.0,14.0
2664,6.0,3.3020408163265307,13.0,1.0,178.0,362.893864013267,4.0
2665,25.0,8.0,29.0,2.0,166.0,4.0,183.0
2666,46.0,14.0,53.0,30.0,193.0,52.0,77.0
2667,32.0,5.0,65.0,57.0,253.0,14.0,621.0
2668,8.0,2.241291147331416,13.0,0.0,6.0,1.0,1.0
2669,7.0,2.241291147331416,8.0,0.0,3.0,92.87821782178214,280.31601801222257
2670,5.0,2.241291147331416,8.0,0.0,3.0,92.87821782178214,280.31601801222257
2671,15.0,4.0,55.0,38.0,95.0,20.0,1397.0
2672,5.0,3.0,21.0,0.0,57.0,1.0,106.0
2673,8.0,4.0,20.0,1.0,52.0,14.0,22.0
2674,12.0,3.0,16.0,1.0,120.0,4.0,62.0
2675,12.0,2.241291147331416,13.0,5.0,153.0,3.0,5550.0
2676,52.0,6.0,18.0,3.0,290.0,24.0,314.0
2677,30.0,4.0,15.0,7.0,145.0,4.0,1905.0
2678,24.0,6.0,12.0,3.0,216.0,11.0,804.0
2679,54.0,3.0,29.0,3.0,193.0,16.0,8413.0
2680,16.0,1.0,15.0,12.0,148.0,6.0,1376.0
2681,29.0,3.0,30.0,20.0,90.0,10.0,1911.0
2682,52.0,2.0,12.0,9.0,69.0,1.0,2708.0
2683,50.0,3.0,30.0,12.0,90.0,92.87821782178214,5942.0
2684,75.0,7.0,30.0,12.0,148.0,5519.0,4075.0
2685,85.0,5.0,80.0,17.0,133.0,92.87821782178214,280.31601801222257
2686,7.0,1.0,12.0,0.0,5.0,92.87821782178214,135.0
2687,0.0,1.0,17.0,0.0,8.0,92.87821782178214,4.0
2688,2.0,2.241291147331416,17.0,0.0,9.0,92.87821782178214,76.0
2689,10.0,2.241291147331416,26.0,0.0,9.0,1.0,10.0
2690,6.0,2.241291147331416,18.0,0.0,1.0,92.87821782178214,4.0
2691,5.0,2.241291147331416,5.0,0.0,8.0,92.87821782178214,94.0
2692,3.0,2.241291147331416,0.0,0.0,3.0,92.87821782178214,1.0
2693,2.0,2.241291147331416,5.0,0.0,2.0,1.0,1.0
2694,19.0,2.0,18.0,7.0,133.0,37.07777777777777,151.0
2695,12.0,2.241291147331416,29.0,23.0,159.0,7.0,837.0
2696,7.0,2.241291147331416,0.0,0.0,12.0,92.87821782178214,280.31601801222257
2697,21.0,2.241291147331416,36.0,17.0,27.0,1.0,280.31601801222257
2698,12.0,1.0,11.0,5.0,16.0,4.0,1954.0
2699,31.0,2.0,26.0,8.0,40.0,2.0,769.0
2700,36.0,1.0,31.0,12.0,75.0,7.0,33.0
2701,46.0,15.0,8.0,1.0,35.0,20.0,280.31601801222257
2702,65.0,11.0,4.0,1.0,86.0,12.0,1193.0
2703,45.0,5.0,12.0,2.0,65.0,8.0,791.0
2704,38.0,6.0,24.0,2.0,58.0,21.0,465.0
2705,38.0,2.241291147331416,25.0,3.0,23.0,1.0,598.0
2706,34.0,1.0,18.0,4.0,23.0,6.0,55.0
2707,31.0,9.0,11.0,2.0,38.0,21.0,1760.0
2708,36.0,4.0,18.0,3.0,71.0,9.0,3640.0
2709,33.0,1.0,12.0,2.0,63.0,92.87821782178214,4.0
2710,21.0,2.241291147331416,24.0,6.0,45.0,92.87821782178214,1.0
2711,29.0,2.241291147331416,19.0,11.0,30.0,2.0,3371.0
2712,38.0,1.0,30.0,16.0,40.0,2.0,2345.0
2713,65.0,2.0,18.0,10.0,99.0,1.0,2341.0
2714,29.0,2.0,32.0,12.0,83.0,92.87821782178214,1320.0
2715,17.0,2.0,37.0,16.0,100.0,92.87821782178214,497.0
2716,8.0,1.0,21.0,4.0,42.0,92.87821782178214,280.31601801222257
2717,6.0,2.241291147331416,4.0,1.0,30.0,92.87821782178214,2.0
2718,21.0,3.0,27.0,11.0,153.0,9.0,115.0
2719,20.0,1.0,7.0,0.0,114.0,362.893864013267,14.0
2720,13.0,2.0,6.0,0.0,87.0,362.893864013267,95.0
2721,14.0,3.0,4.0,0.0,116.0,362.893864013267,15.0
2722,16.0,3.0,8.0,0.0,129.0,10.0,207.0
2723,19.0,2.0,15.0,0.0,121.0,2.0,323.0
2724,8.0,1.0,4.0,2.0,133.0,5.0,23.0
2725,25.0,1.0,11.0,2.0,103.0,362.893864013267,1337.0
2726,47.0,2.0,26.0,2.0,169.0,24.0,1213.0
2727,36.0,2.0,35.0,3.0,144.0,8.0,36.0
2728,24.0,2.0,9.0,0.0,35.0,1.0,850.0
2729,11.0,1.0,8.0,0.0,16.0,3.0,74.0
2730,12.0,3.0,11.0,1.0,33.0,2.0,2.0
2731,13.0,3.3020408163265307,6.0,2.0,39.0,1.0,1509.0
2732,30.0,3.3020408163265307,12.0,2.0,80.0,362.893864013267,12.0
2733,55.0,1.0,33.0,9.0,89.0,1.0,4586.0
2734,69.0,2.241291147331416,49.0,17.0,124.0,18.0,4934.0
2735,67.0,2.241291147331416,48.0,8.0,150.0,92.87821782178214,5335.0
2736,25.0,2.0,10.0,7.0,109.0,92.87821782178214,280.31601801222257
2737,58.0,2.0,35.0,8.0,120.0,92.87821782178214,2941.0
2738,49.0,2.0,34.0,3.0,124.0,5.0,3024.0
2739,38.0,2.0,23.0,2.0,75.0,92.87821782178214,2599.0
2740,57.0,1.0,11.0,5.0,90.0,8.0,1577.0
2741,99.0,8.0,79.0,16.0,140.0,161666.0,252.0
2742,22.0,3.0,53.0,0.0,47.0,3.0,5.0
2743,29.0,1.0,46.0,0.0,45.0,7.0,159.0
2744,22.0,1.0,12.0,2.0,36.0,3.0,1112.0
2745,19.0,2.0,14.0,3.0,50.0,31.0,186.0
2746,12.0,1.0,22.0,4.0,80.0,1.0,916.0
2747,25.0,2.0,37.0,14.0,61.0,29.0,348.0
2748,20.0,2.0,1.0,0.0,26.0,107.65974025974026,131.71708185053382
2749,25.0,1.0,2.0,0.0,24.0,107.65974025974026,17.0
2750,18.0,2.8656716417910446,9.0,0.0,32.0,2.0,7.0
2751,4.0,2.8656716417910446,9.0,0.0,21.0,107.65974025974026,80.0
2752,49.0,8.0,35.0,22.0,149.0,2.0,2987.0
2753,46.0,1.0,4.0,1.0,167.0,10.0,1036.0
2754,51.0,1.0,34.0,16.0,250.0,11.0,1922.0
2755,33.0,1.0,43.0,24.0,240.0,9.0,496.0
2756,60.0,2.0,34.0,26.0,319.0,4.0,4643.0
2757,68.0,1.0,55.0,36.0,266.0,2.0,9192.0
2758,86.0,6.0,49.0,25.0,247.0,5.0,4612.0
2759,58.0,5.0,33.0,13.0,97.0,28.0,194.0
2760,42.0,2.0,50.0,30.0,20.0,9.0,7557.0
2761,34.0,2.241291147331416,43.0,27.0,32.0,1.0,1911.0
2762,21.0,1.0,26.0,21.0,20.0,4.0,1543.0
2763,20.0,2.0,35.0,30.0,39.0,1.0,1294.0
2764,56.0,2.0,28.0,12.0,49.0,1.0,231.0
2765,42.0,1.0,17.0,10.0,45.0,1.0,832.0
2766,34.0,2.0,14.0,5.0,31.0,92.87821782178214,90.0
2767,12.0,2.241291147331416,12.0,0.0,24.0,1.0,2.0
2768,5.0,1.6666666666666667,2.0,0.0,2.0,2.0,19.0
2769,5.0,1.6666666666666667,1.0,0.0,3.0,37.07777777777777,4.0
2770,2.0,1.0,2.0,0.0,7.0,1.8,4.0
2771,22.0,2.0,33.0,0.0,46.0,5.0,783.0
2772,4.0,1.0,49.0,0.0,17.0,1.0,318.0
2773,4.0,1.0,26.0,0.0,16.0,92.87821782178214,129.0
2774,7.0,2.241291147331416,29.0,0.0,18.0,4.0,67.0
2775,11.0,2.241291147331416,25.0,0.0,20.0,92.87821782178214,38.0
2776,7.0,1.0,38.0,0.0,28.0,1.0,24.0
2777,3.0,1.0,32.0,0.0,31.0,5.0,198.0
2778,5.0,2.0,17.0,0.0,27.0,92.87821782178214,70.0
2779,8.0,2.0,11.0,0.0,27.0,3.0,204.0
2780,4.0,1.0,5.0,0.0,16.0,92.87821782178214,280.31601801222257
2781,12.0,1.0,29.0,0.0,55.0,1.0,70.0
2782,8.0,2.0,24.0,0.0,59.0,92.87821782178214,294.0
2783,11.0,2.241291147331416,27.0,0.0,21.0,2.0,24.0
2784,6.0,2.241291147331416,16.0,0.0,4.0,1.0,31.0
2785,1.0,2.241291147331416,9.0,0.0,5.0,1.0,280.31601801222257
2786,21.0,4.0,12.0,2.0,68.0,362.893864013267,2.0
2787,26.0,8.0,48.0,3.0,92.0,6.0,888.0
2788,10.0,1.0,32.0,1.0,53.0,1.0,251.40252454417958
2789,17.0,5.0,31.0,1.0,62.0,1.0,1136.0
2790,27.0,4.0,49.0,14.0,97.0,12.0,75.0
2791,14.0,1.0,19.0,3.0,79.0,362.893864013267,156.0
2792,9.0,3.0,6.0,0.0,70.0,5.0,251.40252454417958
2793,6.0,3.3020408163265307,6.0,1.0,73.0,362.893864013267,251.40252454417958
2794,9.0,1.0,26.0,0.0,69.0,362.893864013267,251.40252454417958
2795,13.0,1.0,22.0,1.0,20.0,362.893864013267,251.40252454417958
2796,19.0,3.3020408163265307,0.0,0.0,53.0,362.893864013267,319.0
2797,5.0,2.8656716417910446,4.0,0.0,3.0,107.65974025974026,2.0
2798,3.0,2.8656716417910446,12.0,0.0,3.0,107.65974025974026,2.0
2799,1.0,2.8656716417910446,8.0,0.0,0.0,107.65974025974026,1.0
2800,2.0,2.8656716417910446,2.0,0.0,1.0,107.65974025974026,131.71708185053382
2801,4.0,2.8656716417910446,4.0,0.0,18.0,3.0,44.0
2802,4.0,2.8656716417910446,4.0,0.0,3.0,107.65974025974026,131.71708185053382
2803,14.0,1.0,16.0,0.0,15.0,107.65974025974026,16.0
2804,13.0,2.8656716417910446,18.0,0.0,12.0,7.0,131.71708185053382
2805,4.0,2.8656716417910446,4.0,0.0,3.0,3.0,131.71708185053382
2806,12.0,2.8656716417910446,3.0,0.0,0.0,107.65974025974026,131.71708185053382
2807,17.0,2.8656716417910446,7.0,0.0,4.0,107.65974025974026,6.0
2808,24.0,2.8656716417910446,4.0,0.0,6.0,107.65974025974026,131.71708185053382
2809,3.0,2.0357142857142856,4.0,0.0,11.0,4.827586206896552,1.0
2810,2.0,2.0357142857142856,3.0,0.0,13.0,4.827586206896552,176.0
2811,24.0,1.0,37.0,1.0,105.0,3.0,1656.0
2812,27.0,2.0,21.0,9.0,66.0,1.0,55.0
2813,17.0,2.8656716417910446,15.0,4.0,101.0,107.65974025974026,8.0
2814,20.0,2.8656716417910446,18.0,3.0,76.0,1.0,1370.0
2815,3.0,1.6666666666666667,1.0,0.0,4.0,37.07777777777777,1.0
2816,5.0,1.6666666666666667,2.0,0.0,4.0,37.07777777777777,130.35414012738855
2817,3.0,2.241291147331416,20.0,0.0,29.0,92.87821782178214,248.0
2818,1.0,2.241291147331416,9.0,0.0,23.0,92.87821782178214,38.0
2819,2.0,1.0,8.0,0.0,20.0,4.0,2.0
2820,2.0,1.0,2.0,0.0,21.0,92.87821782178214,77.0
2821,2.0,2.241291147331416,17.0,0.0,27.0,1.0,19.0
2822,3.0,1.0,7.0,0.0,26.0,5.0,31.0
2823,3.0,2.241291147331416,8.0,0.0,27.0,92.87821782178214,4.0
2824,6.0,2.241291147331416,9.0,0.0,23.0,92.87821782178214,14.0
2825,5.0,2.0,25.0,0.0,35.0,2.0,143.0
2826,1.0,2.241291147331416,12.0,0.0,22.0,92.87821782178214,12.0
2827,1.0,2.241291147331416,5.0,0.0,25.0,92.87821782178214,28.0
2828,5.0,2.241291147331416,1.0,0.0,21.0,92.87821782178214,280.31601801222257
2829,4.0,2.241291147331416,3.0,0.0,21.0,92.87821782178214,22.0
2830,11.0,2.241291147331416,5.0,0.0,28.0,1.0,54.0
2831,9.0,2.241291147331416,27.0,0.0,31.0,92.87821782178214,59.0
2832,11.0,1.0,15.0,0.0,126.0,1.0,434.0
2833,4.0,1.6666666666666667,9.0,0.0,12.0,37.07777777777777,2.0
2834,10.0,2.241291147331416,1.0,0.0,0.0,92.87821782178214,280.31601801222257
2835,9.0,2.241291147331416,18.0,0.0,11.0,92.87821782178214,131.0
2836,8.0,2.241291147331416,15.0,0.0,10.0,92.87821782178214,14.0
2837,3.0,1.0,9.0,0.0,15.0,1.0,280.31601801222257
2838,3.0,2.241291147331416,3.0,0.0,14.0,92.87821782178214,55.0
2839,6.0,2.241291147331416,19.0,0.0,24.0,92.87821782178214,65.0
2840,19.0,2.241291147331416,13.0,3.0,29.0,92.87821782178214,243.0
2841,29.0,2.0,14.0,3.0,20.0,1.0,139.0
2842,14.0,2.241291147331416,20.0,0.0,7.0,92.87821782178214,46.0
2843,4.0,2.241291147331416,5.0,0.0,4.0,92.87821782178214,2.0
