index_seg,poi_total,crash_total,311_total,311_total_not_parking_meter,v0_total,crime_total,moving_total,parking_total,poi_total_neighbor,311_total_neighbor,311_total_not_parking_meter_neighbor,crime_total_neighbor
104,15.0,7.0,67.0,44.0,0.0,519.0,11.0,827.0,27.6,76.0,29.2,511.2
105,1.0,2.0,34.0,0.0,0.0,59.0,3.0,37.0,3.0,35.0,0.0,72.3
106,5.0,5.0,54.0,0.0,0.0,63.0,2.0,78.0,5.1,55.2,0.0,68.5
107,4.0,5.0,61.0,0.0,1.0,86.0,2.0,107.0,5.3,59.6,0.4,72.8
108,1.0,2.0,41.0,4.0,0.0,98.0,160.36049058256683,180.0,4.9,47.3,3.6,83.6
109,6.0,6.0,42.0,4.0,0.0,89.0,6.0,38.0,9.142857142857142,49.714285714285715,10.428571428571429,107.57142857142857
110,8.0,10.0,45.0,0.0,1.0,92.0,2.0,138.0,6.285714285714287,23.57142857142857,2.357142857142857,77.57142857142857
111,5.0,9.0,18.0,2.0,1.0,56.0,160.36049058256683,2.0,4.368421052631579,17.05263157894737,3.4210526315789487,61.05263157894736
112,3.0,7.719370860927152,5.0,2.0,0.0,38.0,160.36049058256683,39.0,3.7647058823529416,17.11764705882353,3.8235294117647056,54.11764705882353
113,3.0,7.719370860927152,4.0,0.0,0.0,53.0,1.0,7.0,3.6,18.266666666666666,4.466666666666667,48.66666666666666
114,1.0,1.0,9.0,0.0,0.0,43.0,160.36049058256683,28.0,2.727272727272727,16.09090909090909,0.4545454545454545,47.72727272727273
115,1.0,1.0,21.0,0.0,0.0,47.0,160.36049058256683,57.0,1.4444444444444444,17.88888888888889,0.0,44.55555555555557
116,1.0,1.0,20.0,0.0,0.0,37.0,160.36049058256683,11.0,1.6666666666666667,21.555555555555557,0.0,48.33333333333334
117,1.0,2.0,11.0,0.0,0.0,39.0,160.36049058256683,19.0,1.8571428571428568,24.857142857142854,0.14285714285714285,45.714285714285715
118,1.0,7.719370860927152,17.0,1.0,0.0,28.0,2.0,43.0,2.1666666666666665,24.16666666666667,0.0,45.33333333333334
119,2.0,7.719370860927152,15.0,0.0,0.0,41.0,160.36049058256683,64.0,2.833333333333333,22.66666666666667,0.16666666666666666,48.5
120,4.0,7.719370860927152,12.0,0.0,1.0,34.0,160.36049058256683,2.0,4.0,17.0,0.0,75.0
121,7.0,7.719370860927152,13.0,1.0,1.0,167.0,160.36049058256683,190.0,7.4,17.4,0.2,100.2
122,6.0,2.0,6.0,1.0,1.0,76.0,160.36049058256683,347.0,8.333333333333334,29.33333333333333,6.833333333333332,100.5
123,13.0,1.0,52.0,38.0,2.0,110.0,4.0,442.0,17.125,47.375,18.125,103.0
124,35.0,2.0,103.0,61.0,2.0,118.0,6.0,143.0,26.44444444444445,41.77777777777778,17.555555555555557,117.44444444444444
125,26.0,2.0,31.0,9.0,3.0,95.0,160.36049058256683,37.0,29.11111111111111,51.77777777777778,19.11111111111111,123.44444444444444
126,40.0,9.0,1193.0,1164.0,1.0,127.0,2.0,12635.0,42.25,560.5,534.375,120.875
127,39.0,8.0,940.0,909.0,1.0,99.0,17.0,5908.0,40.375,688.625,654.5,150.5
128,39.0,7.0,724.0,696.0,1.0,113.0,7.0,7870.0,32.333333333333336,526.5555555555555,496.0,163.33333333333334
129,43.0,22.0,296.0,229.0,2.0,497.0,12.0,1058.0,33.42857142857143,150.07142857142858,115.07142857142857,311.57142857142856
130,35.0,8.0,83.0,47.0,2.0,170.0,7.0,603.3206537460227,37.785714285714285,153.64285714285714,114.71428571428572,361.21428571428567
131,31.0,5.0,16.0,2.0,2.0,167.0,160.36049058256683,603.3206537460227,37.615384615384606,162.0769230769231,122.46153846153848,363.3846153846154
132,45.0,21.0,54.0,10.0,2.0,259.0,160.36049058256683,6107.0,37.357142857142854,112.28571428571428,79.5,360.9285714285714
133,55.0,34.0,229.0,188.0,2.0,363.0,26.0,1461.0,26.58333333333333,57.66666666666666,20.0,360.41666666666674
134,20.0,8.0,20.0,2.0,4.0,332.0,25.0,603.3206537460227,23.363636363636363,70.54545454545455,30.90909090909091,356.45454545454544
135,22.0,15.0,26.0,3.0,3.0,290.0,160.36049058256683,603.3206537460227,23.181818181818183,70.0,30.818181818181817,360.27272727272725
136,18.0,13.0,56.0,2.0,1.0,473.0,15.0,871.0,16.545454545454547,40.90909090909091,6.636363636363638,313.8181818181818
137,12.0,4.0,21.0,2.0,0.0,279.0,30.0,89.0,13.285714285714285,42.57142857142857,3.8571428571428568,296.0
138,12.0,2.0,38.0,2.0,0.0,248.0,5.0,352.0,12.25,39.25,3.5,240.875
139,12.0,2.0,63.0,0.0,1.0,231.0,25.0,733.0,11.285714285714285,45.0,4.0,190.85714285714286
140,7.0,3.0,49.0,0.0,0.0,167.0,325.0,989.0,9.875,43.5,4.375,201.625
141,14.0,20.0,104.0,5.0,1.0,403.0,160.36049058256683,603.3206537460227,18.25,100.125,10.875,260.0
142,18.0,28.0,99.0,8.0,2.0,217.0,160.36049058256683,726.0,12.5,73.35714285714286,4.928571428571429,182.7142857142857
143,11.0,6.0,36.0,6.0,1.0,195.0,64.0,15.0,11.9375,59.25,4.1875,167.5
144,8.0,4.0,30.0,0.0,0.0,198.0,1.0,27.0,12.090909090909092,33.54545454545455,3.272727272727273,181.27272727272728
145,8.0,2.0,20.0,1.0,2.0,114.0,160.36049058256683,85.0,9.846153846153848,25.384615384615394,1.2307692307692308,133.76923076923077
146,6.0,7.719370860927152,25.0,0.0,0.0,118.0,160.36049058256683,526.0,8.615384615384615,22.23076923076923,1.0769230769230769,132.61538461538458
147,15.0,4.0,30.0,0.0,0.0,194.0,4.0,599.0,6.384615384615384,20.846153846153847,0.6153846153846154,154.9230769230769
148,5.0,5.0,35.0,0.0,0.0,251.0,3.0,617.0,6.8888888888888875,26.44444444444445,0.1111111111111111,199.66666666666663
149,4.0,1.0,34.0,1.0,1.0,214.0,2.0,22.0,10.0,30.875,0.0,218.8125
150,9.0,7.719370860927152,22.0,0.0,1.0,198.0,160.36049058256683,570.0,9.647058823529411,36.23529411764706,0.17647058823529413,214.52941176470588
151,7.0,5.0,117.0,0.0,7.0,253.0,1.0,339.0,8.6875,43.0,0.375,216.375
152,2.0,3.0,54.0,0.0,2.0,166.0,2.0,7.0,5.466666666666668,40.4,2.8666666666666667,176.13333333333333
153,2.0,1.0,47.0,0.0,2.0,140.0,160.36049058256683,228.0,5.333333333333333,35.333333333333336,3.6666666666666665,160.2
154,2.0,7.0,50.0,1.0,1.0,150.0,6.0,5.0,4.928571428571429,31.57142857142857,3.928571428571429,148.42857142857142
155,3.0,10.0,31.0,0.0,0.0,146.0,160.36049058256683,298.0,5.833333333333332,32.583333333333336,3.4166666666666665,146.0
156,8.0,22.0,46.0,2.0,0.0,155.0,21.0,1369.0,6.909090909090909,31.818181818181817,7.7272727272727275,147.9090909090909
157,8.0,14.0,30.0,13.0,0.0,111.0,12.0,3.0,11.333333333333336,37.0,16.5,144.0
158,7.0,11.0,25.0,10.0,2.0,83.0,160.36049058256683,728.0,10.333333333333334,41.5,28.5,104.0
159,6.0,16.0,61.0,44.0,3.0,32.0,17.0,1642.0,9.0,38.25,29.25,91.0
160,8.0,5.0,9.0,2.0,4.0,80.0,6.0,5.0,0.0,0.0,0.0,0.0
161,6.0,7.719370860927152,30.0,0.0,0.0,24.0,160.36049058256683,28.0,3.9230769230769234,14.769230769230768,0.0,31.461538461538463
162,3.0,1.0,25.0,0.0,1.0,43.0,1.0,603.3206537460227,4.117647058823529,18.176470588235293,0.1176470588235294,37.23529411764706
163,3.0,7.719370860927152,18.0,0.0,3.0,45.0,160.36049058256683,65.0,3.842105263157895,19.36842105263158,0.10526315789473684,39.631578947368425
164,3.0,2.0,38.0,2.0,0.0,67.0,1.0,88.0,2.3125,24.1875,0.375,53.375
165,2.0,3.0,63.0,2.0,0.0,68.0,2.0,73.0,2.083333333333333,42.41666666666666,0.5,61.41666666666666
166,2.0,2.0,62.0,0.0,0.0,54.0,160.36049058256683,92.0,5.777777777777778,55.444444444444436,0.2222222222222222,60.111111111111114
167,1.0,7.719370860927152,61.0,0.0,0.0,54.0,2.0,53.0,6.1,55.6,0.0,54.4
168,2.0,1.0,35.0,0.0,0.0,50.0,1.0,52.0,4.583333333333333,42.5,0.0,44.33333333333334
169,6.0,1.0,33.0,0.0,2.0,37.0,160.36049058256683,603.3206537460227,5.7272727272727275,33.81818181818182,0.0,41.72727272727273
170,5.0,1.0,27.0,0.0,2.0,36.0,160.36049058256683,81.0,5.75,31.33333333333333,0.0,43.83333333333334
171,4.0,2.0,30.0,0.0,2.0,53.0,160.36049058256683,56.0,4.818181818181818,20.09090909090909,0.0,51.81818181818182
172,2.0,7.719370860927152,13.0,0.0,0.0,81.0,2.0,388.0,4.0,19.818181818181817,0.0,60.45454545454545
173,2.0,7.719370860927152,10.0,0.0,0.0,85.0,1.0,9.0,1.6,25.5,0.0,83.2
174,2.0,2.0,30.0,0.0,0.0,80.0,160.36049058256683,105.0,1.125,32.5,0.0,91.25
175,0.0,1.0,43.0,0.0,0.0,85.0,160.36049058256683,44.0,1.0,45.0,0.0,82.0
176,1.0,3.0,10.0,1.0,0.0,71.0,33.670360110803315,42.0,3.7647058823529416,21.352941176470583,6.882352941176473,66.05882352941177
177,3.0,3.9464831804281344,28.0,0.0,0.0,32.0,1.0,9.0,3.1666666666666665,13.166666666666664,0.0,29.66666666666667
178,3.0,1.0,16.0,0.0,0.0,44.0,33.670360110803315,22.0,5.0,15.5,0.0,27.66666666666667
179,29.0,7.719370860927152,470.0,470.0,2.0,4.0,4.0,892.0,37.333333333333336,326.3333333333333,322.6666666666667,7.0
180,47.0,1.0,481.0,475.0,2.0,5.0,23.0,603.3206537460227,42.142857142857146,208.42857142857144,186.7142857142857,7.7142857142857135
181,50.0,13.0,99.0,72.0,3.0,7.0,160.36049058256683,1901.0,36.714285714285715,176.28571428571428,154.85714285714286,95.14285714285714
182,38.0,16.0,340.0,316.0,1.0,10.0,54.0,628.0,28.285714285714285,92.85714285714286,70.71428571428571,181.14285714285717
183,23.0,27.0,91.0,55.0,0.0,21.0,9.0,4909.0,24.33333333333333,235.0,187.3333333333333,45.0
184,26.0,34.0,412.0,353.0,1.0,65.0,20.0,1319.0,29.125,195.625,151.5,59.0
185,28.0,16.0,137.0,95.0,1.0,96.0,8.0,978.0,24.66666666666667,269.0,236.66666666666663,76.83333333333333
186,16.0,7.0,67.0,45.0,0.0,91.0,1.0,618.0,21.875,150.5,120.75,88.5
187,28.0,13.0,83.0,15.0,2.0,132.0,1.0,2788.0,21.454545454545453,90.0909090909091,51.0,254.0909090909091
188,12.0,1.0,90.0,72.0,0.0,195.0,12.0,3160.0,20.6,65.4,30.9,356.6
189,13.0,2.0,61.0,45.0,0.0,261.0,76.0,30.0,13.166666666666664,54.83333333333334,28.16666666666667,351.33333333333326
190,11.0,21.0,126.0,9.0,1.0,102.0,1.0,90.0,11.75,55.1875,3.6875,160.4375
191,9.0,14.0,40.0,7.0,0.0,151.0,11.0,603.3206537460227,11.681818181818182,47.31818181818182,2.8181818181818183,148.0909090909091
192,13.0,7.719370860927152,22.0,1.0,1.0,144.0,160.36049058256683,1.0,10.714285714285714,31.857142857142854,3.2142857142857144,165.0
193,6.0,1.0,45.0,1.0,0.0,127.0,6.0,706.0,9.363636363636363,26.72727272727273,1.0909090909090908,123.0909090909091
194,4.0,1.0,34.0,0.0,0.0,154.0,2.0,24.0,7.8461538461538485,29.92307692307693,0.7692307692307693,153.0
195,5.0,1.0,23.0,0.0,0.0,163.0,2.0,518.0,8.2,29.8,0.2,186.1
196,11.0,2.0,27.0,0.0,0.0,224.0,9.0,370.0,7.0,30.125,0.125,197.625
197,8.0,10.0,42.0,0.0,1.0,206.0,3.0,1075.0,8.6875,26.9375,0.125,200.25
198,10.0,1.0,6.0,0.0,0.0,184.0,160.36049058256683,603.3206537460227,9.111111111111107,37.77777777777778,0.2222222222222222,205.27777777777771
199,11.0,14.0,15.0,0.0,0.0,181.0,6.0,603.3206537460227,9.375,38.625,0.25,206.3125
200,13.0,14.0,39.0,1.0,1.0,187.0,1.0,1129.0,6.0625,30.8125,0.4375,168.75
201,11.0,2.0,25.0,0.0,0.0,131.0,5.0,106.0,5.142857142857143,21.357142857142858,0.14285714285714285,139.71428571428572
202,12.0,7.719370860927152,24.0,0.0,0.0,151.0,160.36049058256683,14.0,6.833333333333332,26.91666666666667,0.08333333333333333,148.33333333333334
203,4.0,1.0,21.0,0.0,1.0,29.0,160.36049058256683,101.0,2.125,13.4375,0.0,37.0
204,1.0,1.0,36.0,0.0,0.0,61.0,160.36049058256683,193.0,2.4285714285714284,22.785714285714285,0.2857142857142857,46.92857142857143
205,2.0,2.0,77.0,0.0,0.0,70.0,1.0,184.0,3.9090909090909087,41.36363636363637,0.9090909090909092,64.9090909090909
206,3.0,3.0,65.0,0.0,0.0,87.0,1.0,111.0,3.875,76.75,0.875,71.75
207,1.0,2.0,141.0,0.0,0.0,88.0,160.36049058256683,245.0,0.5,57.0,0.0,74.625
208,0.0,3.0,60.0,0.0,0.0,60.0,160.36049058256683,41.0,1.1666666666666667,57.0,0.0,62.66666666666666
209,4.0,2.0,26.0,0.0,0.0,62.0,1.0,315.0,2.727272727272727,12.454545454545455,0.0,65.63636363636364
210,1.0,1.0,17.0,0.0,0.0,73.0,2.0,13.0,2.3076923076923075,18.923076923076927,0.0,74.53846153846153
211,0.0,1.0,12.0,0.0,0.0,70.0,1.0,187.0,1.5555555555555556,28.0,0.0,84.77777777777777
212,0.0,7.719370860927152,49.0,0.0,0.0,87.0,2.0,124.0,0.7142857142857143,41.285714285714285,0.14285714285714285,87.7142857142857
213,2.0,7.719370860927152,47.0,0.0,0.0,67.0,160.36049058256683,60.0,1.7142857142857142,44.42857142857143,0.14285714285714285,81.14285714285714
214,5.0,2.0,67.0,0.0,1.0,62.0,160.36049058256683,82.0,5.142857142857143,59.28571428571429,0.0,71.71428571428571
215,6.0,1.0,67.0,0.0,1.0,60.0,8.0,29.0,5.9,57.4,0.0,73.1
216,6.0,3.0,43.0,0.0,1.0,65.0,160.36049058256683,2.0,5.769230769230767,44.384615384615394,6.230769230769233,79.15384615384616
217,6.0,1.0,46.0,24.0,2.0,51.0,160.36049058256683,64.0,7.0,37.45454545454545,4.818181818181818,81.27272727272727
218,12.0,6.0,51.0,24.0,1.0,88.0,21.0,96.0,8.266666666666667,31.53333333333333,3.8,79.66666666666667
219,13.0,14.0,18.0,0.0,0.0,74.0,1.0,7.0,7.25,23.4375,3.4375,77.625
220,5.0,9.0,20.0,1.0,0.0,73.0,160.36049058256683,59.0,6.105263157894738,22.36842105263158,5.157894736842105,70.63157894736842
221,4.0,4.0,52.0,27.0,0.0,69.0,3.0,11.0,4.2631578947368425,16.368421052631582,5.684210526315789,57.42105263157895
222,3.0,1.0,43.0,33.0,3.0,27.0,160.36049058256683,26.0,3.25,19.125,7.25,54.375
223,4.0,7.719370860927152,27.0,13.0,4.0,39.0,1.0,7.0,2.8,19.7,9.3,35.5
224,3.0,1.0,17.0,0.0,1.0,33.0,2.0,26.0,2.125,14.625,1.625,40.375
225,3.0,1.0,21.0,0.0,4.0,38.0,160.36049058256683,22.0,2.5,17.5,0.0,35.25
226,2.0,1.0,15.0,0.0,2.0,29.0,12.0,7.0,2.6666666666666665,22.33333333333333,0.0,36.333333333333336
227,3.0,1.0,20.0,0.0,2.0,36.0,2.0,114.0,4.666666666666667,20.5,0.0,43.83333333333334
228,13.0,1.0,22.0,0.0,5.0,49.0,1.0,57.0,5.142857142857143,16.857142857142858,0.0,53.14285714285714
229,5.0,7.719370860927152,11.0,0.0,3.0,42.0,3.0,29.0,6.833333333333332,13.333333333333336,0.0,49.83333333333334
230,5.0,1.0,5.0,0.0,2.0,28.0,4.0,15.0,5.0,12.4,0.0,36.2
231,9.0,7.719370860927152,20.0,0.0,2.0,39.0,23.0,29.0,9.571428571428571,20.428571428571427,0.0,49.714285714285715
232,4.0,7.719370860927152,38.0,0.0,0.0,116.0,160.36049058256683,28.0,9.555555555555557,30.777777777777786,1.4444444444444444,237.5555555555556
233,6.0,7.719370860927152,15.0,1.0,1.0,58.0,160.36049058256683,85.0,6.4,23.05,5.05,55.7
234,4.0,7.719370860927152,6.0,0.0,0.0,40.0,160.36049058256683,32.0,5.866666666666666,20.533333333333328,3.333333333333333,47.93333333333333
235,1.0,1.0,15.0,0.0,0.0,37.0,160.36049058256683,3.0,2.4444444444444446,24.33333333333333,0.3333333333333333,37.333333333333336
236,3.0,7.719370860927152,13.0,0.0,0.0,144.0,160.36049058256683,22.0,3.583333333333333,19.416666666666668,0.08333333333333333,100.5
237,3.0,1.0,24.0,0.0,0.0,87.0,160.36049058256683,7.0,3.6,19.9,0.1,94.4
238,3.0,7.719370860927152,18.0,0.0,0.0,57.0,160.36049058256683,7.0,4.2222222222222205,22.88888888888889,0.3333333333333333,74.77777777777777
239,4.0,2.0,33.0,1.0,0.0,54.0,1.0,29.0,3.8181818181818175,18.363636363636363,0.18181818181818185,62.0
240,4.0,3.0,25.0,0.0,0.0,38.0,160.36049058256683,42.0,4.5,24.625,0.125,48.375
241,9.0,1.0,17.0,0.0,1.0,77.0,160.36049058256683,68.0,7.25,23.5,0.0,73.125
242,8.0,1.0,21.0,0.0,1.0,85.0,160.36049058256683,9.0,6.7272727272727275,12.818181818181818,0.0,83.9090909090909
243,4.0,2.0,10.0,0.0,0.0,77.0,160.36049058256683,603.3206537460227,6.181818181818183,22.63636363636364,0.18181818181818185,78.9090909090909
244,35.0,4.0,7.0,3.0,4.0,6.0,160.36049058256683,9534.0,42.0,169.5,155.0,22.0
245,52.0,28.0,312.0,289.0,4.0,38.0,57.0,946.0,40.66666666666666,141.66666666666666,109.66666666666669,29.66666666666667
246,52.0,43.0,157.0,118.0,4.0,140.0,79.0,6612.0,53.0,180.2,128.8,104.0
247,64.0,27.0,122.0,91.0,4.0,149.0,23.0,603.3206537460227,58.33333333333334,368.5,309.8333333333333,204.8333333333333
248,64.0,10.0,319.0,267.0,2.0,289.0,1.0,8549.0,59.14285714285714,461.1428571428572,399.57142857142856,254.42857142857144
249,82.0,31.0,600.0,526.0,2.0,363.0,25.0,9945.0,58.85714285714285,379.71428571428567,289.14285714285717,382.71428571428567
250,66.0,29.0,220.0,167.0,2.0,498.0,32.0,3690.0,56.77777777777778,202.88888888888889,139.66666666666666,427.22222222222223
251,63.0,38.0,136.0,86.0,1.0,652.0,138.0,9045.0,64.5,199.0,140.5,528.6666666666666
252,114.0,48.0,566.0,408.0,4.0,823.0,2560.0,13540.0,66.16666666666667,307.1666666666667,231.0,752.0
253,74.0,38.0,891.0,757.0,2.0,817.0,70.0,9159.0,57.66666666666666,465.88888888888886,398.77777777777777,716.6666666666665
254,67.0,67.0,504.0,444.0,2.0,681.0,49.0,5115.0,43.875,439.0,384.25,509.875
255,35.0,36.0,196.0,164.0,3.0,333.0,160.36049058256683,603.3206537460227,38.5,258.375,201.375,439.75
256,16.0,18.0,213.0,174.0,2.0,335.0,17.0,603.3206537460227,40.875,256.25,200.125,439.5
257,33.0,41.0,76.0,24.0,2.0,333.0,85.0,4526.0,25.142857142857146,149.14285714285714,105.42857142857143,363.1428571428572
258,35.0,21.0,461.0,438.0,2.0,193.0,33.0,1385.0,25.5,48.75,24.75,305.25
259,25.0,17.0,70.0,32.0,3.0,255.0,21.0,832.0,25.75,53.0,28.0,304.0
260,20.0,11.0,101.0,72.0,2.0,271.0,18.0,526.0,18.5,84.66666666666667,56.16666666666666,338.3333333333333
261,15.0,9.0,141.0,101.0,0.0,317.0,6.0,1950.0,17.555555555555557,114.11111111111113,81.66666666666667,326.3333333333333
262,32.0,20.0,494.0,436.0,2.0,415.0,21.0,1314.0,14.625,54.75,20.375,374.0
263,23.0,25.0,61.0,18.0,2.0,420.0,60.0,371.0,11.571428571428573,64.42857142857143,34.857142857142854,321.85714285714283
264,11.0,13.0,34.0,11.0,2.0,254.0,160.36049058256683,1555.0,13.076923076923075,55.07692307692307,21.384615384615387,333.3076923076923
265,25.0,28.0,272.0,229.0,3.0,439.0,27.0,3232.0,13.6,38.6,11.3,314.0
266,44.0,28.0,228.0,180.0,2.0,594.0,27.0,676.0,17.2,72.9,40.2,531.6
267,25.0,62.0,181.0,94.0,0.0,625.0,37.0,632.0,20.071428571428573,95.0,57.14285714285714,536.2142857142857
268,9.0,3.0,27.0,1.0,3.0,70.0,160.36049058256683,284.0,7.2857142857142865,42.857142857142854,0.42857142857142855,148.57142857142858
269,11.0,3.0,41.0,0.0,1.0,220.0,11.0,596.0,8.142857142857142,41.42857142857143,1.1428571428571428,211.57142857142856
270,5.0,7.719370860927152,35.0,0.0,0.0,186.0,160.36049058256683,10.0,8.8,37.0,2.3,254.4
271,7.0,1.0,24.0,4.0,0.0,217.0,160.36049058256683,499.0,10.0,39.25,1.6666666666666667,244.0833333333333
272,10.0,6.0,37.0,4.0,1.0,256.0,3.0,43.0,9.733333333333333,42.4,1.933333333333333,264.6
273,7.0,10.0,54.0,1.0,1.0,327.0,1.0,1998.0,9.5,42.85,2.05,272.1
274,4.0,24.0,66.0,2.0,0.0,339.0,6.0,61.0,7.588235294117648,40.8235294117647,1.5882352941176472,302.4705882352941
275,9.0,3.0,37.0,0.0,1.0,324.0,2.0,794.0,6.0,48.64285714285714,1.7857142857142858,288.5
276,3.0,7.719370860927152,41.0,9.0,0.0,220.0,160.36049058256683,2604.0,3.8571428571428568,40.214285714285715,4.0,240.0
277,2.0,3.0,44.0,24.0,1.0,148.0,3.0,10.0,3.1666666666666665,36.16666666666666,4.0,188.0833333333333
278,3.0,2.0,9.0,6.0,1.0,87.0,1.0,983.0,3.7692307692307687,31.153846153846153,6.230769230769233,161.9230769230769
279,4.0,2.0,7.0,7.0,0.0,132.0,2.0,603.3206537460227,4.8,29.4,5.7,138.5
280,7.0,2.0,17.0,16.0,0.0,135.0,160.36049058256683,7.0,6.5,27.25,10.625,134.125
281,2.0,7.719370860927152,18.0,0.0,1.0,110.0,160.36049058256683,16.0,12.8,32.0,3.2,269.8
282,7.0,4.0,22.0,0.0,2.0,155.0,160.36049058256683,3.0,13.285714285714285,46.57142857142857,8.428571428571429,313.2857142857143
283,6.0,5.0,13.0,1.0,1.0,198.0,4.0,603.3206537460227,11.666666666666664,38.333333333333336,6.4444444444444455,252.11111111111111
284,13.0,4.0,24.0,0.0,4.0,44.0,160.36049058256683,93.0,7.8888888888888875,27.88888888888889,0.1111111111111111,53.111111111111114
285,5.0,4.0,63.0,0.0,4.0,52.0,160.36049058256683,73.0,8.11111111111111,33.888888888888886,0.0,58.22222222222222
286,4.0,1.0,33.0,0.0,0.0,62.0,1.0,33.0,5.833333333333332,66.16666666666667,0.0,68.0
287,3.0,1.0,67.0,0.0,0.0,50.0,2.0,70.0,4.875,51.875,0.0,62.375
288,3.0,3.0,64.0,0.0,1.0,55.0,2.0,16.0,8.923076923076922,40.0,0.0,51.0
289,13.0,2.0,25.0,0.0,2.0,48.0,160.36049058256683,3.0,12.75,34.8125,0.0,47.875
290,12.0,2.0,28.0,0.0,4.0,48.0,2.0,18.0,12.764705882352946,26.294117647058826,0.0,43.411764705882355
291,4.0,4.0,77.0,0.0,3.0,58.0,1.0,23.0,8.785714285714286,32.57142857142857,0.0,46.92857142857143
292,3.0,7.719370860927152,58.0,0.0,1.0,56.0,160.36049058256683,27.0,3.625,44.375,0.0,60.5
293,5.0,2.0,59.0,0.0,0.0,60.0,1.0,45.0,4.833333333333333,40.5,0.0,61.33333333333334
294,6.0,6.0,46.0,0.0,0.0,62.0,1.0,174.0,4.857142857142857,36.857142857142854,0.0,71.57142857142857
295,3.0,2.0,25.0,0.0,0.0,87.0,1.0,603.3206537460227,3.7,34.7,0.0,84.5
296,2.0,1.0,33.0,0.0,0.0,84.0,160.36049058256683,16.0,3.25,35.833333333333336,0.0,89.5
297,3.0,5.0,38.0,0.0,0.0,83.0,3.0,603.3206537460227,3.0,37.769230769230774,0.0,91.23076923076924
298,3.0,14.0,34.0,0.0,0.0,76.0,160.36049058256683,74.0,3.1538461538461537,37.30769230769232,0.0,90.07692307692308
299,4.0,13.0,40.0,0.0,0.0,83.0,1.0,12.0,3.6666666666666665,37.444444444444436,0.0,81.8888888888889
300,4.0,3.0,46.0,0.0,1.0,63.0,1.0,49.0,4.857142857142857,55.42857142857143,0.0,81.71428571428571
301,5.0,4.0,61.0,0.0,0.0,76.0,4.0,72.0,5.166666666666667,63.83333333333334,0.6666666666666666,89.0
302,8.0,3.0,52.0,0.0,0.0,110.0,1.0,133.0,7.833333333333332,51.66666666666666,2.333333333333333,119.0
303,20.0,10.0,43.0,0.0,0.0,127.0,4.0,103.0,12.833333333333336,49.66666666666666,4.0,150.66666666666666
304,13.0,11.0,37.0,0.0,2.0,138.0,19.0,94.0,10.5,31.7,1.4,114.6
305,5.0,5.0,15.0,0.0,1.0,81.0,1.0,603.3206537460227,7.8461538461538485,23.538461538461537,0.6923076923076923,87.69230769230771
306,9.0,8.0,25.0,0.0,1.0,68.0,160.36049058256683,603.3206537460227,7.5,25.0,2.0,84.375
307,10.0,5.0,27.0,1.0,2.0,58.0,160.36049058256683,18.0,6.6,24.066666666666666,2.066666666666667,69.73333333333333
308,7.0,7.719370860927152,34.0,1.0,1.0,50.0,160.36049058256683,603.3206537460227,6.3076923076923075,22.76923076923077,0.4615384615384616,56.07692307692307
309,1.0,2.0,34.0,0.0,1.0,29.0,160.36049058256683,19.0,5.6,23.3,0.6,51.1
310,2.0,3.0,40.0,0.0,1.0,38.0,6.0,24.0,1.4285714285714286,27.285714285714285,0.0,40.57142857142857
311,1.0,4.0,28.0,0.0,2.0,45.0,1.0,603.3206537460227,2.125,29.0,0.0,51.0
312,2.0,2.0,17.0,0.0,2.0,50.0,4.0,5.0,2.0,29.5,0.0,55.3
313,2.0,7.719370860927152,13.0,0.0,1.0,49.0,160.36049058256683,603.3206537460227,1.9,29.6,0.0,60.0
314,1.0,2.0,13.0,0.0,1.0,51.0,160.36049058256683,18.0,2.1,29.7,0.0,63.3
315,1.0,1.0,9.0,0.0,1.0,59.0,3.0,1.0,2.4,27.4,0.0,71.2
316,2.0,2.0,9.0,0.0,0.0,66.0,3.0,7.0,3.0,29.7,0.0,85.2
317,4.0,1.0,10.0,0.0,0.0,75.0,2.0,1.0,3.3,26.5,0.0,110.4
318,4.0,5.0,22.0,0.0,3.0,142.0,160.36049058256683,26.0,3.7,22.7,0.0,118.7
319,3.0,4.0,17.0,0.0,4.0,125.0,5.0,3.0,4.125,23.125,0.0,136.125
320,4.0,7.719370860927152,6.0,0.0,3.0,112.0,160.36049058256683,29.0,3.625,23.0,0.0,142.75
321,5.0,7.719370860927152,31.0,0.0,4.0,102.0,3.0,6.0,4.0,18.83333333333333,0.0,105.66666666666669
322,6.0,1.0,33.0,0.0,4.0,120.0,2.0,5.0,5.142857142857143,22.57142857142857,0.14285714285714285,95.28571428571428
323,6.0,1.0,21.0,0.0,1.0,145.0,3.0,14.0,5.0,22.0,0.25,81.125
324,4.0,1.0,19.0,0.0,0.0,42.0,7.0,17.0,5.142857142857143,20.285714285714285,0.14285714285714285,81.71428571428571
325,7.0,3.0,25.0,0.0,1.0,112.0,160.36049058256683,26.0,8.142857142857142,29.285714285714285,7.2857142857142865,94.42857142857143
326,10.0,3.0,17.0,0.0,2.0,135.0,22.0,45.0,13.625,38.375,6.25,120.375
327,10.0,5.0,42.0,0.0,5.0,111.0,5.0,1.0,9.916666666666666,34.333333333333336,0.5833333333333334,92.66666666666669
328,41.0,17.0,116.0,89.0,1.0,26.0,5.0,1166.0,43.2,150.2,101.8,66.4
