index_seg,YEAR,MONTH,v0_total,USERTYPE_Biker,USERTYPE_Car Driver,USERTYPE_Pedestrian,REQUESTTYPE_Accessibility Issue,REQUESTTYPE_Blocking the bikebox,REQUESTTYPE_Blocking the crosswalk,REQUESTTYPE_Cyclist behavior,REQUESTTYPE_Double parking,REQUESTTYPE_Failure to stop for pedestrians,REQUESTTYPE_Jaywalking,REQUESTTYPE_Long distance to cross,REQUESTTYPE_Long wait to cross,REQUESTTYPE_Not enough time to cross,REQUESTTYPE_Other Biking Issue,REQUESTTYPE_Other Driving Issue,REQUESTTYPE_Other Walking Issue,REQUESTTYPE_Poor visibility,REQUESTTYPE_Red light running,REQUESTTYPE_Speeding,REQUESTTYPE_Stop sign running
1590,2015.0,7.0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1591,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1594,2016.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1597,2016.0,10.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1598,2016.0,10.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1600,2017.0,3.0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
1606,2015.0,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1607,2015.0,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1611,2015.0,7.0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1611,2015.0,8.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1612,2015.0,7.0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1612,2015.0,8.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1616,2015.0,6.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1617,2015.0,6.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1622,2015.0,6.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1623,2015.0,6.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1627,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1638,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1640,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1647,2015.0,9.0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1648,2015.0,9.0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1649,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1650,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1660,2015.0,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1661,2015.0,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1673,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1674,2015.0,12.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1675,2015.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1675,2015.0,12.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1676,2015.0,8.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1676,2015.0,12.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1678,2015.0,8.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1681,2015.0,8.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1682,2015.0,8.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1696,2015.0,12.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1697,2015.0,12.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1698,2016.0,1.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1699,2016.0,1.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1704,2015.0,9.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1705,2015.0,9.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1706,2015.0,12.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1707,2015.0,12.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1709,2015.0,12.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1727,2016.0,1.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1728,2016.0,1.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1731,2015.0,12.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1732,2015.0,12.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1738,2015.0,12.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1738,2016.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1739,2015.0,12.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1739,2016.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1761,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1761,2015.0,9.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1761,2015.0,10.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1762,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1774,2015.0,7.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1774,2015.0,8.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1774,2015.0,12.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1774,2016.0,10.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1775,2015.0,7.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1775,2015.0,12.0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1776,2015.0,12.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1778,2015.0,9.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1779,2015.0,9.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1780,2015.0,9.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1781,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1783,2015.0,7.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1787,2016.0,9.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1788,2016.0,9.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1789,2015.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1790,2015.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1790,2016.0,9.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1791,2016.0,9.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1796,2015.0,9.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1797,2015.0,12.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1798,2015.0,12.0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1800,2015.0,12.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1801,2015.0,12.0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1802,2015.0,12.0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
1802,2016.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1803,2015.0,12.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1804,2015.0,7.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1804,2015.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1805,2015.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1806,2015.0,12.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1807,2015.0,8.0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1808,2015.0,8.0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1809,2015.0,8.0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1810,2015.0,8.0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1821,2015.0,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1822,2015.0,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1822,2015.0,12.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1823,2015.0,12.0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
1847,2016.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1848,2016.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1849,2016.0,1.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1850,2016.0,1.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1856,2015.0,12.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1857,2015.0,12.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1865,2015.0,12.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1866,2015.0,12.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1874,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1876,2015.0,12.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1877,2015.0,12.0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1886,2015.0,12.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1887,2015.0,12.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1888,2015.0,12.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1889,2015.0,12.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1924,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1924,2015.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1925,2015.0,9.0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1925,2016.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1926,2015.0,7.0,3,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0
1926,2015.0,9.0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1927,2015.0,7.0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1927,2015.0,9.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1928,2015.0,7.0,3,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1928,2015.0,9.0,3,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1929,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1929,2015.0,9.0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1930,2015.0,9.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1930,2015.0,10.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1930,2015.0,12.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1931,2015.0,10.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1931,2015.0,12.0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
1932,2015.0,12.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1933,2016.0,1.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1934,2016.0,1.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1935,2016.0,1.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1936,2016.0,1.0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1937,2016.0,1.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1952,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1952,2016.0,10.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1953,2015.0,7.0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1954,2015.0,7.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1956,2015.0,7.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1957,2015.0,7.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1957,2015.0,8.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1958,2015.0,8.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1967,2015.0,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1970,2016.0,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1971,2015.0,6.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1972,2015.0,9.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1976,2015.0,6.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1980,2015.0,9.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1981,2015.0,9.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1983,2015.0,8.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1984,2015.0,9.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,2015.0,9.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1996,2015.0,7.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1997,2015.0,7.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1999,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019,2015.0,8.0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021,2015.0,7.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,2015.0,7.0,2,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2023,2015.0,8.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2026,2015.0,7.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2027,2015.0,7.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2035,2015.0,12.0,3,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0
2036,2015.0,6.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2036,2015.0,12.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2037,2015.0,6.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2037,2015.0,7.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2042,2017.0,3.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2043,2015.0,6.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2043,2015.0,7.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2043,2015.0,9.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2044,2015.0,6.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2044,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2045,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2046,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2062,2015.0,7.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2063,2015.0,7.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2064,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2065,2015.0,9.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2066,2015.0,7.0,3,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2066,2015.0,9.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2067,2015.0,7.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2071,2015.0,7.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2072,2015.0,7.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2078,2015.0,8.0,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2079,2015.0,7.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2081,2015.0,6.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2082,2015.0,6.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2082,2015.0,7.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2083,2015.0,6.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2083,2015.0,7.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2084,2015.0,6.0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2086,2015.0,6.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2086,2015.0,8.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2087,2015.0,6.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2087,2015.0,8.0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2088,2015.0,8.0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2089,2015.0,8.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2090,2015.0,6.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2092,2015.0,7.0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2094,2015.0,8.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2095,2015.0,7.0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2095,2015.0,8.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2096,2015.0,7.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2097,2015.0,7.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2100,2015.0,7.0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2100,2015.0,9.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2102,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2106,2015.0,7.0,5,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0
2114,2015.0,7.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2115,2015.0,7.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2126,2015.0,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2126,2015.0,9.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2126,2016.0,2.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2127,2015.0,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2127,2015.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2127,2015.0,9.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2128,2015.0,9.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2129,2015.0,6.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2130,2015.0,7.0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2130,2015.0,8.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2130,2015.0,9.0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2130,2015.0,11.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2135,2015.0,9.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2142,2015.0,7.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2144,2015.0,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2145,2015.0,7.0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2146,2015.0,7.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2147,2015.0,7.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2148,2015.0,7.0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2149,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2152,2015.0,7.0,2,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2153,2015.0,7.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2153,2015.0,10.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2154,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2155,2015.0,7.0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2156,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2156,2015.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2156,2015.0,9.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2157,2015.0,7.0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2157,2015.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2157,2015.0,12.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2166,2015.0,7.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2176,2015.0,7.0,3,1,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2176,2015.0,8.0,2,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2177,2015.0,6.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2177,2015.0,7.0,5,1,2,2,1,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0
2177,2015.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2178,2015.0,6.0,3,1,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2181,2016.0,10.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2190,2016.0,5.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2191,2015.0,7.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2192,2015.0,7.0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
