index_seg,poi_total,crash_total,311_total,311_total_not_parking_meter,v0_total,crime_total,moving_total,parking_total,crime_total_neighbor
6067,16.0,26.0,50.0,0.0,3.0,90.0,2.0,34.0,78.33333333333333
6068,20.0,125.0,111.0,1.0,12.0,345.0,1496.0,123.0,0.0
6069,22.0,86.0,49.0,1.0,1.0,305.0,3948.0,49.0,427.0
6070,13.0,12.0,13.0,0.0,0.0,534.0,11.0,79.0,308.0
6071,11.0,16.0,16.0,0.0,0.0,286.0,25.0,10.0,224.3333333333333
6072,14.0,21.0,20.0,1.0,0.0,79.0,12.0,327.0,72.0
6073,11.0,36.0,42.0,1.0,0.0,114.0,51.0,15.0,107.875
6074,9.0,4.0,15.0,1.0,0.0,90.0,188.3599257884972,2.0,179.75
6075,6.0,17.0,9.0,1.0,0.0,298.0,15.0,4.0,180.5
6076,8.0,38.0,17.0,0.0,1.0,335.0,65.0,7.0,306.5
6077,9.0,54.0,36.0,0.0,1.0,372.0,81.0,9.0,272.5
6078,7.0,37.0,126.0,0.0,1.0,382.0,40.0,255.63957055214726,232.7
6079,4.0,10.763688760806916,4.0,0.0,0.0,73.0,188.3599257884972,255.63957055214726,79.71428571428571
6080,9.0,10.763688760806916,4.0,0.0,0.0,85.0,188.3599257884972,17.0,77.33333333333333
6081,3.0,2.0,1.0,0.0,0.0,108.0,160.36049058256683,20.0,110.8
6082,6.0,7.719370860927152,5.0,0.0,0.0,57.0,160.36049058256683,8.0,51.625
6083,11.0,7.719370860927152,10.0,0.0,0.0,48.0,160.36049058256683,82.0,51.25
6084,1.0,7.719370860927152,9.0,0.0,0.0,59.0,160.36049058256683,58.0,64.5
6085,0.0,7.719370860927152,52.0,0.0,0.0,96.0,5.0,35.0,85.5
6086,0.0,7.719370860927152,17.0,2.0,0.0,111.0,160.36049058256683,67.0,100.0
6087,1.0,17.0,14.0,2.0,0.0,111.0,7.0,5.0,65.66666666666667
6088,7.0,2.0,3.0,0.0,0.0,138.0,4.0,69.0,98.875
6089,11.0,20.0,34.0,0.0,5.0,60.0,2626.0,28.0,50.42857142857143
6090,4.0,16.0,24.0,1.0,3.0,42.0,12.0,19.0,39.833333333333336
6091,1.0,2.0,34.0,1.0,0.0,24.0,3.0,69.0,30.0
6092,1.0,7.719370860927152,6.0,0.0,0.0,4.0,160.36049058256683,603.3206537460227,43.75
6093,1.0,7.719370860927152,11.0,0.0,0.0,135.0,2.0,603.3206537460227,78.5
6094,1.0,6.0,9.0,0.0,0.0,153.0,4.0,141.0,118.44444444444444
6095,2.0,6.0,30.0,0.0,0.0,130.0,33.670360110803315,255.05136612021855,104.63636363636364
6096,5.0,4.0,20.0,1.0,0.0,110.0,80.0,21.0,110.2
6097,5.0,7.719370860927152,7.0,1.0,0.0,128.0,8.0,603.3206537460227,108.28571428571428
6098,1.0,7.719370860927152,4.0,0.0,0.0,101.0,2.0,15.0,122.14285714285714
6099,8.0,13.0,15.0,0.0,0.0,124.0,26.0,603.3206537460227,123.57142857142857
6100,5.0,11.0,9.0,0.0,0.0,111.0,160.36049058256683,603.3206537460227,139.0
6101,3.0,1.0,3.0,0.0,0.0,169.0,1.0,21.0,134.5
6102,7.0,10.0,13.0,1.0,0.0,107.0,3.0,110.0,118.88888888888887
6103,4.0,9.0,11.0,0.0,0.0,90.0,1.0,5.0,95.33333333333331
6104,8.0,3.0,15.0,0.0,0.0,81.0,5.0,15.0,70.75
6105,5.0,7.719370860927152,8.0,0.0,0.0,29.0,160.36049058256683,10.0,51.375
6106,5.0,1.0,16.0,0.0,0.0,37.0,160.36049058256683,1.0,35.0
6107,6.0,2.0,19.0,0.0,0.0,59.0,160.36049058256683,7.0,40.4
6108,8.0,9.0,10.0,0.0,1.0,335.0,17.0,331.0,293.3
6109,0.0,7.719370860927152,14.0,0.0,0.0,301.0,160.36049058256683,1.0,188.5
6110,1.0,1.0,7.0,0.0,0.0,62.0,160.36049058256683,5.0,156.27272727272728
6111,1.0,7.719370860927152,6.0,0.0,0.0,87.0,160.36049058256683,173.0,81.875
6112,0.0,3.0,15.0,0.0,0.0,71.0,160.36049058256683,8.0,87.0
6113,0.0,1.0,7.0,0.0,0.0,64.0,160.36049058256683,2.0,87.6
6114,3.0,3.9464831804281344,7.0,0.0,1.0,67.0,1.0,255.05136612021855,71.41666666666667
6115,5.0,3.9464831804281344,29.0,0.0,3.0,98.0,33.670360110803315,255.05136612021855,69.38461538461539
6116,7.0,1.0,38.0,0.0,0.0,67.0,33.670360110803315,154.0,90.28571428571428
6117,4.0,10.0,40.0,1.0,0.0,46.0,160.36049058256683,85.0,42.57142857142857
6118,0.0,7.719370860927152,23.0,0.0,0.0,20.0,1.0,26.0,21.7
6119,2.0,14.0,36.0,0.0,2.0,33.0,6.0,28.0,33.714285714285715
6120,1.0,5.0,41.0,0.0,0.0,31.0,160.36049058256683,4.0,35.0
6121,1.0,1.0,41.0,0.0,0.0,130.0,2.0,93.0,81.0
6122,7.0,1.0,9.0,0.0,0.0,120.0,2.0,1.0,101.0
6123,1.0,5.0,17.0,3.0,1.0,165.0,33.670360110803315,151.0,141.78571428571428
6124,7.0,2.0,4.0,0.0,0.0,20.0,33.670360110803315,53.0,20.25
6125,6.0,1.0,52.0,0.0,0.0,149.0,2.0,163.0,123.0
6126,0.0,4.0,14.0,0.0,0.0,126.0,7.0,132.0,152.66666666666666
6127,11.0,17.0,24.0,0.0,0.0,206.0,160.36049058256683,38.0,199.3333333333333
6128,0.0,2.0,73.0,0.0,0.0,172.0,160.36049058256683,303.0,125.0
6129,2.0,1.0,21.0,0.0,0.0,44.0,160.36049058256683,198.0,54.0
6130,4.0,1.0,5.0,0.0,0.0,73.0,188.3599257884972,4.0,83.83333333333333
6131,15.0,50.0,37.0,0.0,2.0,375.0,43.0,41.0,444.66666666666674
6132,14.0,33.0,23.0,0.0,1.0,470.0,30.0,124.0,478.4285714285714
6133,11.0,19.0,13.0,0.0,1.0,426.0,17.0,173.0,398.4285714285714
6134,13.0,12.0,26.0,1.0,0.0,317.0,55.0,220.0,276.8
6135,14.0,3.0,16.0,0.0,1.0,141.0,1.0,4.0,238.0769230769231
6136,14.0,3.0,14.0,0.0,0.0,148.0,5506.0,35.0,224.86666666666667
6137,6.0,2.0,12.0,0.0,1.0,234.0,2.0,51.0,199.5555555555556
6138,7.0,3.0,11.0,1.0,2.0,225.0,188.3599257884972,1.0,214.52941176470588
6139,5.0,14.0,9.0,1.0,1.0,200.0,35.0,31.0,221.8
6140,9.0,50.0,46.0,0.0,0.0,212.0,7.0,30.0,209.15384615384616
6141,15.0,74.0,56.0,0.0,4.0,202.0,314.0,81.0,92.0
6142,6.0,16.0,15.0,0.0,1.0,31.0,24.0,41.0,48.33333333333334
6143,5.0,8.0,10.0,0.0,0.0,65.0,101.0,255.63957055214726,43.57142857142857
6144,5.0,67.0,25.0,0.0,0.0,109.0,110.0,29.0,60.0
6145,15.0,111.0,104.0,0.0,2.0,64.0,95.0,45.0,75.0
6146,29.0,124.0,95.0,1.0,2.0,114.0,83.0,1511.0,131.0
6147,0.0,1.0,21.0,0.0,0.0,39.0,160.36049058256683,25.0,42.0
6148,2.0,7.719370860927152,39.0,0.0,0.0,52.0,160.36049058256683,139.0,42.230769230769226
6149,3.0,1.0,11.0,0.0,0.0,27.0,3.0,603.3206537460227,34.53333333333333
6150,2.0,1.0,8.0,0.0,0.0,27.0,160.36049058256683,603.3206537460227,32.13333333333333
6151,1.0,7.719370860927152,35.0,0.0,0.0,21.0,160.36049058256683,23.0,17.2
6152,2.0,3.0,12.0,0.0,0.0,17.0,160.36049058256683,603.3206537460227,88.75
6153,4.0,3.0,39.0,0.0,1.0,82.0,4.1951219512195115,168.0,86.76923076923076
6154,42.0,3.0,7.0,5.0,3.0,13.0,2.0,73.0,72.57142857142857
6155,38.0,6.0,6.0,1.0,5.0,3.0,16.0,26.0,30.0
6156,34.0,12.0,45.0,7.0,2.0,42.0,15.0,731.0,39.75
6157,32.0,8.0,59.0,12.0,2.0,64.0,6.0,1386.0,74.69230769230771
6158,20.0,1.0,37.0,5.0,2.0,73.0,160.36049058256683,603.3206537460227,73.91666666666667
6159,27.0,11.0,34.0,6.0,1.0,104.0,5.0,460.0,90.4
6160,10.0,2.0,42.0,3.0,0.0,120.0,160.36049058256683,117.0,101.3846153846154
6161,5.0,2.0,22.0,2.0,0.0,103.0,160.36049058256683,219.0,106.6153846153846
6162,11.0,5.0,30.0,3.0,6.0,134.0,3.0,8.0,136.86666666666667
6163,15.0,3.0,18.0,2.0,3.0,132.0,160.36049058256683,466.0,168.41666666666666
6164,27.0,9.0,27.0,4.0,2.0,196.0,1.0,123.0,185.14285714285717
6165,0.0,7.719370860927152,8.0,0.0,0.0,68.0,160.36049058256683,5.0,81.44444444444444
6166,4.0,3.0,21.0,0.0,0.0,131.0,1.0,97.0,89.45454545454545
6167,1.0,4.0,4.0,0.0,0.0,82.0,2.0,2.0,69.0
6168,4.0,6.0,7.0,0.0,0.0,133.0,6.0,136.0,165.66666666666666
6169,5.0,2.0,3.0,0.0,0.0,132.0,160.36049058256683,3.0,168.2
6170,1.0,3.9464831804281344,18.0,0.0,0.0,118.0,33.670360110803315,56.0,105.72727272727272
6171,7.0,3.9464831804281344,7.0,0.0,0.0,125.0,33.670360110803315,255.05136612021855,92.0
6172,10.0,3.9464831804281344,20.0,0.0,0.0,32.0,1.0,57.0,41.333333333333336
6173,4.0,2.0,11.0,0.0,0.0,197.0,1.0,228.0,262.22222222222223
6174,0.0,7.719370860927152,7.0,0.0,0.0,88.0,160.36049058256683,1.0,118.2
6175,4.0,7.719370860927152,8.0,0.0,0.0,69.0,160.36049058256683,22.0,61.77777777777778
6176,6.0,7.719370860927152,5.0,0.0,0.0,76.0,160.36049058256683,603.3206537460227,97.625
6177,4.0,1.0,7.0,0.0,0.0,89.0,160.36049058256683,603.3206537460227,125.5
6178,1.0,1.0,7.0,0.0,0.0,132.0,1.0,84.0,128.2
6179,0.0,1.0,2.0,0.0,0.0,107.0,160.36049058256683,122.0,112.22222222222223
6180,2.0,2.0,19.0,0.0,0.0,124.0,160.36049058256683,26.0,100.25
6181,6.0,4.0,4.0,0.0,0.0,100.0,160.36049058256683,603.3206537460227,101.53846153846152
6182,4.0,9.0,52.0,0.0,0.0,61.0,1.0,32.0,67.33333333333333
6183,1.0,3.0,12.0,0.0,0.0,76.0,10.0,50.0,82.58823529411767
6184,1.0,7.719370860927152,5.0,0.0,0.0,73.0,160.36049058256683,603.3206537460227,79.43478260869566
6185,0.0,1.0,5.0,0.0,0.0,79.0,3.0,60.0,78.33333333333333
6186,1.0,5.0,14.0,0.0,0.0,87.0,160.36049058256683,1.0,95.45454545454544
6187,2.0,2.0,22.0,0.0,0.0,120.0,1.0,288.0,93.28571428571428
6188,4.0,1.0,27.0,0.0,0.0,134.0,1.0,3.0,89.77777777777777
6189,9.0,1.0,38.0,0.0,0.0,26.0,548.8022121014964,181.0,40.0
6190,7.0,2.0,23.0,0.0,0.0,30.0,548.8022121014964,153.0,43.0
6191,5.0,3.0,15.0,0.0,0.0,35.0,1.0,500.7763157894737,41.333333333333336
6192,6.0,13.851239669421489,21.0,0.0,0.0,24.0,548.8022121014964,23.0,47.66666666666666
6193,16.0,8.0,23.0,0.0,1.0,50.0,548.8022121014964,4.0,72.0
6194,22.0,8.0,15.0,0.0,1.0,36.0,6.0,44.0,0.0
6195,10.0,3.0,20.0,0.0,0.0,37.0,548.8022121014964,99.0,33.333333333333336
6196,10.0,61.0,34.0,0.0,1.0,126.0,99.0,377.0,145.66666666666666
6197,9.0,19.0,19.0,0.0,0.0,187.0,84.0,720.0,167.66666666666666
6198,8.0,18.0,23.0,0.0,0.0,164.0,25.0,1184.0,170.0
6199,3.0,6.0,5.0,0.0,0.0,95.0,21.0,130.0,91.5
6200,6.0,10.763688760806916,6.0,0.0,0.0,85.0,9.0,255.63957055214726,88.375
6201,8.0,1.0,8.0,0.0,0.0,84.0,1.0,110.0,88.1
6202,3.0,4.0,5.0,0.0,0.0,93.0,30.0,7.0,76.35714285714286
6203,2.0,2.0,4.0,0.0,0.0,59.0,188.3599257884972,20.0,68.61538461538461
6204,9.0,50.0,36.0,0.0,0.0,47.0,50.0,3.0,60.64285714285714
6205,6.0,36.0,47.0,0.0,1.0,88.0,188.3599257884972,267.0,55.90909090909091
6206,2.0,10.763688760806916,7.0,0.0,0.0,79.0,19.0,54.0,64.41666666666667
6207,7.0,7.0,3.0,0.0,0.0,109.0,8.0,62.0,77.57142857142857
6208,6.0,6.0,11.0,0.0,0.0,71.0,188.3599257884972,69.0,46.4
6209,5.0,2.0,5.0,0.0,0.0,27.0,7.0,255.63957055214726,50.75
6210,13.0,26.0,60.0,0.0,0.0,90.0,18.0,169.0,0.0
6211,4.0,2.0,12.0,0.0,0.0,5.0,1.0,255.63957055214726,7.0
6212,5.0,14.0,19.0,0.0,1.0,5.0,188.3599257884972,255.63957055214726,7.0
6213,3.0,14.0,15.0,0.0,1.0,5.0,188.3599257884972,1.0,7.0
6214,32.0,6.0,49.0,1.0,1.0,68.0,548.8022121014964,82.0,66.875
6215,14.0,7.0,80.0,5.0,0.0,96.0,3.0,69.0,86.2
6216,3.0,6.0,51.0,4.0,0.0,105.0,548.8022121014964,58.0,100.33333333333331
6217,4.0,1.0,36.0,0.0,0.0,118.0,1.0,93.0,115.375
6218,6.0,2.0,49.0,3.0,5.0,173.0,5.0,86.0,137.77777777777777
6219,3.0,1.0,23.0,5.0,5.0,115.0,548.8022121014964,500.7763157894737,133.69230769230768
6220,7.0,8.0,25.0,6.0,1.0,119.0,11.0,68.0,129.9230769230769
6221,7.0,7.0,18.0,1.0,1.0,136.0,2.0,48.0,123.0
6222,2.0,4.0,38.0,0.0,1.0,132.0,3.0,51.0,114.69230769230772
6223,2.0,7.0,36.0,0.0,1.0,118.0,4.0,49.0,102.63636363636364
6224,2.0,2.0,28.0,2.0,1.0,111.0,1.0,89.0,94.22222222222223
6225,4.0,2.0,28.0,2.0,0.0,85.0,1.0,6.0,93.22222222222223
6226,4.0,5.0,26.0,0.0,2.0,83.0,2.0,67.0,108.75
6227,3.0,9.0,47.0,0.0,2.0,131.0,5.0,209.0,125.33333333333331
6228,2.0,2.0,17.0,1.0,0.0,134.0,548.8022121014964,6.0,147.27272727272728
6229,10.0,2.0,30.0,2.0,2.0,155.0,3.0,3.0,149.26666666666668
6230,7.0,4.0,82.0,1.0,1.0,147.0,548.8022121014964,108.0,148.06666666666666
6231,4.0,2.0,8.0,0.0,0.0,104.0,160.36049058256683,20.0,85.83333333333333
6232,0.0,1.0,9.0,0.0,0.0,100.0,4.0,6.0,88.35714285714286
6233,1.0,6.0,26.0,0.0,0.0,106.0,33.670360110803315,248.0,122.25
6234,0.0,3.9464831804281344,12.0,0.0,0.0,84.0,2.0,255.05136612021855,95.3
6235,2.0,2.0,8.0,0.0,1.0,85.0,160.36049058256683,96.0,111.63636363636364
6236,0.0,1.0,16.0,0.0,0.0,111.0,160.36049058256683,20.0,89.3
6237,0.0,1.0,9.0,0.0,0.0,70.0,2.0,603.3206537460227,79.18181818181819
6238,0.0,1.0,14.0,0.0,0.0,47.0,160.36049058256683,9.0,70.625
6239,1.0,7.719370860927152,12.0,0.0,0.0,64.0,160.36049058256683,16.0,69.14285714285714
6240,0.0,1.0,6.0,0.0,0.0,65.0,160.36049058256683,33.0,71.125
6241,0.0,1.0,12.0,0.0,0.0,79.0,1.0,603.3206537460227,63.375
6242,1.0,2.0,18.0,0.0,0.0,69.0,160.36049058256683,6.0,51.0
6243,2.0,1.0,5.0,0.0,0.0,96.0,1.0,74.0,102.5
6244,0.0,1.0,8.0,0.0,0.0,90.0,160.36049058256683,16.0,91.2
6245,1.0,9.0,3.0,0.0,0.0,10.0,548.8022121014964,500.7763157894737,50.0
6246,0.0,3.9464831804281344,2.0,0.0,0.0,37.0,33.670360110803315,10.0,56.111111111111114
6247,6.0,13.851239669421489,24.0,0.0,1.0,74.0,548.8022121014964,500.7763157894737,64.5
6248,9.0,2.0,17.0,0.0,0.0,24.0,4.0,5.0,25.0
6249,8.0,3.0,10.0,0.0,3.0,15.0,1.0,2.0,23.5
6250,7.0,1.0,14.0,0.0,0.0,19.0,548.8022121014964,500.7763157894737,22.83333333333333
6251,8.0,13.851239669421489,14.0,0.0,0.0,16.0,548.8022121014964,12.0,34.0
6252,12.0,13.851239669421489,16.0,0.0,0.0,20.0,4.0,183.0,58.0
6253,9.0,2.0,16.0,0.0,0.0,52.0,4.0,72.0,0.0
6254,5.0,2.0,2.0,0.0,0.0,70.0,548.8022121014964,3.0,112.66666666666669
6255,5.0,1.0,4.0,0.0,0.0,31.0,1.0,500.7763157894737,95.5
6256,7.0,4.0,47.0,0.0,0.0,269.0,1.0,96.0,194.7142857142857
6257,0.0,2.4230769230769234,4.0,0.0,0.0,40.0,2.1111111111111107,16.185185185185187,59.83333333333334
6258,6.0,10.763688760806916,15.0,0.0,0.0,55.0,188.3599257884972,19.0,57.22222222222222
6259,4.0,3.9464831804281344,47.0,0.0,0.0,57.0,33.670360110803315,243.0,79.08333333333333
6260,6.0,2.0,8.0,0.0,0.0,39.0,160.36049058256683,308.0,40.0
6261,3.0,4.0,40.0,0.0,0.0,71.0,1.0,31.0,55.85714285714285
6262,4.0,1.0,16.0,0.0,0.0,47.0,160.36049058256683,7.0,85.42857142857143
6263,0.0,2.0,8.0,0.0,0.0,224.0,160.36049058256683,146.0,228.75
6264,7.0,1.0,6.0,0.0,0.0,241.0,160.36049058256683,88.0,224.3636363636364
6265,4.0,5.0,28.0,0.0,0.0,242.0,1.0,67.0,235.0
6266,0.0,1.0,87.0,0.0,0.0,167.0,36.0,230.0,239.4
6267,6.0,2.0,37.0,0.0,0.0,62.0,2.0,34.0,155.6
6268,8.0,9.0,10.0,1.0,0.0,144.0,6.0,181.0,140.66666666666666
6269,2.0,1.0,14.0,0.0,0.0,290.0,160.36049058256683,576.0,234.2
6270,1.0,1.0,9.0,0.0,0.0,299.0,4.0,15.0,174.9090909090909
6271,0.0,7.719370860927152,18.0,0.0,0.0,82.0,160.36049058256683,603.3206537460227,153.0909090909091
6272,0.0,7.719370860927152,20.0,0.0,0.0,81.0,160.36049058256683,17.0,87.875
6273,0.0,1.0,35.0,0.0,0.0,101.0,1.0,4.0,89.7
6274,0.0,6.0,31.0,0.0,0.0,93.0,21.0,80.0,89.1
6275,1.0,7.0,15.0,0.0,0.0,97.0,8.0,603.3206537460227,86.0
6276,1.0,7.719370860927152,9.0,0.0,0.0,76.0,160.36049058256683,603.3206537460227,92.93333333333334
6277,0.0,2.0,13.0,0.0,0.0,86.0,160.36049058256683,57.0,94.21428571428572
6278,4.0,4.0,44.0,0.0,0.0,167.0,9.0,159.0,134.15384615384616
6279,0.0,9.0,27.0,4.0,0.0,113.0,2.0,86.0,126.1818181818182
6280,0.0,1.0,19.0,4.0,0.0,92.0,548.8022121014964,10.0,109.0
6281,2.0,13.851239669421489,9.0,0.0,0.0,94.0,1.0,257.0,94.66666666666669
6282,2.0,13.851239669421489,22.0,2.0,1.0,58.0,2.0,78.0,64.2
6283,3.0,1.0,6.0,1.0,0.0,31.0,548.8022121014964,2.0,45.6
6284,2.0,1.0,27.0,0.0,2.0,117.0,33.670360110803315,181.0,122.4
6285,3.0,7.719370860927152,6.0,0.0,0.0,135.0,5.0,304.0,167.44444444444446
6286,2.0,3.0,8.0,0.0,0.0,184.0,7.0,151.0,162.0
6287,2.0,4.0,5.0,0.0,0.0,193.0,2.0,10.0,139.33333333333334
6288,0.0,2.4230769230769234,5.0,0.0,0.0,25.0,2.1111111111111107,16.185185185185187,60.0
6289,1.0,10.763688760806916,1.0,0.0,0.0,0.0,188.3599257884972,255.63957055214726,0.0
6290,11.0,10.763688760806916,0.0,0.0,0.0,0.0,188.3599257884972,255.63957055214726,0.0
6291,4.0,15.0,55.0,1.0,0.0,46.0,160.36049058256683,200.0,35.25
6292,0.0,1.0,24.0,0.0,0.0,39.0,160.36049058256683,165.0,33.0
6293,2.0,3.9464831804281344,2.0,0.0,0.0,26.0,33.670360110803315,255.05136612021855,54.33333333333334
6294,2.0,2.0,18.0,0.0,0.0,108.0,33.670360110803315,105.0,100.0
6295,0.0,2.0,21.0,0.0,0.0,99.0,33.670360110803315,33.0,90.42857142857143
6296,1.0,1.0,26.0,0.0,0.0,160.0,33.670360110803315,87.0,101.41666666666669
6297,2.0,1.0,10.0,0.0,0.0,138.0,33.670360110803315,2.0,113.63636363636364
6298,5.0,3.0,15.0,0.0,0.0,187.0,1.0,251.0,215.3333333333333
6299,1.0,4.0,13.0,0.0,0.0,209.0,160.36049058256683,4.0,171.4
6300,0.0,1.0,9.0,0.0,0.0,90.0,160.36049058256683,66.0,128.33333333333334
6301,2.0,7.0,34.0,0.0,0.0,131.0,3.0,110.0,99.1
6302,2.0,9.0,11.0,0.0,0.0,94.0,408.0,1.0,100.91666666666669
6303,1.0,2.0,7.0,0.0,0.0,92.0,160.36049058256683,47.0,91.85714285714286
6304,3.0,7.719370860927152,21.0,0.0,0.0,144.0,160.36049058256683,186.0,104.4
6305,2.0,1.0,14.0,0.0,0.0,115.0,160.36049058256683,8.0,114.4
6306,7.0,7.719370860927152,6.0,0.0,1.0,98.0,160.36049058256683,603.3206537460227,101.5
6307,1.0,2.0,42.0,0.0,0.0,120.0,33.670360110803315,132.0,89.9
6308,1.0,2.0,17.0,0.0,0.0,49.0,33.670360110803315,58.0,54.33333333333334
6309,6.0,1.0,12.0,0.0,0.0,41.0,33.670360110803315,7.0,62.375
6310,5.0,10.763688760806916,0.0,0.0,0.0,40.0,188.3599257884972,255.63957055214726,0.0
6311,10.0,10.763688760806916,0.0,0.0,0.0,92.0,188.3599257884972,255.63957055214726,202.0
6312,5.0,10.763688760806916,0.0,0.0,0.0,1.0,188.3599257884972,255.63957055214726,9.0
6313,3.0,1.0,39.0,0.0,0.0,69.0,1.0,191.0,55.0
6314,3.0,1.0,42.0,0.0,0.0,50.0,160.36049058256683,11.0,47.6
6315,2.0,7.719370860927152,17.0,0.0,0.0,35.0,160.36049058256683,2.0,42.142857142857146
6316,0.0,1.0,15.0,0.0,0.0,88.0,33.670360110803315,41.0,180.25
6317,1.0,2.0,5.0,0.0,0.0,97.0,6.0,603.3206537460227,101.92857142857143
6318,2.0,2.0,20.0,0.0,0.0,108.0,160.36049058256683,13.0,100.0
6319,1.0,4.0,36.0,0.0,0.0,85.0,6.0,564.0,100.75
6320,0.0,4.0,14.0,0.0,0.0,101.0,5.0,54.0,100.0
6321,1.0,6.0,12.0,0.0,0.0,72.0,1.0,603.3206537460227,97.57142857142857
6322,1.0,2.0,12.0,0.0,0.0,49.0,2.0,120.0,77.4
6323,2.0,1.0,7.0,0.0,0.0,44.0,1.0,603.3206537460227,68.0
6324,1.0,7.719370860927152,7.0,0.0,0.0,43.0,3.0,159.0,50.0
6325,0.0,7.719370860927152,10.0,0.0,0.0,45.0,160.36049058256683,2.0,54.83333333333334
6326,1.0,14.0,39.0,0.0,7.0,43.0,2.0,255.63957055214726,59.875
6327,0.0,6.0,19.0,0.0,1.0,48.0,1.0,255.63957055214726,56.27272727272727
6328,1.0,4.0,12.0,0.0,4.0,33.0,4.0,12.0,46.0
6329,2.0,15.0,9.0,0.0,2.0,24.0,188.3599257884972,255.63957055214726,43.4
6330,15.0,17.0,45.0,22.0,2.0,223.0,11.051282051282053,27.24242424242424,239.625
6331,16.0,6.0,0.0,0.0,2.0,221.0,24.0,35.0,181.5
6332,16.0,3.0,6.0,0.0,3.0,202.0,24.0,27.24242424242424,108.0
6333,20.0,8.654545454545454,9.0,0.0,4.0,16.0,2.0,27.24242424242424,67.0
6334,17.0,8.654545454545454,1.0,0.0,0.0,13.0,11.051282051282053,27.24242424242424,45.42857142857143
6335,29.0,11.0,7.0,1.0,6.0,25.0,2.0,10.0,38.66666666666666
6336,8.0,2.0,13.0,8.0,0.0,105.0,160.36049058256683,315.0,134.55555555555554
6337,6.0,10.763688760806916,3.0,0.0,0.0,0.0,188.3599257884972,255.63957055214726,0.0
6338,33.0,13.851239669421489,2.0,1.0,2.0,1.0,548.8022121014964,9.0,2.0
6339,46.0,3.0,21.0,2.0,1.0,4.0,7.0,230.0,2.5
6340,40.0,10.0,37.0,2.0,1.0,24.0,60.0,131.0,19.8
6341,0.0,1.0,21.0,0.0,0.0,243.0,2.0,153.0,161.5
6342,2.0,4.0,5.0,0.0,0.0,121.0,33.670360110803315,144.0,97.57142857142857
6343,2.0,4.0,11.0,0.0,0.0,111.0,33.670360110803315,29.0,83.75
6344,1.0,1.0,23.0,0.0,0.0,119.0,1.0,4.0,95.57142857142857
6345,5.0,14.0,6.0,0.0,0.0,75.0,160.36049058256683,1.0,85.11764705882355
6346,2.0,4.0,5.0,0.0,0.0,70.0,1.0,5.0,85.1875
6347,0.0,10.0,13.0,0.0,0.0,112.0,50.0,53.0,83.73333333333333
6348,1.0,9.0,17.0,0.0,0.0,85.0,47.0,603.3206537460227,89.0
6349,1.0,7.719370860927152,5.0,0.0,1.0,59.0,4.0,23.0,82.85714285714286
6350,3.0,2.0,0.0,0.0,1.0,59.0,24.0,2.0,66.85714285714286
6351,2.0,3.0,1.0,0.0,0.0,52.0,6.0,13.0,57.6
6352,2.0,3.0,5.0,0.0,0.0,49.0,29.0,66.0,46.714285714285715
6353,5.0,10.0,11.0,0.0,0.0,191.0,9.0,6.0,159.6
6354,1.0,7.719370860927152,4.0,0.0,0.0,186.0,160.36049058256683,74.0,174.76923076923077
6355,5.0,8.0,38.0,0.0,0.0,66.0,160.36049058256683,236.0,76.33333333333333
6356,2.0,7.0,10.0,0.0,0.0,83.0,2.0,71.0,82.0
6357,1.0,7.719370860927152,3.0,0.0,0.0,59.0,160.36049058256683,603.3206537460227,84.41176470588233
6358,1.0,7.719370860927152,7.0,0.0,0.0,57.0,160.36049058256683,7.0,84.93333333333334
6359,1.0,7.719370860927152,7.0,0.0,0.0,58.0,1.0,28.0,80.91666666666667
6360,1.0,7.719370860927152,7.0,0.0,0.0,62.0,160.36049058256683,6.0,67.77777777777777
6361,1.0,7.719370860927152,25.0,0.0,0.0,50.0,160.36049058256683,3.0,54.75
6362,1.0,7.719370860927152,32.0,0.0,0.0,56.0,160.36049058256683,6.0,57.875
6363,1.0,1.0,20.0,0.0,0.0,63.0,3.0,18.0,68.75
6364,1.0,1.0,19.0,0.0,0.0,69.0,160.36049058256683,4.0,77.0
6365,1.0,1.0,8.0,0.0,0.0,64.0,160.36049058256683,1.0,65.75
6366,1.0,2.0,1.0,0.0,0.0,40.0,160.36049058256683,603.3206537460227,65.0
6367,0.0,1.0,7.0,0.0,0.0,14.0,160.36049058256683,2.0,23.857142857142854
6368,1.0,7.719370860927152,4.0,0.0,0.0,30.0,160.36049058256683,603.3206537460227,23.0
6369,0.0,7.719370860927152,12.0,0.0,0.0,30.0,160.36049058256683,21.0,22.0
6370,1.0,7.719370860927152,3.0,0.0,0.0,17.0,160.36049058256683,23.0,14.5
6371,3.0,1.0,5.0,0.0,0.0,17.0,160.36049058256683,2.0,24.0
6372,4.0,7.719370860927152,14.0,0.0,0.0,17.0,160.36049058256683,603.3206537460227,9.666666666666666
6373,1.0,19.0,25.0,0.0,2.0,29.0,88.0,8.0,36.941176470588225
6374,0.0,12.0,21.0,0.0,2.0,45.0,5.0,1.0,39.0
6375,1.0,2.4230769230769234,5.0,0.0,0.0,40.0,2.1111111111111107,16.185185185185187,138.57142857142858
6376,10.0,26.0,31.0,13.0,0.0,41.0,35.0,87.0,38.5
6377,15.0,48.0,25.0,0.0,1.0,387.0,22.0,28.0,90.0
6378,11.0,68.0,26.0,0.0,1.0,326.0,92.0,181.0,310.0
